text,raw_label,label,source,is_synthetic
"Я не знаю, как мне подать иск",other,other,ikshana,False
Я хотел бы сообщить о проблемах с доставкой моего груза. Не могли бы вы мне помочь?,delivery,delivery,bitext,False
"мне нужно обменять товар, который я купил в магазине ni store, как мне это сделать",return_exchange,return_exchange,bitext,False
"я бы хотел отредактировать свой профиль, мог бы мне помочь",account,account,bitext,False
Во сколько поезд отправляется в Лагос?,delivery,delivery,runlu,False
"Я хотел бы проверить чертов статус моей замены, могу ли я получить некоторую помощь?",order_status,order_status,bitext,False
Хочу изменить адрес доставки,delivery,delivery,synthetic_dataset,True
"я не понимаю, мне нужна помощь, чтобы поговорить с кем-то трахающимся",other,other,bitext,False
"мне нужно отправить обратно чертов товар, где это сделать",return_exchange,return_exchange,bitext,False
"Ищу информацию о чертовых зимних распродажах, где ее взять?",promo_loyalty,promo_loyalty,bitext,False
Можете ли вы дать мне информацию о весенних распродажах?,promo_loyalty,promo_loyalty,bitext,False
где я могу найти информацию о распродажах?,promo_loyalty,promo_loyalty,bitext,False
как купить через ваше приложение?,technical_issue,technical_issue,bitext,False
можешь дать мне информацию о чертовых весенних распродажах?,promo_loyalty,promo_loyalty,bitext,False
"Хотелось бы узнать побольше о ближайших магазинах, не могли бы вы найти какую-нибудь информацию?",general_info,general_info,bitext,False
"Я хочу оставить комментарий о вашем бренде, мне нужна помощь",other,other,bitext,False
"Я хотел бы поговорить с оператором, как это сделать?",other,other,bitext,False
"мобильное приложение не работает на моем компьютере, мне нужна помощь, чтобы сообщить о проблеме",technical_issue,technical_issue,bitext,False
"Посмотри, что это слово значит.",general_info,general_info,runlu,False
исправление информации на счете Platinum,account,account,ikshana,False
"моя посылка неполная, мне нужна помощь, чтобы сообщить о неполной поставке",delivery,delivery,bitext,False
не могли бы вы помочь мне отправить товар обратно?,return_exchange,return_exchange,bitext,False
Отправить письмо Джерри о встрече.,general_info,general_info,runlu,False
мне нужна помощь с отправкой чертовых жалоб на продукт,other,other,bitext,False
"Я звоню, чтобы подать претензию",other,other,ikshana,False
"нужна помощь, чтобы уведомить о проблеме с регистрацией",account,account,ikshana,False
Вы дадите мне информацию о продуктах?,product_info,product_info,bitext,False
"Мне нужно отменить чертов заказ, как я могу это сделать?",order_status,order_status,bitext,False
"Мне нужна помощь, чтобы оставить отзыв о ваших услугах",product_info,product_info,ikshana,False
"я не понимаю тебя, как я могу говорить с этим чертовым человеком",other,other,bitext,False
Я хотел бы узнать о ваших часах работы. Как мне найти дополнительную информацию?,general_info,general_info,bitext,False
"Я хотел бы вернуть в магазин чертов товар, купленный в Интернете, где я могу это сделать?",return_exchange,return_exchange,bitext,False
куда мне подать иск против вашего бизнеса,other,other,ikshana,False
"хочу указать дополнительный адрес доставки, как это сделать?",delivery,delivery,ikshana,False
"Я ищу информацию о весенних распродажах, мистер",promo_loyalty,promo_loyalty,bitext,False
"Я не знаю, как подать жалобу от потребителя.",other,other,ikshana,False
"Я купил товар, но он мне не нужен, как мне отменить заказ?",order_status,order_status,bitext,False
"я купил чертов товар, но он мне не нужен, я не могу отменить этот чертов заказ",order_status,order_status,bitext,False
Как связаться с вами?,general_info,general_info,synthetic_dataset,True
"Я хотел бы проверить чертову стоимость доставки, где я могу это сделать",delivery,delivery,bitext,False
"Мне нужно посмотреть, когда придет моя статья",delivery,delivery,ikshana,False
Какова текущая цена акций...,product_info,product_info,runlu,False
можно ли оставить отзыв о вашей компании?,product_info,product_info,ikshana,False
"Мне бы хотелось воспользоваться твоим чертовым мобильным приложением, где я могу это сделать",technical_issue,technical_issue,bitext,False
Какие способы доставки?,delivery,delivery,synthetic_dataset,True
"мне нужно проверить твои чертовы часы работы, где это сделать",general_info,general_info,bitext,False
Когда появится товар в наличии?,product_info,product_info,synthetic_dataset,True
мне нужна помощь в составлении потребительской претензии,other,other,ikshana,False
"Мне нужно отследить замену продукта, могу ли я получить помощь?",order_status,order_status,bitext,False
мне нужна помощь в определении даты доставки моей покупки,delivery,delivery,bitext,False
"я не могу заставить сайт работать, мне нужно сообщить об ошибке",technical_issue,technical_issue,bitext,False
помогите мне отследить заказ,order_status,order_status,bitext,False
"Мне нужно отправить комментарий о вашем бренде, можете ли вы мне помочь?",other,other,bitext,False
помогите мне увидеть плату за досрочный выход,order_status,order_status,ikshana,False
"сайт не работает на моем мобильном телефоне, помогите мне сообщить о чертовой проблеме",technical_issue,technical_issue,bitext,False
"Я хотел бы сообщить о проблеме с купленным мной продуктом, мне нужна помощь",product_info,product_info,bitext,False
"Мне нужно проверить твои гребаные часы покупок, могу ли я получить помощь?",general_info,general_info,bitext,False
где я могу проверить штраф за отмену,order_status,order_status,ikshana,False
"Можете ли вы помочь мне проверить, в каких случаях я могу запросить возврат средств?",payment_refund,payment_refund,ikshana,False
"Мне нужно позвонить в службу поддержки клиентов, как мне это сделать?",general_info,general_info,bitext,False
могу ли я изменить заказ L9B16C1S,order_status,order_status,ikshana,False
"хочу использовать твое чертово мобильное приложение, мне нужна помощь",technical_issue,technical_issue,bitext,False
"помогите мне обменять товар, который я купил онлайн в магазине",return_exchange,return_exchange,bitext,False
"сайт не работает на моем устройстве, мне нужно сообщить о проблеме",technical_issue,technical_issue,bitext,False
Я пытаюсь подать жалобу,other,other,ikshana,False
"хочу открыть чертову учетную запись пользователя, где я могу это сделать",account,account,bitext,False
Забыл пароль,account,account,synthetic_dataset,True
как написать отзыв?,product_info,product_info,ikshana,False
не могли бы вы помочь мне сообщить о чертовски неправильном продукте?,return_exchange,return_exchange,bitext,False
"Мне нужно вернуть товар онлайн, как я могу это сделать?",return_exchange,return_exchange,bitext,False
Что такое [число] евро в долл. США?,payment_refund,payment_refund,runlu,False
открыть фримиум-аккаунт,account,account,ikshana,False
"помощь, чтобы узнать, в каких ситуациях я могу запросить возврат средств",payment_refund,payment_refund,ikshana,False
как написать комментарий к вашей продукции?,product_info,product_info,ikshana,False
куда я могу подать потребительский иск против вашей компании?,other,other,ikshana,False
"Мне нужно изменить свой чертов заказ перед отправкой, где это сделать?",order_status,order_status,bitext,False
можешь помочь мне связаться с кем-нибудь,other,other,ikshana,False
"Я ищу информацию о чертовых распродажах, где я могу ее найти?",promo_loyalty,promo_loyalty,bitext,False
могу дать мне информацию о весенних распродажах,promo_loyalty,promo_loyalty,bitext,False
"Мне нужно отправить чертову жалобу на ваш бренд, где это сделать?",other,other,bitext,False
Я хочу получить информацию о стоимости пересылки,delivery,delivery,bitext,False
Я пытаюсь связаться с чертовой службой поддержки клиентов.,general_info,general_info,ikshana,False
"я не могу заставить приложение работать на своем планшете, можно ли сообщить об ошибке",technical_issue,technical_issue,bitext,False
"Я хочу вернуть заказы онлайн, где мне это сделать?",return_exchange,return_exchange,bitext,False
"Мне нужен счет, я хочу его найти.",payment_refund,payment_refund,bitext,False
как посмотреть статус заказа 6UKQR40M,order_status,order_status,ikshana,False
мне нужна помощь в общении со службой поддержки,general_info,general_info,bitext,False
Можно ли вернуть товар в магазине?,return_exchange,return_exchange,bitext,False
"один из заказанных мной товаров был чертовски поврежден при доставке, сообщите об этом",return_exchange,return_exchange,bitext,False
"Я хочу вернуть чертову вещь, купленную в интернет-магазине, мне нужна помощь",return_exchange,return_exchange,bitext,False
помощь в написании комментария к вашей продукции,product_info,product_info,ikshana,False
Хочу вернуть деньги за заказ,payment_refund,payment_refund,synthetic_dataset,True
"мне нужно вытащить чертовы вещи из тележки, где это сделать",product_info,product_info,bitext,False
Во сколько поезд отправляется в Айову?,delivery,delivery,runlu,False
Я хочу обменять товар в магазине,return_exchange,return_exchange,bitext,False
В каком году начался бейсбол,general_info,general_info,runlu,False
как я могу найти информацию о продуктах,product_info,product_info,bitext,False
"я разместил чертов онлайн-заказ, помогите мне его отменить",order_status,order_status,bitext,False
"Я хочу представить идею продукта, мне нужна помощь",other,other,bitext,False
"Я хотел бы отправить идею продукта, как я могу это сделать?",other,other,bitext,False
можно ли будет купить через ваше приложение?,technical_issue,technical_issue,bitext,False
можно ли сделать заказ из Индии?,delivery,delivery,ikshana,False
заказ на обновление 8GXBRIEV,order_status,order_status,ikshana,False
"приложение не работает на моем планшете, могу ли я сообщить об этой чертовой проблеме",technical_issue,technical_issue,bitext,False
Время проверки поезда Калки с станции Джодпур в понедельник,delivery,delivery,runlu,False
я не вижу статус компенсации,payment_refund,payment_refund,ikshana,False
Мне нужна помощь в подаче жалобы клиента,other,other,ikshana,False
Маки жалоба,other,other,ikshana,False
cn я могу разместить заказ из Дели?,delivery,delivery,ikshana,False
Я должен отправить свой отзыв,product_info,product_info,ikshana,False
можно ли купить через ваш сайт,technical_issue,technical_issue,bitext,False
"я не знаю, как отменить заказ B8K5F7LB",order_status,order_status,ikshana,False
"Я ищу информацию о чертовых весенних распродажах, как мне ее найти?",promo_loyalty,promo_loyalty,bitext,False
где мне скачать твое приложение,technical_issue,technical_issue,bitext,False
"приложение не работает на моем мобильном телефоне, можно ли сообщить о проблеме",technical_issue,technical_issue,bitext,False
"мне нужно поговорить с чертовым кое-кем, ты можешь мне помочь?",other,other,bitext,False
Мне нужна помощь в загрузке счетов от Джона.,payment_refund,payment_refund,ikshana,False
"сайт не работает на моем телефоне, я хочу помочь сообщить о проблеме",technical_issue,technical_issue,bitext,False
"нужно изменить свой профиль, могу ли я получить помощь",account,account,bitext,False
"Мне нужна информация о весенних распродажах, где ее можно найти?",promo_loyalty,promo_loyalty,bitext,False
"мне нужно обменять чертову вещь, которую я купил в магазине, мне нужна помощь",return_exchange,return_exchange,bitext,False
"сайт не работает на моем мобильном телефоне, могу ли я сообщить о проблеме?",technical_issue,technical_issue,bitext,False
"У меня ошибка в моей учетной записи пользователя, как я могу ее обновить?",account,account,bitext,False
"Я ищу информацию о твоем чертовом процессе возвращения, где я могу ее получить?",return_exchange,return_exchange,bitext,False
"сайт не работает на моем мобильном телефоне, мне нужно сообщить о проблеме",technical_issue,technical_issue,bitext,False
"Я хотел бы запросить возврат средств, мне нужна помощь",return_exchange,return_exchange,bitext,False
"мне нужна помощь, разговариваю с кем-то",other,other,ikshana,False
"Я хотел бы добавить офигенные товары в корзину, мне нужна помощь",product_info,product_info,bitext,False
"Я не знаю, что мне нужно сделать, чтобы увидеть счет №37777.",payment_refund,payment_refund,ikshana,False
"кто-то украл моего пользователя, мне нужно восстановить свой чертов пароль",account,account,bitext,False
Мне нужна помощь в проверке платы за досрочное прекращение,order_status,order_status,ikshana,False
Ошибка при регистрации,technical_issue,technical_issue,synthetic_dataset,True
помогите поговорить со службой поддержки клиентов,general_info,general_info,ikshana,False
Можете ли вы помочь мне подать иск клиента против вашей компании?,other,other,ikshana,False
"Мне нужно проверить дату доставки, мне нужна помощь",delivery,delivery,bitext,False
не могли бы помочь мне исправить заказ J5WMQ5LV,order_status,order_status,ikshana,False
"Я хотел бы отправить идею продукта, вы мне поможете?",other,other,bitext,False
"Я хочу возмещение, вы поможете мне его запросить?",return_exchange,return_exchange,bitext,False
"Мне нужно оплатить дебетовой картой, как я могу это сделать?",payment_refund,payment_refund,bitext,False
"Мне нужно оставить чертов комментарий о вашей компании, как я могу это сделать?",other,other,bitext,False
мой заказ потерян. Можете ли вы помочь мне сообщить о проблеме с доставкой?,delivery,delivery,bitext,False
не могли бы вы дать мне информацию о следующих продажах?,promo_loyalty,promo_loyalty,bitext,False
"Я хотел бы закрыть свой чертов аккаунт, как я могу это сделать?",account,account,bitext,False
Я не могу создать профиль пользователя. Помогите сообщить о проблемах с регистрацией.,account,account,ikshana,False
Могу ли я получить список акций олы и uber?,product_info,product_info,runlu,False
"Я хочу добавить товар в корзину, где это можно сделать?",product_info,product_info,bitext,False
можно ли сделать заказ из Дели?,delivery,delivery,ikshana,False
как пользоваться вашим мобильным приложением?,technical_issue,technical_issue,bitext,False
получение счетов за восемь месяцев назад,payment_refund,payment_refund,ikshana,False
"хочу проверить наличие товара в магазине, как я могу это сделать",product_info,product_info,bitext,False
мне нужна информация о следующих чертовых распродажах,promo_loyalty,promo_loyalty,bitext,False
проблемы с вводом нового адреса доставки,delivery,delivery,ikshana,False
"мне нужно проверить наличие товара в магазине, не могли бы вы мне помочь?",product_info,product_info,bitext,False
"я не знаю, как сообщить о проблеме с регистрацией",account,account,ikshana,False
"Я хотел бы проверить чертов статус моего возврата, где мне это сделать",payment_refund,payment_refund,bitext,False
где я могу посмотреть наличие товара?,product_info,product_info,bitext,False
"Я хочу потребовать чертовски возмещение, где я могу это сделать?",return_exchange,return_exchange,bitext,False
что такое обменный курс доллара,payment_refund,payment_refund,runlu,False
где я могу заказать статью,order_status,order_status,ikshana,False
"хочу использовать твое чертово мобильное приложение, как это сделать",technical_issue,technical_issue,bitext,False
долл. США/евро,payment_refund,payment_refund,runlu,False
"Мне нужно отправить чертов товар обратно, где я могу это сделать?",return_exchange,return_exchange,bitext,False
"нужна помощь, просмотрите варианты доставки",delivery,delivery,ikshana,False
где я могу скачать счет №85632,payment_refund,payment_refund,ikshana,False
"мне нужно обменять кое-какие вещи, которые я купил, мне нужна помощь",return_exchange,return_exchange,bitext,False
могу ли я увидеть статус покупки 4Q5LD2OF,order_status,order_status,ikshana,False
"хочу зарегистрироваться, мне нужна помощь",account,account,bitext,False
"я не знаю, как проверить счет #00108",payment_refund,payment_refund,ikshana,False
как я могу отправить отзыв о продукте?,product_info,product_info,ikshana,False
я больше не пользуюсь про-аккаунтом и пытаюсь его удалить,account,account,ikshana,False
есть ли электронное письмо для отправки моего отзыва о вашей продукции?,product_info,product_info,ikshana,False
не могли бы вы помочь мне подтвердить наличие этого чертового товара в Интернете?,product_info,product_info,bitext,False
"Я хочу воспользоваться твоим чертовым мобильным приложением, где это сделать?",technical_issue,technical_issue,bitext,False
возместить 10 долларов,payment_refund,payment_refund,ikshana,False
"Я бы хотел отправить чертов заказ обратно, как мне это сделать?",return_exchange,return_exchange,bitext,False
"см. заказ OFDAED1D, черт возьми, текущий статус",order_status,order_status,ikshana,False
"хочу проверить время доставки моей покупки, мне нужна помощь",delivery,delivery,bitext,False
Сколько стоит акции Старбака?,product_info,product_info,runlu,False
Хочу поменять номер телефона,account,account,synthetic_dataset,True
"Мне нужно увидеть, черт возьми, статус моего замененного товара. Не могли бы вы мне помочь?",order_status,order_status,bitext,False
где я мог бы получить информацию о чертовых распродажах?,promo_loyalty,promo_loyalty,bitext,False
помогите мне сделать переводы,payment_refund,payment_refund,bitext,False
как я могу получить информацию о чертовом статусе моего возмещения,payment_refund,payment_refund,bitext,False
"Мне нужна помощь, чтобы вытащить чертовы вещи из корзины.",product_info,product_info,bitext,False
Я ищу информацию о твоем чертовом процессе возврата.,return_exchange,return_exchange,bitext,False
"Мне нужно проверить плату за ранний выход, мне нужна помощь",order_status,order_status,ikshana,False
могу ли я отправить обратно этот чертов товар?,return_exchange,return_exchange,bitext,False
"веб-сайт не работает на моем Mac, мне нужна помощь, чтобы сообщить о проблеме",technical_issue,technical_issue,bitext,False
"я не знаю, как мне увидеть штрафы за увольнение",order_status,order_status,ikshana,False
где я могу найти информацию о чертовой стоимости доставки,delivery,delivery,bitext,False
Сколько стоит футболку?,product_info,product_info,synthetic_dataset,True
"Я не могу заставить приложение работать на своем мобильном телефоне, помогите мне сообщить о чертовой проблеме.",technical_issue,technical_issue,bitext,False
"приложение не работает на моем компьютере, помогите мне сообщить о чертовой проблеме",technical_issue,technical_issue,bitext,False
"мобильное приложение не работает на моем Mac, можно ли сообщить о проблеме?",technical_issue,technical_issue,bitext,False
"Мне нужно увидеть чертов статус моего возмещения, могу ли я получить некоторую помощь?",payment_refund,payment_refund,bitext,False
"Я не знаю, как я могу оставить отзыв о продукте",product_info,product_info,ikshana,False
нужна помощь в просмотре комиссии за снятие средств,order_status,order_status,ikshana,False
можно ли получить возмещение моих денег,payment_refund,payment_refund,ikshana,False
Когда последний поезд с рабочего отпуска,delivery,delivery,runlu,False
"Я не могу заставить сайт работать на своем компьютере, мне нужна помощь, чтобы сообщить об ошибке",technical_issue,technical_issue,bitext,False
как я могу получать информационный бюллетень твоей чертовой компании?,account,account,ikshana,False
во сколько закрываются ваши магазины,general_info,general_info,bitext,False
помогите мне подать потребительский иск,other,other,ikshana,False
"некоторые предметы чертовски повреждены, как мне сообщить о них?",return_exchange,return_exchange,bitext,False
расскажи мне побольше о чертовых весенних сэлсах,promo_loyalty,promo_loyalty,bitext,False
"Я хотел бы обменять товар в магазине, где я могу это сделать?",return_exchange,return_exchange,bitext,False
"нужна помощь, оставлю свой отзыв об услуге",product_info,product_info,ikshana,False
"я не могу заставить сайт работать на своем компьютере, могу ли я сообщить об ошибке",technical_issue,technical_issue,bitext,False
мне не нужно изменять свои чертовы личные данные,account,account,bitext,False
хочу подать жалобу потребителя на вашу организацию,other,other,ikshana,False
"нужно проверить часы работы твоего чертового магазина, можешь мне помочь",general_info,general_info,bitext,False
как я могу удалить некоторые статьи из покупки 0FRNSJED,order_status,order_status,ikshana,False
"хочу узнать о продукте, могу найти некоторую информацию",product_info,product_info,bitext,False
"Я купил товар, но выбрал неправильный размер, как изменить мой онлайн-заказ?",order_status,order_status,bitext,False
"Я хочу сообщить о чертовски неправильных товарах, мне нужна помощь",return_exchange,return_exchange,bitext,False
помогите оставить отзыв о вашей продукции,product_info,product_info,ikshana,False
"мобильное приложение не работает на моем Mac, мне нужна помощь, чтобы сообщить о проблеме",technical_issue,technical_issue,bitext,False
"Я ищу информацию о продукте, как я могу ее найти?",product_info,product_info,bitext,False
"Я хочу оставить отзыв о вашей компании, могу ли я получить некоторую помощь?",other,other,bitext,False
Мне нужно отправить обратно чертов заказ,return_exchange,return_exchange,bitext,False
могу ли я поменять IEM заказа VXYMBRVV,order_status,order_status,ikshana,False
"хочу узнать больше о чертовых весенних распродажах, можешь найти какую-нибудь информацию?",promo_loyalty,promo_loyalty,bitext,False
"я ищу информацию о чертовых распродажах, как мне ее найти",promo_loyalty,promo_loyalty,bitext,False
"мне нужно отследить свою чертову доставку, мне нужна помощь",order_status,order_status,bitext,False
мне нужно создать учетную запись Titanium для моего жениха,account,account,ikshana,False
куда отправлять чертовы предложения по улучшению продукта,other,other,bitext,False
Мне нужно связаться с человеком,other,other,ikshana,False
хочу знать о чертовом продукте,product_info,product_info,bitext,False
"мобильное приложение не работает на моем мобильном телефоне, я хочу сообщить о чертовой проблеме",technical_issue,technical_issue,bitext,False
Есть ли у вас способ оставить отзыв о ваших услугах?,product_info,product_info,ikshana,False
"Я хотел бы узнать больше о весенних распродажах, можете ли вы найти какую-нибудь информацию?",promo_loyalty,promo_loyalty,bitext,False
"мобильное приложение не работает на моем компьютере, можете ли вы помочь мне сообщить о проблеме?",technical_issue,technical_issue,bitext,False
Как долго пройдёт путь от Ньяка до коттеджа Долина,delivery,delivery,runlu,False
"Мне нужна информация о вашей гарантии возврата денег, как я могу ее получить?",payment_refund,payment_refund,bitext,False
проблемы с настройкой адреса доставки,delivery,delivery,ikshana,False
чертовы продукты в моей доставке неверны. Не могли бы вы помочь мне сообщить о них?,return_exchange,return_exchange,bitext,False
У меня возникла проблема с оплатой дебетовой картой. Можете ли вы сообщить об этом?,payment_refund,payment_refund,bitext,False
"Мне нужно использовать профиль Platinum, как это сделать?",account,account,ikshana,False
"мне нужна информация о следующих распродажах, как я могу ее получить",promo_loyalty,promo_loyalty,bitext,False
Как ввести промокод?,promo_loyalty,promo_loyalty,synthetic_dataset,True
показывает мне текущий статус покупки 29UFRE3K,order_status,order_status,ikshana,False
Кто вы такие?,general_info,general_info,synthetic_dataset,True
"Звоню, чтобы оставить отзыв о вашей продукции.",product_info,product_info,ikshana,False
Можете ли вы помочь мне составить претензию клиента?,other,other,ikshana,False
"Я хочу отправить обратно купленный товар, могу ли я получить помощь?",return_exchange,return_exchange,bitext,False
как я мог добавить чертов товар в корзину,product_info,product_info,bitext,False
"мне нужно обменять чертов товар, который я купил в магазине онлайн",return_exchange,return_exchange,bitext,False
Я хочу подписаться на вашу корпоративную рассылку,account,account,ikshana,False
Является ли в США 5 [валюта: доллары] Китая [валюта_источник: доллары] стоимостью 5 долларов?,payment_refund,payment_refund,runlu,False
"Я хотел бы узнать больше о зимних распродажах, найду некоторую информацию",promo_loyalty,promo_loyalty,bitext,False
Где посмотреть оферту?,general_info,general_info,synthetic_dataset,True
"Я хотел бы вернуть товар, купленный онлайн в магазине, вы мне поможете?",return_exchange,return_exchange,bitext,False
можно ли подать чертову претензию от клиента?,other,other,ikshana,False
"Мне нужна информация о следующих чертовых распродажах, как мне ее найти?",promo_loyalty,promo_loyalty,bitext,False
Я хочу подать жалобу на вашу компанию,other,other,bitext,False
"Я хочу использовать ваше мобильное приложение, где мне это сделать?",technical_issue,technical_issue,bitext,False
"Мне нужно поговорить с чертовым агентом, могу ли я получить помощь?",other,other,bitext,False
"Я ищу информацию о чертовых зимних распродажах, как мне ее найти?",promo_loyalty,promo_loyalty,bitext,False
"Я не знаю, как я могу проверить плату за отмену",order_status,order_status,ikshana,False
Когда лучше всего отправиться в Канаду?,delivery,delivery,runlu,False
"мне не нужна моя учетная запись, я бы хотел ее удалить",account,account,bitext,False
"мне нужна помощь, чтобы узнать, когда прибудет моя посылка",delivery,delivery,ikshana,False
"Я хотел бы поговорить с кем-нибудь, как мне это сделать?",other,other,bitext,False
"Мне нужна информация об этих чертовых зимних распродажах, где ее можно найти?",promo_loyalty,promo_loyalty,bitext,False
"приложение не работает на моем устройстве, мне нужно сообщить о проблеме",technical_issue,technical_issue,bitext,False
"Мне нужно отправить отзыв об услуге, как это сделать?",product_info,product_info,ikshana,False
Статус доставки заказа 511865,order_status,order_status,synthetic_dataset,True
где я могу найти информацию о следующих чертовых распродажах?,promo_loyalty,promo_loyalty,bitext,False
"мне нужно добавить товары в корзину, как мне это сделать?",product_info,product_info,bitext,False
Не работает фильтр на сайте,technical_issue,technical_issue,synthetic_dataset,True
"Я хотел бы проверить наличие чертовых товаров в магазине, как я могу это сделать?",product_info,product_info,bitext,False
где проверить наличие товара в магазине?,product_info,product_info,bitext,False
Доставляете ли в Самару?,delivery,delivery,synthetic_dataset,True
"хочу найти свою чертову посылку, где это сделать",order_status,order_status,bitext,False
"чертов товар, который я заказал, неправильный, мне нужна помощь, чтобы сообщить об этом",return_exchange,return_exchange,bitext,False
"Я хотел бы узнать о вашей политике возврата денег, можете ли вы найти некоторую информацию?",payment_refund,payment_refund,bitext,False
мне нужно скачать счета от Джона,payment_refund,payment_refund,ikshana,False
"Мне нужна информация о продукте, как я могу ее получить?",product_info,product_info,bitext,False
мне нужно поговорить с человеком,other,other,ikshana,False
"Я не знаю, как отменить подписку на рассылку новостей",account,account,ikshana,False
"Я хотел бы использовать ваше приложение, не могли бы вы мне помочь?",technical_issue,technical_issue,bitext,False
помоги мне проверить наличие чертового товара,product_info,product_info,bitext,False
"мне нужно закрыть мой аккаунт, могу ли я это сделать",account,account,bitext,False
"у меня проблема с моей чертовой учетной записью, не могли бы вы помочь мне изменить ее?",account,account,bitext,False
мне нужна помощь в поиске моего корабля,order_status,order_status,bitext,False
"Я хочу проверить чертов срок доставки, как мне это сделать?",delivery,delivery,bitext,False
"Мне бы хотелось узнать больше о весенних распродажах, не могли бы вы дать мне некоторую информацию?",promo_loyalty,promo_loyalty,bitext,False
где я могу увидеть предварительную плату за выход,order_status,order_status,ikshana,False
Я пытаюсь найти информацию о чертовых распродажах.,promo_loyalty,promo_loyalty,bitext,False
"Мне нужна информация о продукте, где я могу ее найти?",product_info,product_info,bitext,False
"мне нужно подтвердить наличие чертовых товаров в магазине, поможет мне",product_info,product_info,bitext,False
"сайт не работает на моем мобильном телефоне, могу ли я сообщить о проблеме",technical_issue,technical_issue,bitext,False
"Я хочу закрыть свой профиль, как мне это сделать?",account,account,bitext,False
"Мне нужна информация о статусе моего возмещения, как я могу ее получить?",payment_refund,payment_refund,bitext,False
Мне нужна помощь в отказе от подписки на новостную рассылку вашей компании,account,account,ikshana,False
Из чего сделан этот товар?,product_info,product_info,synthetic_dataset,True
"Я хотел бы использовать ваше мобильное приложение, не могли бы вы мне помочь?",technical_issue,technical_issue,bitext,False
"мне бы хотелось увидеть чертов срок доставки моего заказа, где это сделать",delivery,delivery,bitext,False
"Я хотел бы оставить комментарий о продукте, могу ли я получить помощь?",other,other,bitext,False
"Мне не нужен мой чертов профиль, мне нужна помощь, чтобы его закрыть.",account,account,bitext,False
хочу сообщить об ошибках продукта,product_info,product_info,bitext,False
"мне нужна помощь, чтобы найти чертовы магазины рядом со мной",general_info,general_info,bitext,False
у меня проблемы с отправкой дополнительного адреса доставки,delivery,delivery,ikshana,False
"что мне нужно сделать, чтобы сообщить об ошибках оплаты?",payment_refund,payment_refund,ikshana,False
"хочу отправить электронное письмо в службу поддержки клиентов, могу ли я это сделать",general_info,general_info,bitext,False
"Я бы хотел воспользоваться твоим чертовым мобильным приложением, мне нужна помощь",technical_issue,technical_issue,bitext,False
можно ли связаться с чертовой службой поддержки клиентов?,general_info,general_info,bitext,False
"моя посылка прибыла чертовски поврежденной, не могли бы вы помочь мне сообщить об этом?",return_exchange,return_exchange,bitext,False
"Я ищу информацию о зимних распродажах, могу ли я получить помощь?",promo_loyalty,promo_loyalty,bitext,False
Я пытаюсь подать жалобу клиента,other,other,ikshana,False
мне нужна помощь в поиске счета,payment_refund,payment_refund,bitext,False
"мне бы хотелось увидеть чертов статус моего возмещения, где это сделать",payment_refund,payment_refund,bitext,False
"хочу узнать больше о чертовых распродажах, не могли бы вы дать мне некоторую информацию?",promo_loyalty,promo_loyalty,bitext,False
"моя посылка была отправлена ​​не на тот адрес, мне нужна помощь, чтобы сообщить о проблемах с доставкой",delivery,delivery,bitext,False
"Директор, руководивший тем или иным действием",general_info,general_info,runlu,False
"Мне нужна помощь, чтобы проверить наличие товара",product_info,product_info,bitext,False
Какие у меня колебания акций?,product_info,product_info,runlu,False
вы отправляете в Индию?,delivery,delivery,ikshana,False
