sample_id,text_original,text_normalized,raw_label,label,source,is_synthetic,is_augmented,is_hard_negative,label_before_review
stg1_002985,Доставляете ли в Екатеринбург?,доставляете ли в екатеринбург?,delivery,delivery,synthetic_dataset,True,False,False,delivery
stg1_001947,"Мне нужно отправить отзыв о продукте, где я могу это сделать?","мне нужно отправить отзыв о продукте, где я могу это сделать?",other,other,bitext,False,False,False,other
stg1_002346,"Мне нужно посмотреть, в каких ситуациях я могу попросить возмещение","мне нужно посмотреть, в каких ситуациях я могу попросить возмещение",payment_refund,return_exchange,ikshana,False,False,False,payment_refund
stg1_001029,почта x@x.org,почта x@x.org,general_info,general_info,runlu,False,False,False,general_info
stg1_000848,"кто-то взломал мой чертов пароль, как мне его сбросить?","кто-то взломал мой чертов пароль, как мне его сбросить?",account,account,bitext,False,False,False,account
stg1_000996,"Игрок, играющий в игру","игрок, играющий в игру",general_info,general_info,runlu,False,False,False,general_info
stg1_002627,Я бы хотел воспользоваться твоим чертовым мобильным приложением.,я бы хотел воспользоваться твоим чертовым мобильным приложением.,technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_000913,"Я хотел бы поговорить со службой поддержки, где это сделать","я хотел бы поговорить со службой поддержки, где это сделать",general_info,general_info,bitext,False,False,False,general_info
stg1_002353,"Я не знаю, что мне нужно сделать, чтобы увидеть счет №37777.","я не знаю, что мне нужно сделать, чтобы увидеть счет №37777.",payment_refund,payment_refund,ikshana,False,False,False,payment_refund
stg1_001329,"моя посылка была чертовски повреждена при доставке, можете ли вы сообщить об этом?","моя посылка была чертовски повреждена при доставке, можете ли вы сообщить об этом?",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_001344,"Мне нужно обменять купленные мной чертовы заказы, как это сделать?","мне нужно обменять купленные мной чертовы заказы, как это сделать?",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_001780,"мне нужно отправить чертов отзыв о твоем бренде, где я могу это сделать","мне нужно отправить чертов отзыв о твоем бренде, где я могу это сделать",other,other,bitext,False,False,False,other
stg1_000764,"Я не знаю, как отменить подписку на рассылку новостей","я не знаю, как отменить подписку на рассылку новостей",account,account,ikshana,False,False,False,account
stg1_002946,Пришлите чек об оплате,пришлите чек об оплате,payment_refund,payment_refund,synthetic_dataset,True,False,False,payment_refund
stg1_002319,как проверить принятые способы оплаты?,как проверить принятые способы оплаты?,payment_refund,payment_refund,ikshana,False,False,False,payment_refund
stg1_003016,Приложение вылетает,приложение вылетает,technical_issue,technical_issue,synthetic_dataset,True,False,False,technical_issue
stg1_000651,можно ли создать учетную запись пользователя,можно ли создать учетную запись пользователя,account,account,bitext,False,False,False,account
stg1_001196,"мне нужно вернуть онлайн-заказ, мне нужна помощь","мне нужно вернуть онлайн-заказ, мне нужна помощь",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_001889,Мне нужна помощь в подаче жалобы клиента,мне нужна помощь в подаче жалобы клиента,other,other,ikshana,False,False,False,other
stg1_002608,"Мне нужна информация о зимних распродажах, где ее можно найти?","мне нужна информация о зимних распродажах, где ее можно найти?",promo_loyalty,promo_loyalty,bitext,False,False,False,promo_loyalty
stg1_000618,"мои личные данные неверны, мне нужна помощь в их изменении","мои личные данные неверны, мне нужна помощь в их изменении",account,account,bitext,False,False,False,account
stg1_000862,"хочу открыть счет, где это сделать","хочу открыть счет, где это сделать",account,account,bitext,False,False,False,account
stg1_001924,мне нужно поговорить с человеком,мне нужно поговорить с человеком,other,other,ikshana,False,False,False,other
stg1_000624,"я бы хотел отредактировать свой профиль, мог бы мне помочь","я бы хотел отредактировать свой профиль, мог бы мне помочь",account,account,bitext,False,False,False,account
stg1_001469,"Мне нужно вернуть в магазин чертов товар, который я купил в Интернете. Вы мне поможете?","мне нужно вернуть в магазин чертов товар, который я купил в интернете. вы мне поможете?",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_002538,"Я хочу узнать больше о следующих распродажах, можешь ли ты дать мне какую-нибудь информацию?","я хочу узнать больше о следующих распродажах, можешь ли ты дать мне какую-нибудь информацию?",promo_loyalty,promo_loyalty,bitext,False,False,False,promo_loyalty
stg1_000238,Мне нужно сообщить о проблеме с заказанным товаром. Где я могу это сделать?,мне нужно сообщить о проблеме с заказанным товаром. где я могу это сделать?,product_info,product_info,bitext,False,False,False,product_info
stg1_002120,помогите уведомить о гребаной ошибке с онлайн-платежами,помогите уведомить о гребаной ошибке с онлайн-платежами,payment_refund,payment_refund,ikshana,False,False,False,payment_refund
stg1_000866,"Мне нужна помощь, чтобы открыть счет Titanium для моего отца.","мне нужна помощь, чтобы открыть счет titanium для моего отца.",account,account,ikshana,False,False,False,account
stg1_000539,мне нужна помощь в редактировании заказа 056QW26F,мне нужна помощь в редактировании заказа 056qw26f,order_status,order_status,ikshana,False,False,False,order_status
stg1_002786,"приложение не работает на моем мобильном телефоне, помогите мне сообщить о чертовой проблеме","приложение не работает на моем мобильном телефоне, помогите мне сообщить о чертовой проблеме",technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_001076,"Я хочу поговорить со службой поддержки, вы можете мне помочь?","я хочу поговорить со службой поддержки, вы можете мне помочь?",general_info,general_info,ikshana,False,False,False,general_info
stg1_001990,"нужно представить чертовы идеи по улучшению продукта, помогите мне","нужно представить чертовы идеи по улучшению продукта, помогите мне",other,other,bitext,False,False,False,other
stg1_001549,"где я могу проверить, когда прибудет моя посылка","где я могу проверить, когда прибудет моя посылка",delivery,delivery,ikshana,False,False,False,delivery
stg1_000390,Можете ли вы помочь мне увидеть штрафы за досрочный выход?,можете ли вы помочь мне увидеть штрафы за досрочный выход?,order_status,order_status,ikshana,False,False,False,order_status
stg1_001375,"Мне нужна чертова компенсация, помоги мне ее получить.","мне нужна чертова компенсация, помоги мне ее получить.",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_002603,"Ищу информацию о очередных распродажах, мне нужна помощь","ищу информацию о очередных распродажах, мне нужна помощь",promo_loyalty,promo_loyalty,bitext,False,False,False,promo_loyalty
stg1_001837,"Я бы хотел поговорить с чертовым человеком, который мог бы мне помочь.","я бы хотел поговорить с чертовым человеком, который мог бы мне помочь.",other,other,bitext,False,False,False,other
stg1_001583,Во сколько поезд отправляется из Праги в Брно?,во сколько поезд отправляется из праги в брно?,delivery,delivery,runlu,False,False,False,delivery
stg1_002532,Я хочу знать больше о следующих распродажах,я хочу знать больше о следующих распродажах,promo_loyalty,promo_loyalty,bitext,False,False,False,promo_loyalty
stg1_000730,я не могу сообщить об ошибках при регистрации,я не могу сообщить об ошибках при регистрации,account,account,ikshana,False,False,False,account
stg1_000740,"Я потерял ключ доступа к своему профилю пользователя, помогите его восстановить.","я потерял ключ доступа к своему профилю пользователя, помогите его восстановить.",account,account,ikshana,False,False,False,account
stg1_002281,мне нужно получить возмещение моих денег,мне нужно получить возмещение моих денег,payment_refund,payment_refund,ikshana,False,False,False,payment_refund
stg1_002316,"Мне нужно проверить, в каких случаях я могу запросить возмещение","мне нужно проверить, в каких случаях я могу запросить возмещение",payment_refund,payment_refund,ikshana,False,False,False,payment_refund
stg1_001602,Время поезда на станции Гэри идёт к Форту Уэйну сегодня,время поезда на станции гэри идёт к форту уэйну сегодня,delivery,delivery,runlu,False,False,False,delivery
stg1_001313,"Я хотел бы получить чертову компенсацию, где я могу это сделать?","я хотел бы получить чертову компенсацию, где я могу это сделать?",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_001365,"мне нужно запросить чертов возврат денег, мне нужна помощь","мне нужно запросить чертов возврат денег, мне нужна помощь",return_exchange,payment_refund,bitext,False,False,False,return_exchange
stg1_002236,"Я заплатил 10$ за заказ, хочу компенсацию","я заплатил 10$ за заказ, хочу компенсацию",payment_refund,payment_refund,ikshana,False,False,False,payment_refund
stg1_001559,отправлю в Дели,отправлю в дели,delivery,delivery,ikshana,False,False,False,delivery
stg1_000044,где проверить наличие товара в магазине?,где проверить наличие товара в магазине?,product_info,product_info,bitext,False,False,False,product_info
stg1_000663,"Мне нужно поискать то, что я купил, помогите мне посмотреть мою чертову историю покупок.","мне нужно поискать то, что я купил, помогите мне посмотреть мою чертову историю покупок.",account,account,bitext,False,False,False,account
stg1_001887,помогите подать жалобу потребителя на вашу компанию,помогите подать жалобу потребителя на вашу компанию,other,other,ikshana,False,False,False,other
stg1_002072,"мне нужно заплатить картой, где это сделать","мне нужно заплатить картой, где это сделать",payment_refund,payment_refund,bitext,False,False,False,payment_refund
stg1_001314,"т. е. если вы хотите сообщить о неправильном продукте, это может мне помочь.","т. е. если вы хотите сообщить о неправильном продукте, это может мне помочь.",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_002101,Я хотел бы узнать о твоих чертовых способах оплаты. Могу найти некоторую информацию.,я хотел бы узнать о твоих чертовых способах оплаты. могу найти некоторую информацию.,payment_refund,payment_refund,bitext,False,False,False,payment_refund
stg1_000338,"Я хотел бы найти свою посылку, могу ли я получить помощь?","я хотел бы найти свою посылку, могу ли я получить помощь?",order_status,order_status,bitext,False,False,False,order_status
stg1_002634,"мобильное приложение не работает на моем устройстве, мне нужна помощь, чтобы сообщить об ошибке","мобильное приложение не работает на моем устройстве, мне нужна помощь, чтобы сообщить об ошибке",technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_002025,"Я хотел бы оставить чертовски предложение, могу ли я получить помощь?","я хотел бы оставить чертовски предложение, могу ли я получить помощь?",other,other,bitext,False,False,False,other
stg1_001191,"помогите мне вернуть товар, который я купил онлайн в магазине","помогите мне вернуть товар, который я купил онлайн в магазине",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_001481,"Я хочу проверить стоимость рассылки, могу ли я это сделать?","я хочу проверить стоимость рассылки, могу ли я это сделать?",delivery,delivery,bitext,False,False,False,delivery
stg1_002303,"я купил чертов товар и не получил счет, помогите мне его получить","я купил чертов товар и не получил счет, помогите мне его получить",payment_refund,payment_refund,bitext,False,False,False,payment_refund
stg1_001433,"мне нужно обменять купленные вещи, как я могу это сделать","мне нужно обменять купленные вещи, как я могу это сделать",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_000355,"Мне нужно посмотреть, где находится моя посылка, как я могу это сделать?","мне нужно посмотреть, где находится моя посылка, как я могу это сделать?",order_status,order_status,bitext,False,False,False,order_status
stg1_000819,"Я хотел бы заполнить свои личные данные, как мне это сделать?","я хотел бы заполнить свои личные данные, как мне это сделать?",account,account,bitext,False,False,False,account
stg1_002118,помогите мне проверить статус возврата,помогите мне проверить статус возврата,payment_refund,payment_refund,ikshana,False,False,False,payment_refund
stg1_000094,Есть ли у вас способ оставить отзыв о ваших услугах?,есть ли у вас способ оставить отзыв о ваших услугах?,product_info,product_info,ikshana,False,False,False,product_info
stg1_000653,"Мне нужно открыть учетную запись пользователя, не могли бы вы мне помочь?","мне нужно открыть учетную запись пользователя, не могли бы вы мне помочь?",account,account,bitext,False,False,False,account
stg1_000115,показать значение гуга для носка,показать значение гуга для носка,product_info,product_info,runlu,False,False,False,product_info
stg1_002911,Баг при оформлении заказа,баг при оформлении заказа,technical_issue,technical_issue,synthetic_dataset,True,False,False,technical_issue
stg1_002206,Сколько канадских долларов в долларах США?,сколько канадских долларов в долларах сша?,payment_refund,payment_refund,runlu,False,False,False,payment_refund
stg1_001204,"нужно отправить обратный заказ, не могли бы вы мне помочь?","нужно отправить обратный заказ, не могли бы вы мне помочь?",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_000388,где заказать статью?,где заказать статью?,order_status,order_status,ikshana,False,False,False,order_status
stg1_001638,не могли бы вы помочь мне увидеть чертову дату доставки?,не могли бы вы помочь мне увидеть чертову дату доставки?,delivery,delivery,bitext,False,False,False,delivery
stg1_000038,"мне нужна помощь, чтобы узнать наличие товара","мне нужна помощь, чтобы узнать наличие товара",product_info,product_info,bitext,False,False,False,product_info
stg1_000772,"Я не знаю, как мне сбросить ключ доступа","я не знаю, как мне сбросить ключ доступа",account,account,ikshana,False,False,False,account
stg1_002653,"Я хочу использовать ваше приложение, как это сделать?","я хочу использовать ваше приложение, как это сделать?",technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_002722,где мне скачать твое приложение,где мне скачать твое приложение,technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_002277,Можете ли вы помочь мне потребовать возмещения денег?,можете ли вы помочь мне потребовать возмещения денег?,payment_refund,payment_refund,ikshana,False,False,False,payment_refund
stg1_002837,"Я хочу использовать ваше мобильное приложение, где мне это сделать?","я хочу использовать ваше мобильное приложение, где мне это сделать?",technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_000289,"хочу добавить товары в корзину, где мне это сделать?","хочу добавить товары в корзину, где мне это сделать?",product_info,product_info,bitext,False,False,False,product_info
stg1_001319,возможен ли обмен товара в магазине,возможен ли обмен товара в магазине,return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_000329,"мне нужно отменить пункт, где мне это сделать","мне нужно отменить пункт, где мне это сделать",order_status,order_status,bitext,False,False,False,order_status
stg1_002383,"Ищу информацию о чертовых распродажах, как мне ее найти?","ищу информацию о чертовых распродажах, как мне ее найти?",promo_loyalty,promo_loyalty,bitext,False,False,False,promo_loyalty
stg1_002900,"Я хочу воспользоваться твоим чертовым мобильным приложением, как мне это сделать?","я хочу воспользоваться твоим чертовым мобильным приложением, как мне это сделать?",technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_000418,отменить покупку00123842,отменить покупку00123842,order_status,order_status,ikshana,False,False,False,order_status
stg1_001709,"где проверить, когда придет мой товар?","где проверить, когда придет мой товар?",delivery,delivery,ikshana,False,False,False,delivery
stg1_001364,"Мне нужно увидеть твою чертову обратную почту, как я могу это сделать?","мне нужно увидеть твою чертову обратную почту, как я могу это сделать?",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_002866,мобильное приложение не работает на моем компьютере. Не могли бы вы помочь мне сообщить о проблеме?,мобильное приложение не работает на моем компьютере. не могли бы вы помочь мне сообщить о проблеме?,technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_002193,Какова ставка между песо и иеной?,какова ставка между песо и иеной?,payment_refund,payment_refund,runlu,False,False,False,payment_refund
stg1_002145,"что мне нужно сделать, чтобы получить компенсацию своих денег","что мне нужно сделать, чтобы получить компенсацию своих денег",payment_refund,payment_refund,ikshana,False,False,False,payment_refund
stg1_002208,Каков обменный курс между 100 долл. США и песо?,каков обменный курс между 100 долл. сша и песо?,payment_refund,payment_refund,runlu,False,False,False,payment_refund
stg1_000207,"Я ищу информацию о продуктах, которые могли бы мне помочь.","я ищу информацию о продуктах, которые могли бы мне помочь.",product_info,product_info,bitext,False,False,False,product_info
stg1_000378,я пытаюсь отредактировать покупку 7VYZ8KUP,я пытаюсь отредактировать покупку 7vyz8kup,order_status,order_status,ikshana,False,False,False,order_status
stg1_001338,"мне нужно вернуть товары онлайн, могу ли я получить помощь","мне нужно вернуть товары онлайн, могу ли я получить помощь",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_001478,"я не получил посылку, мне нужна помощь, чтобы сообщить о проблеме с доставкой","я не получил посылку, мне нужна помощь, чтобы сообщить о проблеме с доставкой",delivery,delivery,bitext,False,False,False,delivery
stg1_001244,Я бы хотел вернуть чертовы товары онлайн,я бы хотел вернуть чертовы товары онлайн,return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_000875,"Я хотел бы открыть счет, где я могу это сделать?","я хотел бы открыть счет, где я могу это сделать?",account,account,bitext,False,False,False,account
stg1_001062,у вас есть бесплатный номер для связи со службой поддержки,у вас есть бесплатный номер для связи со службой поддержки,general_info,general_info,ikshana,False,False,False,general_info
stg1_003006,Мне нужна помощь,мне нужна помощь,other,other,synthetic_dataset,True,False,False,other
stg1_002106,Я хотел бы увидеть статус моего возврата. Вы мне поможете?,я хотел бы увидеть статус моего возврата. вы мне поможете?,payment_refund,return_exchange,bitext,False,False,False,payment_refund
stg1_002228,У меня возникла проблема с оплатой кредитной картой,у меня возникла проблема с оплатой кредитной картой,payment_refund,payment_refund,bitext,False,False,False,payment_refund
stg1_002827,"Я не могу заставить приложение работать на своем компьютере, мне нужно сообщить об ошибке","я не могу заставить приложение работать на своем компьютере, мне нужно сообщить об ошибке",technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_000152,мне нужна помощь в извлечении чертовых товаров из корзины,мне нужна помощь в извлечении чертовых товаров из корзины,product_info,product_info,bitext,False,False,False,product_info
stg1_002470,"Я хочу узнать больше о весенних распродажах, можете ли вы дать мне некоторую информацию?","я хочу узнать больше о весенних распродажах, можете ли вы дать мне некоторую информацию?",promo_loyalty,promo_loyalty,bitext,False,False,False,promo_loyalty
stg1_000669,создать новую учетную запись Titanium для дочери,создать новую учетную запись titanium для дочери,account,account,ikshana,False,False,False,account
stg1_001898,"мне нужна помощь, разговариваю с кем-то","мне нужна помощь, разговариваю с кем-то",other,other,ikshana,False,False,False,other
stg1_001121,Я хочу поговорить со службой поддержки клиентов,я хочу поговорить со службой поддержки клиентов,general_info,general_info,ikshana,False,False,False,general_info
stg1_002947,Статус доставки заказа 144451,статус доставки заказа 144451,order_status,order_status,synthetic_dataset,True,False,False,order_status
stg1_000169,где я могу получить информацию о продукте,где я могу получить информацию о продукте,product_info,product_info,bitext,False,False,False,product_info
stg1_002875,"сайт не работает на моем мобильном телефоне, как я могу сообщить о проблеме?","сайт не работает на моем мобильном телефоне, как я могу сообщить о проблеме?",technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_001277,"Я хотел бы отправить товар обратно, где я могу это сделать","я хотел бы отправить товар обратно, где я могу это сделать",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_002961,Сколько стоит футболку?,сколько стоит футболку?,product_info,product_info,synthetic_dataset,True,False,False,product_info
stg1_000143,Какова ставка за акции Уэллса Фарго?,какова ставка за акции уэллса фарго?,product_info,product_info,runlu,False,False,False,product_info
stg1_001869,Я должен подать иск,я должен подать иск,other,other,ikshana,False,False,False,other
stg1_001392,"мне нужно проверить твою чертову политику возврата, как я могу это сделать","мне нужно проверить твою чертову политику возврата, как я могу это сделать",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_000306,"я купил чертов товар, но он мне не нужен, могу ли я отменить заказ","я купил чертов товар, но он мне не нужен, могу ли я отменить заказ",order_status,order_status,bitext,False,False,False,order_status
stg1_000020,"Ищу информацию о чертовых продуктах, где ее взять?","ищу информацию о чертовых продуктах, где ее взять?",product_info,product_info,bitext,False,False,False,product_info
stg1_000061,у вас есть адрес для отправки отзыва?,у вас есть адрес для отправки отзыва?,product_info,product_info,ikshana,False,False,False,product_info
stg1_000496,"мне нужно изменить покупку DUCKQERC, мне нужна помощь","мне нужно изменить покупку duckqerc, мне нужна помощь",order_status,order_status,ikshana,False,False,False,order_status
stg1_000690,как пользоваться платиновым профилем?,как пользоваться платиновым профилем?,account,account,ikshana,False,False,False,account
stg1_001829,у меня жалоба на продукцию,у меня жалоба на продукцию,other,other,bitext,False,False,False,other
stg1_001879,"я не знаю, что делать, чтобы поговорить с агентом","я не знаю, что делать, чтобы поговорить с агентом",other,other,ikshana,False,False,False,other
stg1_000004,"продукт, который я купил, работает правильно, могу ли я сообщить о проблеме с продуктом","продукт, который я купил, работает правильно, могу ли я сообщить о проблеме с продуктом",product_info,product_info,bitext,False,False,False,product_info
stg1_001468,"Я хотел бы вернуть товар, купленный в Интернете, в магазине, где это сделать","я хотел бы вернуть товар, купленный в интернете, в магазине, где это сделать",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_000045,"Я хотел бы добавить чертовы товары в корзину, где мне это сделать?","я хотел бы добавить чертовы товары в корзину, где мне это сделать?",product_info,product_info,bitext,False,False,False,product_info
stg1_002580,Я хотел бы узнать больше о чертовых распродажах.,я хотел бы узнать больше о чертовых распродажах.,promo_loyalty,promo_loyalty,bitext,False,False,False,promo_loyalty
stg1_002185,Является ли в США 5 [валюта: доллары] Китая [валюта_источник: доллары] стоимостью 5 долларов?,является ли в сша 5 [валюта: доллары] китая [валюта_источник: доллары] стоимостью 5 долларов?,payment_refund,payment_refund,runlu,False,False,False,payment_refund
stg1_001505,"Я хочу узнать стоимость доставки, как мне это сделать?","я хочу узнать стоимость доставки, как мне это сделать?",delivery,delivery,bitext,False,False,False,delivery
stg1_001556,где я могу настроить дополнительный адрес доставки,где я могу настроить дополнительный адрес доставки,delivery,delivery,ikshana,False,False,False,delivery
stg1_002184,Текущие ставки на предпоследние периоды,текущие ставки на предпоследние периоды,payment_refund,payment_refund,runlu,False,False,False,payment_refund
stg1_002935,Забыл пароль,забыл пароль,account,account,synthetic_dataset,True,False,False,account
stg1_002461,"Я ищу информацию о чертовых распродажах, как мне ее найти?","я ищу информацию о чертовых распродажах, как мне ее найти?",promo_loyalty,promo_loyalty,bitext,False,False,False,promo_loyalty
stg1_002846,"Я бы хотел воспользоваться твоим чертовым приложением, как мне это сделать?","я бы хотел воспользоваться твоим чертовым приложением, как мне это сделать?",technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_000520,"Я нашел товар, но выбрал неправильный размер, мне нужно обновить свой онлайн-заказ","я нашел товар, но выбрал неправильный размер, мне нужно обновить свой онлайн-заказ",order_status,order_status,bitext,False,False,False,order_status
stg1_001063,Не могли бы вы помочь мне поговорить со службой поддержки клиентов?,не могли бы вы помочь мне поговорить со службой поддержки клиентов?,general_info,general_info,bitext,False,False,False,general_info
stg1_002233,Мне нужна помощь в загрузке счетов от Джона.,мне нужна помощь в загрузке счетов от джона.,payment_refund,payment_refund,ikshana,False,False,False,payment_refund
stg1_001937,"У меня есть чертов комментарий о твоем бренде, я бы хотел его отправить.","у меня есть чертов комментарий о твоем бренде, я бы хотел его отправить.",other,other,bitext,False,False,False,other
stg1_001262,Я хотел бы проверить ваши правила возврата. Не могли бы вы мне помочь?,я хотел бы проверить ваши правила возврата. не могли бы вы мне помочь?,return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_000114,показать стоимость акций гуга,показать стоимость акций гуга,product_info,product_info,runlu,False,False,False,product_info
stg1_000253,"Мне нужна помощь, чтобы вытащить чертовы вещи из корзины.","мне нужна помощь, чтобы вытащить чертовы вещи из корзины.",product_info,product_info,bitext,False,False,False,product_info
stg1_000801,Я не могу создать профиль пользователя. Помогите сообщить о проблемах с регистрацией.,я не могу создать профиль пользователя. помогите сообщить о проблемах с регистрацией.,account,account,ikshana,False,False,False,account
stg1_003014,Какие способы оплаты?,какие способы оплаты?,payment_refund,payment_refund,synthetic_dataset,True,False,False,payment_refund
stg1_000251,"Мне нужно проверить наличие долбаной вещи в магазине, где это сделать?","мне нужно проверить наличие долбаной вещи в магазине, где это сделать?",product_info,product_info,bitext,False,False,False,product_info
stg1_001169,"Я хочу проверить ваши часы работы, помогите мне.","я хочу проверить ваши часы работы, помогите мне.",general_info,general_info,bitext,False,False,False,general_info
stg1_002820,"приложение не работает на моем мобильном телефоне, можно ли сообщить о проблеме","приложение не работает на моем мобильном телефоне, можно ли сообщить о проблеме",technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_001873,можно ли подать чертову претензию от клиента?,можно ли подать чертову претензию от клиента?,other,other,ikshana,False,False,False,other
stg1_002254,помогите скачать счет №37777,помогите скачать счет №37777,payment_refund,payment_refund,ikshana,False,False,False,payment_refund
stg1_001935,"что мне нужно сделать, чтобы пообщаться с ассистентом?","что мне нужно сделать, чтобы пообщаться с ассистентом?",other,other,ikshana,False,False,False,other
stg1_002892,"Я не могу заставить сайт работать на своем телефоне, мне нужна помощь, чтобы сообщить о проблеме","я не могу заставить сайт работать на своем телефоне, мне нужна помощь, чтобы сообщить о проблеме",technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_001868,"я не знаю, что делать, чтобы возбудить иск потребителя","я не знаю, что делать, чтобы возбудить иск потребителя",other,other,ikshana,False,False,False,other
stg1_000090,могу ли я написать отзыв о вашей продукции,могу ли я написать отзыв о вашей продукции,product_info,product_info,ikshana,False,False,False,product_info
stg1_000444,нужна помощь в отмене заказа DQ0DRMYZ,нужна помощь в отмене заказа dq0drmyz,order_status,order_status,ikshana,False,False,False,order_status
stg1_001657,"моя доставка не завершена, мне нужна помощь, чтобы сообщить об отсутствующем товаре","моя доставка не завершена, мне нужна помощь, чтобы сообщить об отсутствующем товаре",delivery,delivery,bitext,False,False,False,delivery
stg1_000645,"мне нужно закрыть мой аккаунт, могу ли я это сделать","мне нужно закрыть мой аккаунт, могу ли я это сделать",account,account,bitext,False,False,False,account
stg1_001588,Когда лучше всего отправиться в Канаду?,когда лучше всего отправиться в канаду?,delivery,delivery,runlu,False,False,False,delivery
stg1_001877,"Я тебя не понимаю, можешь помочь мне поговорить с агентом?","я тебя не понимаю, можешь помочь мне поговорить с агентом?",other,other,ikshana,False,False,False,other
stg1_002806,"хочу использовать твое приложение, ты мне поможешь?","хочу использовать твое приложение, ты мне поможешь?",technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_001465,"Этот чертов товар, который я получил, неправильный, можете ли вы помочь мне сообщить об этом?","этот чертов товар, который я получил, неправильный, можете ли вы помочь мне сообщить об этом?",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_001212,"чертов предмет, который я получил, был сломан, как я мог об этом сообщить?","чертов предмет, который я получил, был сломан, как я мог об этом сообщить?",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_002937,Где мой заказ 296884?,где мой заказ 296884?,order_status,order_status,synthetic_dataset,True,False,False,order_status
stg1_000122,Скажи мне краткое прогнозирование запасов Microsoft на 30 дней вперед.,скажи мне краткое прогнозирование запасов microsoft на 30 дней вперед.,product_info,product_info,runlu,False,False,False,product_info
stg1_000286,"мне нужно проверить наличие товара, ты мне поможешь?","мне нужно проверить наличие товара, ты мне поможешь?",product_info,product_info,bitext,False,False,False,product_info
stg1_003019,Есть ли в наличии рюкзак?,есть ли в наличии рюкзак?,product_info,product_info,synthetic_dataset,True,False,False,product_info
