sample_id_1,sample_id_2,text_1,text_2,label_1,label_2,same_label,cosine_similarity,review_status,review_comment
stg1_002714,stg1_002802,"я бы хотел использовать твое чертово приложение, где это сделать","Мне нужно воспользоваться твоим чертовым мобильным приложением, где мне это сделать?",technical_issue,technical_issue,True,0.9576942324638367,,
stg1_002786,stg1_002816,"приложение не работает на моем мобильном телефоне, помогите мне сообщить о чертовой проблеме","сайт не работает на моем мобильном телефоне, как мне сообщить об этой чертовой проблеме?",technical_issue,technical_issue,True,0.9576932191848755,,
stg1_001064,stg1_001133,"Мне нужно найти ближайший магазин, вы можете мне помочь?","мне нужно найти чертов магазин рядом со мной, помоги мне",general_info,general_info,True,0.9576930999755859,,
stg1_002511,stg1_002544,"Я хотел бы узнать больше о чертовых распродажах, дайте мне немного информации.","Я хотел бы узнать больше о чертовых зимних распродажах, найдёте ли вы информацию?",promo_loyalty,promo_loyalty,True,0.9576930403709412,,
stg1_002815,stg1_002884,"Я бы хотел использовать ваше мобильное приложение, помогите мне.","хочу использовать твое чертово мобильное приложение, мне нужна помощь",technical_issue,technical_issue,True,0.9576929211616516,,
stg1_002411,stg1_002602,"я ищу информацию о чертовых распродажах, мне нужна помощь","Ищу информацию о чертовых весенних распродажах, помогите.",promo_loyalty,promo_loyalty,True,0.9576912522315979,,
stg1_002542,stg1_002616,"Мне нужна информация о зимних распродажах, как ее найти?","Мне нужна информация о чертовых распродажах, как ее найти?",promo_loyalty,promo_loyalty,True,0.957689642906189,,
stg1_001051,stg1_001181,"Мне бы хотелось найти чертовы магазины, могу ли я получить помощь?","Я хотел бы вернуть чертовы товары онлайн, могу ли я получить помощь?",general_info,return_exchange,False,0.9576890468597412,,
stg1_002648,stg1_002902,"сайт не работает на моем мобильном телефоне, мне нужна помощь, чтобы исправить ошибку","сайт не работает на моем мобильном телефоне, могу ли я сообщить о проблеме?",technical_issue,technical_issue,True,0.957688570022583,,
stg1_002699,stg1_002811,"мобильное приложение не работает на моем Mac, как мне сообщить о проблеме","приложение не работает на моем компьютере, как я могу сообщить о проблеме?",technical_issue,technical_issue,True,0.9576863646507263,,
stg1_000186,stg1_000228,Мне нужно отправить отзыв об услуге,"мне нужна помощь, чтобы отправить отзыв о нашей компании",product_info,product_info,True,0.9576854705810547,,
stg1_000275,stg1_002611,"Мне нужна информация о продукте, как я могу ее получить?","Мне нужна информация о распродажах, как я могу ее получить?",product_info,promo_loyalty,False,0.957682192325592,,
stg1_002469,stg1_002477,"Я ищу информацию о зимних распродажах, где я могу ее получить?","ищу информацию о распродаже, где ее можно получить",promo_loyalty,promo_loyalty,True,0.9576807618141174,,
stg1_001247,stg1_001434,"Я хотел бы запросить возврат средств, мне нужна помощь","мне нужна помощь, чтобы запросить гребаный возврат средств",return_exchange,return_exchange,True,0.9576795101165771,,
stg1_002520,stg1_002591,Я ищу информацию о чертовых распродажах. Можете ли вы мне помочь?,"хочу узнать больше о чертовых распродажах, не могли бы вы дать мне некоторую информацию?",promo_loyalty,promo_loyalty,True,0.9576786160469055,,
stg1_001782,stg1_001804,"Мне нужно поговорить с человеком, как мне это сделать?","Мне нужно поговорить с человеком, ты можешь мне помочь?",other,other,True,0.957675576210022,,
stg1_002757,stg1_002758,"У меня не работает сайт на моем Mac, помогите мне сообщить о чертовой проблеме.","веб-сайт не работает на моем компьютере, помогите мне сообщить о проблеме",technical_issue,technical_issue,True,0.9576753377914429,,
stg1_002450,stg1_002602,"Я ищу информацию о весенних распродажах, как я могу ее получить?","Ищу информацию о чертовых весенних распродажах, помогите.",promo_loyalty,promo_loyalty,True,0.9576742053031921,,
stg1_002440,stg1_002513,"Мне нравится информация о зимних распродажах, как я могу ее получить?","Мне нравится информация о распродажах, как я могу ее найти",promo_loyalty,promo_loyalty,True,0.9576724767684937,,
stg1_002429,stg1_002616,"Ищу информацию о чертовых зимних распродажах, где ее взять?","Мне нужна информация о чертовых распродажах, как ее найти?",promo_loyalty,promo_loyalty,True,0.9576712846755981,,
stg1_002452,stg1_002594,"Мне нужна информация о чертовых распродажах, как я могу ее получить?","мне нужна информация о чертовых зимних распродажах, где я могу ее получить",promo_loyalty,promo_loyalty,True,0.9576697945594788,,
stg1_002397,stg1_002615,"Мне нужна информация о чертовой распродаже, где ее найти?","Мне нужна информация о ближайших распродажах, как мне ее найти?",promo_loyalty,promo_loyalty,True,0.9576688408851624,,
stg1_001243,stg1_001351,"помогите мне обменять товар, который я купил онлайн в магазине","Я хотел бы вернуть товар, который я купил в магазине онлайн",return_exchange,return_exchange,True,0.9576677680015564,,
stg1_002449,stg1_002608,"Мне нужна информация о чертовых распродажах, где я могу ее получить?","Мне нужна информация о зимних распродажах, где ее можно найти?",promo_loyalty,promo_loyalty,True,0.9576672315597534,,
stg1_000921,stg1_001340,"Мне бы хотелось найти чертовы магазины поблизости, мне нужна помощь","Я ищу информацию о чертовом товаре в магазине, мне нужна помощь.",general_info,return_exchange,False,0.9576602578163147,,
stg1_002457,stg1_002512,"Мне нужна информация о следующих распродажах, как я могу ее получить?","Я ищу информацию о следующих распродажах, может мне помочь.",promo_loyalty,promo_loyalty,True,0.9576595425605774,,
stg1_002408,stg1_002621,"Я ищу информацию о чертовых распродажах, может мне поможет","Я ищу информацию о зимних распродажах, можете мне помочь?",promo_loyalty,promo_loyalty,True,0.9576594233512878,,
stg1_002876,stg1_002894,"я не могу заставить приложение работать на своем компьютере, мне нужно сообщить о проблеме","приложение не работает на моем компьютере, мне нужна помощь, чтобы повторить ошибку",technical_issue,technical_issue,True,0.9576578140258789,,
stg1_001081,stg1_001137,"Мне нужно найти магазины рядом со мной, помогите им.","мне нужна помощь, чтобы найти чертовы магазины рядом со мной",general_info,general_info,True,0.9576573371887207,,
stg1_000971,stg1_001175,"Мне нужно позвонить в службу поддержки клиентов, как я могу это сделать?","Я хочу отправить электронное письмо в службу поддержки клиентов, где мне это сделать?",general_info,general_info,True,0.9576563239097595,,
stg1_002697,stg1_002706,"я не могу заставить сайт работать, как мне сообщить об ошибке","сайт не работает на моем мобильном телефоне, хочу сообщить об ошибке",technical_issue,technical_issue,True,0.9576537013053894,,
stg1_002360,stg1_002417,"мне нужна информация о чертовых распродажах, где я могу ее получить","Я ищу информацию о чертовых зимних распродажах, где я могу ее найти?",promo_loyalty,promo_loyalty,True,0.9576535224914551,,
stg1_002436,stg1_002512,"Я хочу узнать больше о следующих распродажах, дайте мне немного информации.","Я ищу информацию о следующих распродажах, может мне помочь.",promo_loyalty,promo_loyalty,True,0.9576489925384521,,
stg1_001876,stg1_001887,куда я могу подать жалобу клиента на вашу компанию,помогите подать жалобу потребителя на вашу компанию,other,other,True,0.957647979259491,,
stg1_001846,stg1_001876,"Я звоню, чтобы подать жалобу клиента на вашу организацию",куда я могу подать жалобу клиента на вашу компанию,other,other,True,0.9576467275619507,,
stg1_002385,stg1_002586,"я ищу информацию о чертовых распродажах, как мне ее найти",я ищу информацию о чертовых весенних распродажах,promo_loyalty,promo_loyalty,True,0.9576459527015686,,
stg1_001771,stg1_001947,"мне нужно отправить отзыв о продукте, помогите мне","Мне нужно отправить отзыв о продукте, где я могу это сделать?",other,other,True,0.9576438069343567,,
stg1_000041,stg1_000195,"заказанный мною продукт работает неправильно, сообщите о проблеме с продуктом","купленный мной продукт не работает должным образом, могу ли я сообщить о проблеме с продуктом?",product_info,product_info,True,0.9576435089111328,,
stg1_002875,stg1_002896,"сайт не работает на моем мобильном телефоне, как я могу сообщить о проблеме?","приложение не работает на моем мобильном телефоне, можете ли вы помочь мне сообщить об ошибке?",technical_issue,technical_issue,True,0.9576424956321716,,
stg1_001566,stg1_001729,"как я могу увидеть, сколько времени занимает доставка?",где проверить сколько времени занимает доставка?,delivery,delivery,True,0.9576423168182373,,
stg1_002101,stg1_002349,Я хотел бы узнать о твоих чертовых способах оплаты. Могу найти некоторую информацию.,"Я ищу информацию о ваших чертовых способах оплаты, где я могу ее получить?",payment_refund,payment_refund,True,0.9576373100280762,,
stg1_002679,stg1_002903,"Я бы хотел воспользоваться твоим чертовым приложением, мне нужна помощь","Я хотел бы использовать ваше приложение, могу ли я получить помощь",technical_issue,technical_issue,True,0.9576363563537598,,
stg1_002761,stg1_002813,"Я не могу заставить сайт работать на своем компьютере, как сообщить о проблеме?",сайт не работает на моем устройстве. Можете ли вы помочь мне сообщить о проблеме?,technical_issue,technical_issue,True,0.9576351642608643,,
stg1_000831,stg1_000855,"нужна помощь, чтобы уведомить о проблеме с регистрацией",Я должен сообщить о проблемах с регистрацией,account,account,True,0.9576334357261658,,
stg1_002643,stg1_002881,"сайт не работает на моем устройстве, мне нужно сообщить о проблеме","Я не могу заставить сайт работать на своем телефоне, мне нужна помощь, чтобы сообщить об ошибке",technical_issue,technical_issue,True,0.9576322436332703,,
stg1_000027,stg1_000204,"хочу сообщить о проблемах в купленном мной продукте, нужно ли мне это сделать","хочу сообщить о чертовых проблемах с полученным мной продуктом, мне поможет",product_info,product_info,True,0.9576309323310852,,
stg1_002370,stg1_002433,"Я хотел бы узнать больше о следующих гребаных распродажах, найти некоторую информацию.","Я хочу узнать больше о следующих продажах, дайте мне некоторую информацию",promo_loyalty,promo_loyalty,True,0.9576301574707031,,
stg1_002690,stg1_002901,"приложение не работает на моем телефоне, я должен сообщить об этой чертовой проблеме",мобильное приложение не работает на моем устройстве. Помогите мне сообщить о проблеме.,technical_issue,technical_issue,True,0.9576296210289001,,
stg1_001963,stg1_002006,"Я хотел бы оставить комментарий о продукте, могу ли я получить помощь?","Мне нужно отправить чертов отзыв о продукте, могу ли я получить помощь?",other,other,True,0.9576293230056763,,
stg1_002588,stg1_002609,"Я ищу информацию о чертовых весенних распродажах, мне нужна помощь.","Я ищу информацию о зимних распродажах, помогите мне.",promo_loyalty,promo_loyalty,True,0.9576281905174255,,
stg1_001475,stg1_001478,"моя доставка была задержана, мне нужна помощь, чтобы сообщить о проблемах с доставкой","я не получил посылку, мне нужна помощь, чтобы сообщить о проблеме с доставкой",delivery,delivery,True,0.957628071308136,,
stg1_002461,stg1_002558,"Я ищу информацию о чертовых распродажах, как мне ее найти?","Я ищу информацию о будущих распродажах, где я могу ее найти?",promo_loyalty,promo_loyalty,True,0.957626461982727,,
stg1_002490,stg1_002556,Я ищу информацию о чертовых весенних распродажах. Можете мне помочь?,"Я хочу узнать больше о весенних распродажах, можете ли вы найти какую-нибудь информацию?",promo_loyalty,promo_loyalty,True,0.9576257467269897,,
stg1_001490,stg1_001720,"моя посылка потерялась, можете ли вы помочь мне сообщить о проблеме с доставкой?","моя доставка не прибыла вовремя, можете ли вы помочь мне сообщить о чертовых проблемах с доставкой?",delivery,delivery,True,0.9576255679130554,,
stg1_000161,stg1_000287,"мне нужно проверить наличие товаров в магазине, мне нужна помощь","хочу увидеть наличие товара, помогите мне",product_info,product_info,True,0.9576253890991211,,
stg1_002455,stg1_002617,"Я хотел бы узнать больше о чертовых зимних распродажах, мог бы дать мне некоторую информацию","Я хочу узнать больше о чертовой распродаже, не могли бы вы дать мне некоторую информацию?",promo_loyalty,promo_loyalty,True,0.9576248526573181,,
stg1_001206,stg1_001334,"могу ли я вернуть товар, купленный онлайн, в магазине","Мне нужно вернуть товар, купленный онлайн, в магазин. Можете ли вы мне помочь?",return_exchange,return_exchange,True,0.957624614238739,,
stg1_002743,stg1_002801,"сайт не работает на моем мобильном телефоне, могу ли я сообщить о проблеме","приложение не работает на моем мобильном телефоне, мне нужна помощь, чтобы сообщить об ошибке",technical_issue,technical_issue,True,0.9576240181922913,,
stg1_001214,stg1_001276,"Мне нужна помощь, чтобы вернуть товар онлайн","Я хотел бы вернуть товар, купленный онлайн в магазине, вы мне поможете?",return_exchange,return_exchange,True,0.9576237797737122,,
stg1_001373,stg1_001490,"в моей доставке поврежденный товар, не могли бы вы помочь мне сообщить об этом?","моя посылка потерялась, можете ли вы помочь мне сообщить о проблеме с доставкой?",return_exchange,delivery,False,0.9576234221458435,,
stg1_001291,stg1_001468,"мне нужно вернуть чертов товар, который я купил в магазине, где я могу это сделать","Я хотел бы вернуть товар, купленный в Интернете, в магазине, где это сделать",return_exchange,return_exchange,True,0.9576195478439331,,
stg1_002557,stg1_002611,"Мне бы хотелось получить информацию о чертовых зимних распродажах, как мне ее получить?","Мне нужна информация о распродажах, как я могу ее получить?",promo_loyalty,promo_loyalty,True,0.9576194882392883,,
stg1_001979,stg1_002011,хочу помочь поговорить с человеком,"хочу поговорить с человеком, могу ли я получить помощь",other,other,True,0.9576192498207092,,
stg1_002501,stg1_002504,"Я хотел бы получить информацию о зимних распродажах, где я могу ее получить?","Мне нужна информация о весенних распродажах, где я могу ее найти?",promo_loyalty,promo_loyalty,True,0.9576192498207092,,
stg1_002689,stg1_002856,"Мне нужно использовать твое чертово мобильное приложение, я получу помощь","нужно использовать твое чертово мобильное приложение, где я могу это сделать",technical_issue,technical_issue,True,0.957618236541748,,
stg1_002528,stg1_002554,"Ищу информацию о чертовых весенних распродажах, где ее взять",можешь дать мне информацию о чертовых весенних распродажах?,promo_loyalty,promo_loyalty,True,0.9576157927513123,,
stg1_002150,stg1_002341,нужно поискать счет от Джона,"хочу получить счет от Джона, помоги мне",payment_refund,payment_refund,True,0.9576157331466675,,
stg1_001486,stg1_001714,"Я ищу информацию о дате доставки моей покупки, мне нужна помощь","Я хотел бы проверить время доставки моего заказа, помогите мне",delivery,delivery,True,0.9576143622398376,,
stg1_002723,stg1_002832,"мобильное приложение не работает на моем Mac, мне нужна помощь, чтобы сообщить о проблеме","приложение не работает на моем устройстве, помогите мне сообщить об ошибке",technical_issue,technical_issue,True,0.957612931728363,,
stg1_000001,stg1_000006,"хочу подтвердить наличие товара в магазине, могу ли я получить помощь","мне нужно проверить наличие товара в магазине, не могли бы вы мне помочь?",product_info,product_info,True,0.9576118588447571,,
stg1_001095,stg1_001143,помогите мне поговорить с чертовой службой поддержки,помогите поговорить со службой поддержки клиентов,general_info,general_info,True,0.9576101899147034,,
stg1_002360,stg1_002424,"мне нужна информация о чертовых распродажах, где я могу ее получить","Я ищу информацию о следующих чертовых распродажах, где ее найти?",promo_loyalty,promo_loyalty,True,0.9576036334037781,,
stg1_000934,stg1_001097,"Я бы хотел найти магазин поблизости, мог бы мне помочь","Я хотел бы найти чертовы магазины рядом со мной, могу ли я получить помощь?",general_info,general_info,True,0.9576033353805542,,
stg1_002434,stg1_002440,"Мне нужна информация о чертовых зимних распродажах, как мне ее найти?","Мне нравится информация о зимних распродажах, как я могу ее получить?",promo_loyalty,promo_loyalty,True,0.9576029181480408,,
stg1_000152,stg1_000253,мне нужна помощь в извлечении чертовых товаров из корзины,"Мне нужна помощь, чтобы вытащить чертовы вещи из корзины.",product_info,product_info,True,0.9576011896133423,,
stg1_002544,stg1_002584,"Я хотел бы узнать больше о чертовых зимних распродажах, найдёте ли вы информацию?","Я хотел бы узнать больше о следующих распродажах, ты дашь мне некоторую информацию?",promo_loyalty,promo_loyalty,True,0.9576000571250916,,
stg1_002532,stg1_002585,Я хочу знать больше о следующих распродажах,"хочу узнать больше о следующих чертовых распродажах, давай найдём какую-нибудь информацию",promo_loyalty,promo_loyalty,True,0.9575996398925781,,
stg1_002378,stg1_002552,"Хотелось бы узнать подробнее о следующих распродажах, найдете ли вы какую-нибудь информацию?","Я ищу информацию о следующих чертовых распродажах, ты мне поможешь?",promo_loyalty,promo_loyalty,True,0.9575943350791931,,
stg1_001088,stg1_001129,"Я хотел бы найти ближайший магазин, не могли бы вы мне помочь?",Можете ли вы помочь мне найти ближайший ко мне магазин?,general_info,general_info,True,0.9575936794281006,,
stg1_001278,stg1_001451,"Я хотел бы вернуть чертов товар, который я купил в магазине онлайн, помогите мне.","Мне нужно вернуть чертову вещь, купленную в интернет-магазине, не могли бы вы мне помочь?",return_exchange,return_exchange,True,0.9575921893119812,,
stg1_002115,stg1_002293,"хочу помочь проверить, есть ли какие-либо новости о моем возврате средств","Мне нужна помощь, чтобы узнать, есть ли какие-либо новости о моем возмещении",payment_refund,payment_refund,True,0.9575920104980469,,
stg1_002548,stg1_002585,"Я хотел бы узнать больше о чертовых распродажах, можете ли вы дать мне некоторую информацию?","хочу узнать больше о следующих чертовых распродажах, давай найдём какую-нибудь информацию",promo_loyalty,promo_loyalty,True,0.9575918316841125,,
stg1_001262,stg1_002106,Я хотел бы проверить ваши правила возврата. Не могли бы вы мне помочь?,Я хотел бы увидеть статус моего возврата. Вы мне поможете?,return_exchange,payment_refund,False,0.9575915932655334,,
stg1_002463,stg1_002500,"Я ищу информацию о чертовых весенних распродажах, могу ли я получить помощь?","Я ищу информацию о весенних распродажах, где я могу ее получить",promo_loyalty,promo_loyalty,True,0.9575880169868469,,
stg1_002670,stg1_002784,"Я не могу заставить приложение работать на моем мобильном телефоне, мне нужно сообщить о проблеме","мобильное приложение не работает, мне нужно попросить сообщить об этой чертовой ошибке",technical_issue,technical_issue,True,0.9575874209403992,,
stg1_002647,stg1_002791,Я хотел бы использовать ваше приложение,"хочу использовать твое приложение, может мне помочь",technical_issue,technical_issue,True,0.9575867056846619,,
stg1_000301,stg1_002250,"Мне нужно увидеть, черт возьми, статус моего замененного товара. Не могли бы вы мне помочь?",Я ищу информацию о статусе моего возмещения. Не могли бы вы мне помочь?,order_status,payment_refund,False,0.9575865864753723,,
stg1_002668,stg1_002877,"мобильное приложение не работает на моем компьютере, помогите мне сообщить о проблеме","я не могу заставить приложение работать на своем компьютере, могу ли я сообщить о проблеме",technical_issue,technical_issue,True,0.9575859904289246,,
stg1_002011,stg1_002039,"хочу поговорить с человеком, могу ли я получить помощь",Мне нужна помощь в общении с кем-то,other,other,True,0.9575855135917664,,
stg1_000264,stg1_001487,"мне нужно проверить наличие товара, могу ли я получить помощь?","мне нужно проверить время доставки моей покупки, могу ли я получить помощь",product_info,delivery,False,0.957584023475647,,
stg1_001276,stg1_001448,"Я хотел бы вернуть товар, купленный онлайн в магазине, вы мне поможете?","Я хотел бы вернуть товар онлайн, как я могу это сделать?",return_exchange,return_exchange,True,0.9575818181037903,,
stg1_002683,stg1_002780,"Я бы хотел воспользоваться твоим чертовым приложением, можешь мне помочь.","Я бы хотел использовать ваше приложение, мы поможем мне",technical_issue,technical_issue,True,0.9575812220573425,,
stg1_002646,stg1_002657,"Приложение не работает на моем устройстве, мне нужно сообщить об ошибке","мобильное приложение не работает на моем мобильном телефоне, я хочу сообщить о чертовой проблеме",technical_issue,technical_issue,True,0.9575807452201843,,
stg1_002670,stg1_002867,"Я не могу заставить приложение работать на моем мобильном телефоне, мне нужно сообщить о проблеме","приложение не работает, мне нужна помощь, чтобы сообщить о чертовой проблеме",technical_issue,technical_issue,True,0.9575794339179993,,
stg1_002654,stg1_002797,"сайт не работает на моем устройстве, помогите мне сообщить об этой чертовой проблеме","мобильное приложение не работает на моем устройстве, мне нужна помощь, чтобы сообщить о проблеме",technical_issue,technical_issue,True,0.9575791358947754,,
stg1_002727,stg1_002901,"Мобильное приложение не работает на моем Mac, мне нужно сообщить о чертовой проблеме",мобильное приложение не работает на моем устройстве. Помогите мне сообщить о проблеме.,technical_issue,technical_issue,True,0.9575774073600769,,
stg1_000602,stg1_000654,"кто-то взломал мой профиль, могу ли я сбросить свой чертов пароль?","кто-то взломал мой профиль, мне нужна помощь, чтобы восстановить пароль",account,account,True,0.9575756788253784,,
stg1_002370,stg1_002515,"Я хотел бы узнать больше о следующих гребаных распродажах, найти некоторую информацию.","Я хотел бы узнать больше о распродажах, дайте мне некоторую информацию.",promo_loyalty,promo_loyalty,True,0.9575752019882202,,
stg1_002361,stg1_002375,"Ищу информацию о следующих распродажах, мне нужна помощь","Мне бы хотелось получить информацию о следующих распродажах, как мне ее найти?",promo_loyalty,promo_loyalty,True,0.9575750827789307,,
stg1_000054,stg1_002060,Есть ли способ оставить отзыв о вашей компании?,"Мне нужно оставить отзыв о вашей компании, как я могу это сделать?",product_info,other,False,0.9575733542442322,,
stg1_003020,stg1_003036,Статус доставки заказа 511865,Отследить заказ 511865,order_status,order_status,True,0.9575729370117188,,
stg1_002382,stg1_002599,"Мне нужна информация о чертовых зимних распродажах, как я могу ее получить?","Мне нужна информация о чертовых весенних распродажах, где ее можно найти?",promo_loyalty,promo_loyalty,True,0.9575697183609009,,
stg1_002412,stg1_002477,"мне нужна информация о зимних распродажах, где я могу ее получить","ищу информацию о распродаже, где ее можно получить",promo_loyalty,promo_loyalty,True,0.9575682282447815,,
stg1_001223,stg1_001373,"Товары, которые я заказал, неверны. Не могли бы вы помочь мне сообщить о них?","в моей доставке поврежденный товар, не могли бы вы помочь мне сообщить об этом?",return_exchange,return_exchange,True,0.9575681686401367,,
stg1_002644,stg1_002830,"приложение не работает на моем компьютере, помогите мне сообщить о проблеме","мобильное приложение не работает на моем компьютере, не могли бы вы помочь мне сообщить об ошибке?",technical_issue,technical_issue,True,0.9575681090354919,,
stg1_000339,stg1_001542,"хочу проверить, где моя доставка, как это сделать","мне нужно посмотреть варианты доставки, как мне это сделать",order_status,delivery,False,0.957567572593689,,
stg1_001265,stg1_001397,"мне нужно вернуть чертов товар онлайн, как я могу это сделать","Мне нужно вернуть товар онлайн, где я могу это сделать?",return_exchange,return_exchange,True,0.9575673937797546,,
stg1_000238,stg1_001476,Мне нужно сообщить о проблеме с заказанным товаром. Где я могу это сделать?,"нужно сообщить о проблемах с доставкой моего заказа, где это сделать",product_info,delivery,False,0.9575673341751099,,
stg1_002811,stg1_002839,"приложение не работает на моем компьютере, как я могу сообщить о проблеме?","мобильное приложение не работает на моем компьютере, мне нужна помощь, чтобы сообщить о проблеме",technical_issue,technical_issue,True,0.9575666785240173,,
stg1_002534,stg1_002601,Можете ли вы дать мне информацию о весенних распродажах?,Я хочу узнать больше о весенних распродажах. Можете ли вы дать мне некоторую информацию?,promo_loyalty,promo_loyalty,True,0.9575656652450562,,
stg1_000929,stg1_000975,могу я позвонить в чертову службу поддержки клиентов,"у тебя есть номер телефона, чтобы связаться с чертовой службой поддержки клиентов?",general_info,general_info,True,0.9575612545013428,,
stg1_002443,stg1_002502,"Мне нужна информация о весенних распродажах, где я могу ее получить?","Мне нужна информация о чертовой распродаже, где я могу ее получить?",promo_loyalty,promo_loyalty,True,0.957560122013092,,
stg1_002238,stg1_002263,"Я хотел бы проверить твои чертовы способы оплаты, мне нужна помощь","Я хотел бы заплатить чертовой картой, мне нужна помощь",payment_refund,payment_refund,True,0.9575591087341309,,
stg1_002605,stg1_002618,"хочу узнать больше о весенних распродажах, могу найти некоторую информацию",пытаюсь найти информацию о чертовых весенних распродажах,promo_loyalty,promo_loyalty,True,0.9575586318969727,,
stg1_000963,stg1_001110,"где мне узнать, в какое время я могу позвонить в службу поддержки клиентов","нужно посмотреть, в какие часы доступна служба поддержки клиентов",general_info,general_info,True,0.9575558304786682,,
stg1_001116,stg1_001152,"Я не знаю, как мне поговорить со службой поддержки клиентов",могу ли я поговорить со службой поддержки клиентов,general_info,general_info,True,0.9575550556182861,,
stg1_002719,stg1_002775,"сайт не работает на моем мобильном телефоне, как сообщить об ошибке","сайт не работает на моем Mac, мне нужно сообщить об ошибке",technical_issue,technical_issue,True,0.957552433013916,,
stg1_000276,stg1_002550,"Я хотел бы проверить наличие товара, могу ли я получить помощь?","Я ищу информацию о продажах, могу ли я получить помощь?",product_info,promo_loyalty,False,0.9575517177581787,,
stg1_002096,stg1_002210,"Я совершил покупку и не получил счет, могу его получить","Я сделал чертов заказ и не получил счет, мне нужна помощь с его получением",payment_refund,payment_refund,True,0.9575490951538086,,
stg1_000515,stg1_001444,"мне нужно отслеживать свой замененный продукт, могу ли я получить помощь?","Мне нужно сообщить о раздавленном продукте, могу ли я получить помощь?",order_status,return_exchange,False,0.957545816898346,,
stg1_000896,stg1_000948,"Я хотел бы поговорить с чертовой службой поддержки клиентов, где мне это сделать?","Мне нужно поговорить со службой поддержки, как мне это сделать?",general_info,general_info,True,0.957545280456543,,
stg1_002465,stg1_002532,"мне нужна информация о следующих распродажах, как ее найти",Я хочу знать больше о следующих распродажах,promo_loyalty,promo_loyalty,True,0.9575439691543579,,
stg1_000612,stg1_000825,"мне не нужна моя учетная запись, можно отменить ее","мне не нужен мой профиль, можно ли его отменить",account,account,True,0.9575438499450684,,
stg1_002375,stg1_002402,"Мне бы хотелось получить информацию о следующих распродажах, как мне ее найти?","Мне нужна информация о распродажах, где я могу ее получить?",promo_loyalty,promo_loyalty,True,0.9575433731079102,,
stg1_002430,stg1_002609,"Я ищу информацию о распродажах, мне нужна помощь","Я ищу информацию о зимних распродажах, помогите мне.",promo_loyalty,promo_loyalty,True,0.9575425386428833,,
stg1_001108,stg1_001118,"Мне нужно найти ближайший ко мне магазин, как это сделать?","нужно найти ближайший ко мне магазин, могу ли я получить помощь",general_info,general_info,True,0.9575417637825012,,
stg1_002820,stg1_002830,"приложение не работает на моем мобильном телефоне, можно ли сообщить о проблеме","мобильное приложение не работает на моем компьютере, не могли бы вы помочь мне сообщить об ошибке?",technical_issue,technical_issue,True,0.9575414061546326,,
stg1_002687,stg1_002714,"Мне нужно воспользоваться твоим чертовым мобильным приложением, где я могу это сделать?","я бы хотел использовать твое чертово приложение, где это сделать",technical_issue,technical_issue,True,0.9575410485267639,,
stg1_002399,stg1_002443,"Мне нужна информация о распродажах, как ее найти?","Мне нужна информация о весенних распродажах, где я могу ее получить?",promo_loyalty,promo_loyalty,True,0.9575382471084595,,
stg1_002883,stg1_002901,"приложение не работает на моем компьютере, мне нужно сообщить о проблеме",мобильное приложение не работает на моем устройстве. Помогите мне сообщить о проблеме.,technical_issue,technical_issue,True,0.9575380086898804,,
stg1_002359,stg1_002580,"Я хочу узнать больше о чертовых зимних распродажах, найти информацию",Я хотел бы узнать больше о чертовых распродажах.,promo_loyalty,promo_loyalty,True,0.9575375914573669,,
stg1_002774,stg1_002891,Сайт не работает на моем мобильном телефоне. Можете ли вы помочь мне сообщить о проблеме?,"сайт не работает на моем компьютере, я хотел бы сообщить о проблеме",technical_issue,technical_issue,True,0.9575371146202087,,
stg1_001381,stg1_001494,"Товар, который я получил, неправильный, мне нужна помощь, чтобы сообщить об этом","Мне не хватает некоторых продуктов, которые я купил, мне нужна помощь, чтобы сообщить о них",return_exchange,delivery,False,0.9575369954109192,,
stg1_000613,stg1_000648,"Мне нужно запросить право на забвение, где мне это сделать?","Я хотел бы запросить право на исправление, где мне это сделать?",account,account,True,0.9575342535972595,,
stg1_002768,stg1_002811,я не могу заставить приложение работать на моем компьютере сообщить о чертовой проблеме,"приложение не работает на моем компьютере, как я могу сообщить о проблеме?",technical_issue,technical_issue,True,0.957533061504364,,
stg1_001060,stg1_001103,"Мне нужно найти чертовы магазины, ты можешь мне помочь?","Я бы хотел найти чертовы магазины, как мне это сделать?",general_info,general_info,True,0.9575327634811401,,
