sample_id_1,sample_id_2,text_1,text_2,label_1,label_2,cosine_similarity,review_status,review_comment
stg1_002063,stg1_001548,"Мне нужно увидеть ваши варианты оплаты, как это сделать?","Мне нужно посмотреть, какие способы доставки вы предлагаете, как это сделать?",payment_refund,delivery,0.9431911110877991,,
stg1_002129,stg1_000352,"мне нужно получить чертов счет от Джона, мне нужна помощь","мне нужно отследить свою чертову доставку, мне нужна помощь",payment_refund,order_status,0.9431771039962769,,
stg1_002320,stg1_001233,"я не знаю, что делать, чтобы попросить вернуть деньги","мне нужно потребовать вернуть деньги, как я мог это сделать",payment_refund,return_exchange,0.9431294202804565,,
stg1_002366,stg1_001163,"Я хотел бы узнать больше о зимних распродажах, можете ли вы найти какую-нибудь информацию?","Я хотел бы узнать больше о ближайших к черту магазинах, вы можете дать мне некоторую информацию?",promo_loyalty,general_info,0.9431217908859253,,
stg1_002593,stg1_001702,"Я ищу информацию о весенних распродажах, где я могу ее найти?","Я ищу информацию о дате доставки моей покупки, где я могу ее получить?",promo_loyalty,delivery,0.9431158900260925,,
stg1_002072,stg1_001246,"мне нужно заплатить картой, где это сделать","мне нужно запросить возмещение, где я могу это сделать",payment_refund,return_exchange,0.9431147575378418,,
stg1_001491,stg1_001329,"моя посылка потерялась, куда сообщить о проблемах с доставкой?","моя посылка была чертовски повреждена при доставке, можете ли вы сообщить об этом?",delivery,return_exchange,0.943085789680481,,
stg1_001331,stg1_000621,"Я хочу обменять эти чертовы заказы, которые я купил, где мне это сделать?","Я бы хотел сменить свою чертову учетную запись, где мне это сделать?",return_exchange,account,0.9430856108665466,,
stg1_001367,stg1_002109,как мне увидеть твою чертову политику возврата?,могу ли я увидеть чертов статус моего возврата?,return_exchange,payment_refund,0.9430789947509766,,
stg1_001766,stg1_000292,хочу отправить обзор продукта,хочу сообщить об ошибках продукта,other,product_info,0.9430654644966125,,
stg1_001497,stg1_001210,"моя доставка была задержана, я хотел бы сообщить о чертовых проблемах с доставкой","один из заказанных мной товаров был чертовски поврежден при доставке, сообщите об этом",delivery,return_exchange,0.9430372714996338,,
stg1_000832,stg1_002688,"у меня проблема с моей чертовой учетной записью, не могли бы вы помочь мне изменить ее?",Я не могу заставить сайт работать на своем компьютере. Не могли бы вы помочь мне сообщить о чертовой проблеме?,account,technical_issue,0.9430149793624878,,
stg1_002688,stg1_000832,Я не могу заставить сайт работать на своем компьютере. Не могли бы вы помочь мне сообщить о чертовой проблеме?,"у меня проблема с моей чертовой учетной записью, не могли бы вы помочь мне изменить ее?",technical_issue,account,0.9430149793624878,,
stg1_000282,stg1_001448,"Я хотел бы проверить наличие какого-то товара онлайн, как мне это сделать?","Я хотел бы вернуть товар онлайн, как я могу это сделать?",product_info,return_exchange,0.9429981708526611,,
stg1_002557,stg1_000285,"Мне бы хотелось получить информацию о чертовых зимних распродажах, как мне ее получить?","Мне нужна информация о чертовых продуктах, как я могу ее получить?",promo_loyalty,product_info,0.9429154396057129,,
stg1_001832,stg1_001476,"хочу подать жалобу на свой бренд, где это сделать","нужно сообщить о проблемах с доставкой моего заказа, где это сделать",other,delivery,0.9429145455360413,,
stg1_002676,stg1_002257,"Я хотел бы использовать ваше мобильное приложение, вы можете мне помочь?","Я хотел бы оплатить картой, вы можете мне помочь?",technical_issue,payment_refund,0.9429107308387756,,
stg1_002869,stg1_000009,мобильное приложение не работает на моем Mac. Можете ли вы помочь мне сообщить о проблеме?,заказанный мной продукт не работает должным образом. Можете ли вы мне помочь сообщить о проблеме с продуктом?,technical_issue,product_info,0.9428576231002808,,
stg1_001653,stg1_000308,где посмотреть чертову стоимость доставки,"где я могу проверить, где моя чертова доставка",delivery,order_status,0.942846953868866,,
stg1_000036,stg1_001404,"мне нужно удалить чертову вещь из корзины, ты мне поможешь?","Я хотел бы вернуть чертову вещь, вы можете мне помочь?",product_info,return_exchange,0.9427871704101562,,
stg1_001786,stg1_000096,Мне нужно отправить чертов комментарий о вашей компании.,Я хочу оставить отзыв о вашей компании,other,product_info,0.9427761435508728,,
stg1_002222,stg1_000636,"Я хотел бы отследить свой гребаный возврат, надеюсь, смогу ли я это сделать?","Я хотел бы проверить гребаный перерыв в заказе, могу ли я получить некоторую помощь?",payment_refund,account,0.9427542686462402,,
stg1_001545,stg1_002373,где я могу получить информацию о способах доставки?,где я могу найти информацию о распродажах?,delivery,promo_loyalty,0.9427515268325806,,
stg1_001781,stg1_000259,"Я хочу подать жалобу на продукцию, как мне это сделать?",Мне нужно сообщить об ошибках в продукте. Как я могу это сделать?,other,product_info,0.9427194595336914,,
stg1_001634,stg1_000321,Я получил не все заказанные товары. Помогите мне сообщить об отсутствующем товаре.,"Я запросил обмен, но не получил его. Помогите мне отследить статус моего товара на замену.",delivery,order_status,0.942706823348999,,
stg1_002332,stg1_001293,"хочу сделать гребаные переводы, мне нужна помощь","мне нужно обменять гребаный заказ, который я купил, помогите мне",payment_refund,return_exchange,0.9427045583724976,,
stg1_002729,stg1_000670,"сайт не работает на моем телефоне, я хочу помочь сообщить о проблеме","я не могу создать пользователя, нужна помощь, сообщить о проблеме с регистрацией",technical_issue,account,0.9426943063735962,,
stg1_000565,stg1_000039,не могли бы помочь мне отследить мою посылку,не могли бы помочь мне проверить наличие товаров в магазине,order_status,product_info,0.9426741600036621,,
stg1_000039,stg1_000565,не могли бы помочь мне проверить наличие товаров в магазине,не могли бы помочь мне отследить мою посылку,product_info,order_status,0.9426741600036621,,
stg1_001268,stg1_000046,"Я ищу информацию о офигенном товаре в магазине, где я могу его найти?","Я ищу информацию о продуктах, где я могу ее найти?",return_exchange,product_info,0.9426732063293457,,
stg1_002484,stg1_001090,"Я хотел бы узнать больше о чертовых зимних распродажах, ты найдешь какую-нибудь информацию","Я хотел бы узнать больше о ваших часах покупок, дайте мне некоторую информацию",promo_loyalty,general_info,0.9426294565200806,,
stg1_002742,stg1_000964,"Я хотел бы использовать ваше мобильное приложение, мне нужна помощь","Мне нужно связаться со службой поддержки, мне нужна помощь",technical_issue,general_info,0.9425823092460632,,
stg1_001220,stg1_001140,"Я бы хотел обменять товар в магазине, как это сделать","мне бы хотелось поискать в чертовом магазине, как я мог это сделать",return_exchange,general_info,0.94256991147995,,
stg1_002604,stg1_001738,"хочу узнать больше о чертовых зимних распродажах, найду кое-какую информацию","хочу узнать больше о сроках доставки моей покупки, могу найти некоторую информацию",promo_loyalty,delivery,0.9425534009933472,,
stg1_002375,stg1_001737,"Мне бы хотелось получить информацию о следующих распродажах, как мне ее найти?","Я хотел бы узнать о сроках доставки моей покупки, где я могу получить дополнительную информацию?",promo_loyalty,delivery,0.9425280094146729,,
stg1_002016,stg1_000074,Я пытаюсь подать жалобу,я стараюсь оставлять свой отзыв,other,product_info,0.9425123333930969,,
stg1_000074,stg1_002016,я стараюсь оставлять свой отзыв,Я пытаюсь подать жалобу,product_info,other,0.9425123333930969,,
stg1_002404,stg1_001655,где я мог получить информацию о чертовых распродажах?,где я могу найти информацию о чертовой стоимости доставки,promo_loyalty,delivery,0.942505419254303,,
stg1_001389,stg1_000007,"Я хочу сообщить о сломанном товаре, как мне это сделать?",Я хотел бы сообщить об ошибке в заказанном мной товаре. Могу ли я это сделать?,return_exchange,product_info,0.9424967765808105,,
stg1_002883,stg1_002064,"приложение не работает на моем компьютере, мне нужно сообщить о проблеме","моя карта не работает, мне нужно сообщить о чертовой проблеме с оплатой",technical_issue,payment_refund,0.9424639344215393,,
stg1_001879,stg1_001116,"я не знаю, что делать, чтобы поговорить с агентом","Я не знаю, как мне поговорить со службой поддержки клиентов",other,general_info,0.9424313902854919,,
stg1_000766,stg1_002716,Мне нужно изменить данные моего аккаунта. Не могли бы вы мне помочь?,"Я хочу использовать ваше приложение, не могли бы вы мне помочь?",account,technical_issue,0.9423573613166809,,
stg1_002739,stg1_000236,"этот сайт не работает на моем Mac, помогите мне сообщить о проблеме","мой продукт не работает так, как указано. Помогите мне сообщить о проблеме с продуктом.",technical_issue,product_info,0.9423466324806213,,
stg1_000633,stg1_001666,Мне нужно просмотреть историю покупок. Как я могу это сделать?,"мне нужно увидеть дату покупки, как я могу это сделать",account,delivery,0.942343533039093,,
stg1_001666,stg1_000633,"мне нужно увидеть дату покупки, как я могу это сделать",Мне нужно просмотреть историю покупок. Как я могу это сделать?,delivery,account,0.942343533039093,,
stg1_001337,stg1_000293,"чертовы продукты, которые я заказал, неверны. Вы поможете мне сообщить о них?",Я хотел бы сообщить об ошибках в купленном мной продукте. Не могли бы вы мне помочь?,return_exchange,product_info,0.9423425793647766,,
stg1_001897,stg1_000053,"Я звоню, чтобы подать претензию","звоню, чтобы написать отзыв о товаре",other,product_info,0.9423279762268066,,
stg1_000053,stg1_001897,"звоню, чтобы написать отзыв о товаре","Я звоню, чтобы подать претензию",product_info,other,0.9423279762268066,,
stg1_000286,stg1_001066,"мне нужно проверить наличие товара, ты мне поможешь?","Мне нужно проверить часы работы твоего чертового магазина, ты мне поможешь?",product_info,general_info,0.9422979354858398,,
stg1_001790,stg1_001263,"Я хотел бы подать чертову жалобу на твой бренд, помоги мне.","Я пытаюсь найти чертову компенсацию, помогите мне.",other,return_exchange,0.9422796964645386,,
stg1_002005,stg1_000235,"Я хочу отправить идею продукта, как это сделать?","Я хочу повторить проблему с продуктом, как это сделать?",other,product_info,0.9422795176506042,,
stg1_000235,stg1_002005,"Я хочу повторить проблему с продуктом, как это сделать?","Я хочу отправить идею продукта, как это сделать?",product_info,other,0.9422795176506042,,
stg1_000517,stg1_002211,"Я хотел бы посмотреть, где мой чертов груз, можешь мне помочь?",Я хотел бы увидеть чертов статус моего возмещения. Не могли бы вы мне помочь?,order_status,payment_refund,0.9422735571861267,,
stg1_002031,stg1_000086,"у меня есть офигенный отзыв о продукте, мог бы его использовать","Мне нужна помощь, чтобы оставить отзыв о продукте",other,product_info,0.9422727227210999,,
stg1_000401,stg1_002990,Не могу добавить товар в заказ CS7Q7MW4,Не могу добавить товар в корзину,order_status,technical_issue,0.94227135181427,,
stg1_001399,stg1_000345,"Я хотел бы обменять некоторые товары, где это сделать?","Мне нужно отменить товар, где это сделать?",return_exchange,order_status,0.9422646760940552,,
stg1_000174,stg1_001457,не могли бы вы мне помочь проверить наличие товара?,не могли бы вы помочь мне отправить товар обратно?,product_info,return_exchange,0.9422607421875,,
stg1_000797,stg1_001385,"Мне нужно найти то, что я купил, мне нужна помощь в просмотре истории моих покупок.","мне нужно обменять кое-какие вещи, которые я купил, мне нужна помощь",account,return_exchange,0.9422410726547241,,
stg1_002428,stg1_001130,"Я ищу информацию о чертовых весенних распродажах, как мне ее найти?","Я ищу информацию о твоих чертовых часах посещения магазинов, как я могу ее получить?",promo_loyalty,general_info,0.9422244429588318,,
stg1_002863,stg1_002064,"я не могу заставить приложение работать на своем компьютере, мне нужно сообщить о чертовой проблеме","моя карта не работает, мне нужно сообщить о чертовой проблеме с оплатой",technical_issue,payment_refund,0.9422159194946289,,
stg1_000843,stg1_002735,"Мне не нужна моя учетная запись, мне нужна помощь в ее удалении","приложение не работает на моем устройстве, мне нужна помощь, чтобы сообщить об ошибке",account,technical_issue,0.9422063231468201,,
stg1_001685,stg1_001079,"Мне нужна помощь, чтобы проверить, как скоро я смогу ожидать свою покупку","мне нужно посмотреть часы твоих покупок, мне нужна помощь",delivery,general_info,0.9422008395195007,,
stg1_002457,stg1_000254,"Мне нужна информация о следующих распродажах, как я могу ее получить?","Мне нужна информация о продуктах, как я могу ее получить?",promo_loyalty,product_info,0.942200243473053,,
stg1_002453,stg1_001163,"Я хотел бы узнать больше о весенних распродажах, вы найдете какую-нибудь информацию?","Я хотел бы узнать больше о ближайших к черту магазинах, вы можете дать мне некоторую информацию?",promo_loyalty,general_info,0.9421504139900208,,
stg1_002685,stg1_002064,"сайт не работает на моем мобильном телефоне, помогите мне сообщить о чертовой проблеме","моя карта не работает, мне нужно сообщить о чертовой проблеме с оплатой",technical_issue,payment_refund,0.9421433210372925,,
stg1_001132,stg1_001484,Мне хотелось бы узнать о ваших часах работы. Как мне найти дополнительную информацию?,"Мне хотелось бы узнать о чертовой дате доставки, как я могу получить дополнительную информацию?",general_info,delivery,0.942122757434845,,
stg1_002270,stg1_002867,"я не могу сделать перевод, как сообщить о чертовых проблемах с оплатой","приложение не работает, мне нужна помощь, чтобы сообщить о чертовой проблеме",payment_refund,technical_issue,0.9420965313911438,,
stg1_001759,stg1_001052,"Я хотел бы увидеть чертову дату доставки, помогите мне.","Мне нужно узнать часы работы вашего магазина, помогите мне.",delivery,general_info,0.9420909881591797,,
stg1_002646,stg1_000178,"Приложение не работает на моем устройстве, мне нужно сообщить об ошибке","Мне нужно сообщить об ошибке продукта, мне нужна помощь",technical_issue,product_info,0.9420887231826782,,
stg1_001957,stg1_001116,"Я не знаю, как говорить с агентом-человеком","Я не знаю, как мне поговорить со службой поддержки клиентов",other,general_info,0.9420872330665588,,
stg1_001568,stg1_000355,"где я могу посмотреть, как скоро мне ожидать посылку?","Мне нужно посмотреть, где находится моя посылка, как я могу это сделать?",delivery,order_status,0.9420612454414368,,
stg1_000241,stg1_001302,хочу сообщить об ошибках в приобретенном мной продукте,"продукт, который я заказал, неправильный, помогите мне сообщить об этом",product_info,return_exchange,0.9420475363731384,,
stg1_002272,stg1_001717,"Мне нужна помощь, чтобы узнать, какие варианты оплаты вы принимаете","мне нужна помощь, чтобы проверить, какие у меня есть способы доставки",payment_refund,delivery,0.9420067667961121,,
stg1_001984,stg1_001476,"нужно отправить идеи для продукта, где мне это сделать","нужно сообщить о проблемах с доставкой моего заказа, где это сделать",other,delivery,0.941989004611969,,
stg1_002488,stg1_000285,"Мне нужна информация о чертовых весенних распродажах, как я могу ее найти?","Мне нужна информация о чертовых продуктах, как я могу ее получить?",promo_loyalty,product_info,0.9419596791267395,,
stg1_001761,stg1_000465,"помогите проверить, какие у меня чертовы способы доставки",помоги мне отследить мою чертову доставку,delivery,order_status,0.9419451951980591,,
stg1_001436,stg1_000155,"Мне нужно обменять в магазине чертову вещь, купленную в Интернете, как я могу это сделать?","Я хотел бы подтвердить наличие этого чертового товара в магазине, как мне это сделать?",return_exchange,product_info,0.9419209361076355,,
stg1_001250,stg1_000324,"хочу обменять товары, как это сделать","Я хочу отменить товар, как мне это сделать?",return_exchange,order_status,0.9418855905532837,,
stg1_000467,stg1_002055,помогите мне отследить заказ,"Мне нужно отправить отзыв, помогите мне",order_status,other,0.9418612718582153,,
stg1_001357,stg1_000455,"мне нужно обменять товар в магазине, как я могу это сделать","Мне нужно отменить товар, как мне это сделать?",return_exchange,order_status,0.941855251789093,,
stg1_001978,stg1_001470,Мне нужно отправить чертовы жалобы на продукт.,"Я должен сообщить о чертовски неправильных товарах, мне нужна помощь",other,return_exchange,0.9418538808822632,,
stg1_000734,stg1_002249,"Я не могу открыть счет, мне нужно сообщить о проблеме с регистрацией","Не могу сделать перевод, нужно сообщить о проблемах с оплатой",account,payment_refund,0.9418198466300964,,
stg1_001643,stg1_002509,Я хочу узнать больше о сроках доставки,хочу узнать больше о продажах,delivery,promo_loyalty,0.9418187737464905,,
stg1_002509,stg1_001643,хочу узнать больше о продажах,Я хочу узнать больше о сроках доставки,promo_loyalty,delivery,0.9418187737464905,,
stg1_000473,stg1_001280,"я купил товар, но выбрал не ту модель, хочу изменить свой заказ","Я получил продукт не той модели, мне нужна помощь, чтобы сообщить об этом",order_status,return_exchange,0.9417843222618103,,
stg1_000640,stg1_000570,"мне нужен чертов аккаунт, где его создать","мне нужно найти свою чертову посылку, где я могу это сделать",account,order_status,0.9417791366577148,,
stg1_001361,stg1_000940,"Я хочу обменять в магазине чертов товар, купленный онлайн, как мне это сделать?","Мне нужно найти чертов магазин, как мне это сделать?",return_exchange,general_info,0.9417724013328552,,
stg1_000858,stg1_002679,"хочу изменить свои чертовы личные данные, мне нужна помощь","Я бы хотел воспользоваться твоим чертовым приложением, мне нужна помощь",account,technical_issue,0.9417314529418945,,
stg1_001387,stg1_000324,"Я хочу вернуть товар онлайн, где я могу это сделать?","Я хочу отменить товар, как мне это сделать?",return_exchange,order_status,0.9417235851287842,,
stg1_002758,stg1_000670,"веб-сайт не работает на моем компьютере, помогите мне сообщить о проблеме","я не могу создать пользователя, нужна помощь, сообщить о проблеме с регистрацией",technical_issue,account,0.9417200684547424,,
stg1_001232,stg1_000324,"Я хочу вернуть купленный товар, что мне делать?","Я хочу отменить товар, как мне это сделать?",return_exchange,order_status,0.9417142271995544,,
stg1_002789,stg1_000204,"нужно сообщить о технической проблеме с мобильным приложением, мне поможет","хочу сообщить о чертовых проблемах с полученным мной продуктом, мне поможет",technical_issue,product_info,0.9417055249214172,,
stg1_002446,stg1_001453,"Мне нужна информация о весенних распродажах, где ее можно найти?","Мне нужна информация о товаре в магазине, где я могу ее получить?",promo_loyalty,return_exchange,0.941698431968689,,
stg1_000639,stg1_002754,"мне не нужен мой чертов профиль, мне нужна помощь, чтобы удалить его","сайт не работает на моем устройстве, мне нужна помощь, чтобы сообщить о чертовой проблеме",account,technical_issue,0.9416970014572144,,
stg1_001690,stg1_000009,"моя доставка не прибыла вовремя, как я могу сообщить о проблеме с доставкой?",заказанный мной продукт не работает должным образом. Можете ли вы мне помочь сообщить о проблеме с продуктом?,delivery,product_info,0.9416709542274475,,
stg1_000514,stg1_001349,"хочу обновить свой заказ перед отправкой, как мне это сделать?","Я хочу отправить товар обратно, как мне это сделать?",order_status,return_exchange,0.9416654109954834,,
stg1_000641,stg1_002846,"Я хотел бы закрыть свою чертову учетную запись пользователя, как я могу это сделать?","Я бы хотел воспользоваться твоим чертовым приложением, как мне это сделать?",account,technical_issue,0.9416393637657166,,
stg1_000883,stg1_000452,"у меня ошибка в моей гребаной учетной записи, ты поможешь мне ее изменить?","мне нужно изменить мой гребаный онлайн-заказ, прежде чем отправлять его, не могли бы вы мне помочь?",account,order_status,0.9416314363479614,,
stg1_000452,stg1_000883,"мне нужно изменить мой гребаный онлайн-заказ, прежде чем отправлять его, не могли бы вы мне помочь?","у меня ошибка в моей гребаной учетной записи, ты поможешь мне ее изменить?",order_status,account,0.9416314363479614,,
stg1_001754,stg1_000049,"мне нужна помощь, чтобы узнать, как скоро я смогу получить свой продукт","я ищу информацию о продукте, где я могу ее получить",delivery,product_info,0.94161456823349,,
stg1_002848,stg1_000661,"хочу использовать твое приложение, где это сделать","я бы хотел создать учетную запись, где это сделать",technical_issue,account,0.9416037797927856,,
stg1_001471,stg1_001765,"заказанная мной чертова посылка была раздавлена, как я могу об этом сообщить?","мой заказ был утерян, как мне сообщить о проблемах с доставкой?",return_exchange,delivery,0.9415928721427917,,
stg1_001084,stg1_001737,Я хотел бы узнать о ваших часах работы. Как мне найти дополнительную информацию?,"Я хотел бы узнать о сроках доставки моей покупки, где я могу получить дополнительную информацию?",general_info,delivery,0.9415742754936218,,
stg1_000649,stg1_000358,"У меня проблема с моим чертовым аккаунтом, ты поможешь мне это изменить?","Я хочу отменить чертов онлайн-заказ, вы можете мне помочь?",account,order_status,0.9415604472160339,,
stg1_000966,stg1_000068,помогите мне связаться со службой поддержки клиентов,"Мне нужна помощь, чтобы отправить отзыв о ваших услугах",general_info,product_info,0.9415575265884399,,
stg1_000627,stg1_001048,"мне нужен чертов аккаунт, ты поможешь мне его открыть?","мне нужно поискать чертов магазин, ты мне поможешь?",account,general_info,0.9415496587753296,,
stg1_000872,stg1_002148,мне нужно уведомлять об ошибках при регистрации,мне нужна помощь в информировании об ошибках с платежами,account,payment_refund,0.9415454864501953,,
stg1_002148,stg1_000872,мне нужна помощь в информировании об ошибках с платежами,мне нужно уведомлять об ошибках при регистрации,payment_refund,account,0.9415454864501953,,
stg1_001667,stg1_000308,"нужно проверить чертову стоимость доставки, где это сделать","где я могу проверить, где моя чертова доставка",delivery,order_status,0.9415231943130493,,
stg1_002078,stg1_001392,"Мне нужно проверить вашу политику возмещения, где это сделать?","мне нужно проверить твою чертову политику возврата, как я могу это сделать",payment_refund,return_exchange,0.941514790058136,,
stg1_002736,stg1_000783,"Я хотел бы использовать ваше приложение, где я могу это сделать?","Я хотел бы изменить свой профиль, где мне это сделать?",technical_issue,account,0.9415113925933838,,
stg1_001942,stg1_000367,"У меня есть предложение, как сделать ваш продукт лучше. Можете ли вы помочь мне отправить его?",Я хотел бы обновить свой заказ перед отправкой. Можете ли вы мне помочь?,other,order_status,0.9415047764778137,,
stg1_002639,stg1_002027,"Я хотел бы использовать ваше мобильное приложение, могу ли я получить помощь?","Мне нужно отправить идею, могу ли я получить помощь?",technical_issue,other,0.9415006637573242,,
stg1_000370,stg1_001388,"Я купил чертов товар, но он мне не нужен, как я могу отменить этот чертов заказ?","Я хочу обменять купленный мной чертов товар, где мне это сделать?",order_status,return_exchange,0.9414991736412048,,
stg1_000662,stg1_001686,"мой профиль взломали, мне нужна помощь в сбросе пароля","мой адрес изменился, мне нужна помощь в его изменении",account,delivery,0.9413819909095764,,
stg1_001042,stg1_001487,"помогите мне узнать, в какое время я могу обратиться в службу поддержки клиентов","мне нужно проверить время доставки моей покупки, могу ли я получить помощь",general_info,delivery,0.9413627982139587,,
stg1_001656,stg1_002096,"я не получил все, что купил, помогите мне сообщить о пропаже товара","Я совершил покупку и не получил счет, могу его получить",delivery,payment_refund,0.9413047432899475,,
stg1_002096,stg1_001656,"Я совершил покупку и не получил счет, могу его получить","я не получил все, что купил, помогите мне сообщить о пропаже товара",payment_refund,delivery,0.9413047432899475,,
stg1_001144,stg1_001820,"мне нужно отправить письмо в чертову службу поддержки, где мне это сделать?","хочу отправить чертов отзыв, где мне это сделать?",general_info,other,0.9412725567817688,,
stg1_002755,stg1_001107,"Мне бы хотелось воспользоваться твоим чертовым мобильным приложением, ты мне поможешь?","Я бы хотел позвонить в чертову службу поддержки, вы можете мне помочь?",technical_issue,general_info,0.9412676692008972,,
stg1_001047,stg1_000513,"мне нужно проверить твои чертовы часы работы, где это сделать","Я бы хотел проверить, где моя чертова посылка, как это сделать",general_info,order_status,0.941264271736145,,
stg1_002858,stg1_002027,"Я бы хотел использовать ваше мобильное приложение, могу ли я получить помощь?","Мне нужно отправить идею, могу ли я получить помощь?",technical_issue,other,0.9411700367927551,,
stg1_002784,stg1_002064,"мобильное приложение не работает, мне нужно попросить сообщить об этой чертовой ошибке","моя карта не работает, мне нужно сообщить о чертовой проблеме с оплатой",technical_issue,payment_refund,0.9411655068397522,,
stg1_001689,stg1_000320,"мне нужна помощь, чтобы настроить адрес доставки","Мне нужна помощь, чтобы узнать, где моя чертова доставка.",delivery,order_status,0.9411004185676575,,
stg1_002552,stg1_001048,"Я ищу информацию о следующих чертовых распродажах, ты мне поможешь?","мне нужно поискать чертов магазин, ты мне поможешь?",promo_loyalty,general_info,0.9410768747329712,,
stg1_002498,stg1_000020,"Я ищу информацию о чертовых зимних распродажах, как мне ее найти?","Ищу информацию о чертовых продуктах, где ее взять?",promo_loyalty,product_info,0.9410601854324341,,
stg1_002779,stg1_001107,"Я бы хотел воспользоваться твоим чертовым мобильным приложением, ты мне поможешь?","Я бы хотел позвонить в чертову службу поддержки, вы можете мне помочь?",technical_issue,general_info,0.9410545229911804,,
stg1_001709,stg1_000044,"где проверить, когда придет мой товар?",где проверить наличие товара в магазине?,delivery,product_info,0.9410405158996582,,
stg1_000044,stg1_001709,где проверить наличие товара в магазине?,"где проверить, когда придет мой товар?",product_info,delivery,0.9410405158996582,,
stg1_002564,stg1_001408,"Я ищу информацию о следующих распродажах, помогите мне.","Я ищу информацию о чертовом товаре в магазине, помогите мне.",promo_loyalty,return_exchange,0.9410371780395508,,
stg1_000851,stg1_002846,"Я хотел бы сбросить свой чертов пароль, как мне это сделать?","Я бы хотел воспользоваться твоим чертовым приложением, как мне это сделать?",account,technical_issue,0.9410053491592407,,
stg1_001077,stg1_001636,"нужно посмотреть часы работы вашего магазина, где это сделать","мне нужно увидеть время доставки, как я могу это сделать",general_info,delivery,0.9410015344619751,,
stg1_001307,stg1_001523,"отправленный товар чертовски раздавлен, могу ли я сообщить об этом?",Я хотел бы сообщить о чертовой проблеме с доставкой. Могу ли я это сделать?,return_exchange,delivery,0.9409604072570801,,
stg1_001748,stg1_001255,"моя посылка не укомплектована, как я могу сообщить об отсутствующем товаре?","один из предметов в моей посылке неправильный, как мне об этом сообщить?",delivery,return_exchange,0.9409598112106323,,
stg1_001255,stg1_001748,"один из предметов в моей посылке неправильный, как мне об этом сообщить?","моя посылка не укомплектована, как я могу сообщить об отсутствующем товаре?",return_exchange,delivery,0.9409598112106323,,
stg1_000159,stg1_001448,"Я хотел бы проверить наличие товаров онлайн, как это сделать?","Я хотел бы вернуть товар онлайн, как я могу это сделать?",product_info,return_exchange,0.9409400820732117,,
stg1_000891,stg1_001905,Могу ли я связаться со службой поддержки клиентов?,могу ли я связаться с помощником?,general_info,other,0.9409314393997192,,
stg1_001905,stg1_000891,могу ли я связаться с помощником?,Могу ли я связаться со службой поддержки клиентов?,other,general_info,0.9409314393997192,,
stg1_000340,stg1_001524,где я могу отследить свою чертову посылку?,"где я могу увидеть, когда придет моя посылка?",order_status,delivery,0.9409132599830627,,
stg1_002804,stg1_000621,"Я хочу воспользоваться твоим чертовым мобильным приложением, где мне это сделать?","Я бы хотел сменить свою чертову учетную запись, где мне это сделать?",technical_issue,account,0.9408965110778809,,
stg1_000520,stg1_001254,"Я нашел товар, но выбрал неправильный размер, мне нужно обновить свой онлайн-заказ","Мне нужно вернуть заказ онлайн, мне нужна помощь",order_status,return_exchange,0.9408859610557556,,
stg1_002635,stg1_002064,"приложение не работает на моем планшете, могу ли я сообщить об этой чертовой проблеме","моя карта не работает, мне нужно сообщить о чертовой проблеме с оплатой",technical_issue,payment_refund,0.9408783912658691,,
stg1_000232,stg1_002394,"хочу узнать о продукте, могу найти некоторую информацию","мне нужна информация о продажах, где я могу ее найти",product_info,promo_loyalty,0.9408575296401978,,
stg1_001195,stg1_000484,"мне нужно обменять товар, который я купил онлайн, в магазине, где мне это сделать","мне нужно изменить свой чертов онлайн-заказ, прежде чем отправлять его, где мне это сделать",return_exchange,order_status,0.9408496618270874,,
stg1_001044,stg1_000227,"хочу найти магазин, как мне это сделать?","Мне необходимо проверить наличие товара в магазине, где я могу это сделать?",general_info,product_info,0.9408379793167114,,
stg1_002642,stg1_000670,"я не могу заставить веб-сайт работать на моем Mac, мне нужна помощь, чтобы сообщить о проблеме","я не могу создать пользователя, нужна помощь, сообщить о проблеме с регистрацией",technical_issue,account,0.9407762885093689,,
stg1_000499,stg1_000883,"хочу изменить свой гребаный онлайн-заказ перед использованием, могу ли я это сделать","у меня ошибка в моей гребаной учетной записи, ты поможешь мне ее изменить?",order_status,account,0.9407303333282471,,
stg1_001988,stg1_001231,"Мне нужно отправить чертово предложение по продукту, как это сделать?","Я бы хотел отправить чертов заказ обратно, как мне это сделать?",other,return_exchange,0.9407175779342651,,
