chunk_id,category,source_group,source_file,source_path,header_h1,header_h2_list,header_h3_list,header_path_start,header_path_end,text,token_count,faiss_row_id
stg5_v2_chunk_00067,order_support,rag_raw,order_changes_and_cancellation.md,ml\data\kb_stage5\raw\order_changes_and_cancellation.md,Изменение и отмена заказа,"[""Можно ли изменить адрес доставки?"", ""Можно ли изменить способ оплаты?"", ""Можно ли изменить способ оплаты?"", ""Как отменить заказ?"", ""Как отменить заказ?""]","[""Самовывоз"", ""Если заказ ещё не оплачен"", ""Если заказ уже оплачен"", ""Через личный кабинет"", ""Через службу поддержки""]",Изменение и отмена заказа > Можно ли изменить адрес доставки? > Самовывоз,Изменение и отмена заказа > Как отменить заказ? > Через службу поддержки,"# Изменение и отмена заказа ## Covered sections - Можно ли изменить адрес доставки? - Можно ли изменить способ оплаты? - Как отменить заказ? ## Covered subsections - Самовывоз - Если заказ ещё не оплачен - Если заказ уже оплачен - Через личный кабинет - Через службу поддержки Если вы выбрали самовывоз, можно изменить пункт выдачи до момента доставки посылки в текущий пункт. Обратитесь в поддержку. --- Да, способ оплаты можно изменить: - через личный кабинет при повторной попытке оплаты - через поддержку Изменить способ оплаты нельзя. Если нужно оплатить другим способом: 1. Отмените текущий заказ 2. Дождитесь возврата средств (до 10 рабочих дней) 3. Оформите новый заказ с нужным способом оплаты --- 1. Войдите в личный кабинет 2. Перейдите в «Мои заказы» 3. Найдите нужный заказ 4. Нажмите «Отменить заказ» 5. Укажите причину отмены 6. Подтвердите отмену - Напишите в чат - Отправьте email на support@example-shop.ru - Позвоните: 8-800-123-45-67 Сообщите номер заказа и причину отмены. ---",260,66
stg5_v2_chunk_00068,order_support,rag_raw,order_changes_and_cancellation.md,ml\data\kb_stage5\raw\order_changes_and_cancellation.md,Изменение и отмена заказа,"[""Как отменить заказ?"", ""Как отменить заказ?"", ""Когда можно отменить заказ?"", ""Когда можно отменить заказ?"", ""Когда можно отменить заказ?""]","[""Через личный кабинет"", ""Через службу поддержки"", ""Отмена возможна"", ""Отмена затруднена или невозможна"", ""Если заказ уже отправлен""]",Изменение и отмена заказа > Как отменить заказ? > Через личный кабинет,Изменение и отмена заказа > Когда можно отменить заказ? > Если заказ уже отправлен,"# Изменение и отмена заказа ## Covered sections - Как отменить заказ? - Когда можно отменить заказ? ## Covered subsections - Через личный кабинет - Через службу поддержки - Отмена возможна - Отмена затруднена или невозможна - Если заказ уже отправлен 1. Войдите в личный кабинет 2. Перейдите в «Мои заказы» 3. Найдите нужный заказ 4. Нажмите «Отменить заказ» 5. Укажите причину отмены 6. Подтвердите отмену - Напишите в чат - Отправьте email на support@example-shop.ru - Позвоните: 8-800-123-45-67 Сообщите номер заказа и причину отмены. --- - Статус «Новый» — отмена мгновенная - Статус «Подтверждён» — отмена в течение нескольких минут - Статус «В сборке» — отмена возможна, но может занять до 1 часа - Статус «Передан в доставку» — заказ уже у транспортной компании - Статус «В пути» — отменить нельзя, только вернуть после получения Вы можете: - Отказаться от получения (заказ вернётся на склад) - Получить заказ и оформить возврат по стандартной процедуре ---",273,67
stg5_v2_chunk_00069,order_support,rag_raw,order_changes_and_cancellation.md,ml\data\kb_stage5\raw\order_changes_and_cancellation.md,Изменение и отмена заказа,"[""Когда можно отменить заказ?"", ""Когда можно отменить заказ?"", ""Что происходит с деньгами при отмене?"", ""Что происходит с деньгами при отмене?"", ""Что происходит с деньгами при отмене?"", ""Что происходит с деньгами при отмене?"", ""Можно ли восстановить отменённый заказ?"", ""Можно ли восстановить отменённый заказ?""]","[""Отмена затруднена или невозможна"", ""Если заказ уже отправлен"", ""Если заказ был оплачен онлайн"", ""Если заказ был оплачен наложенным платежом"", ""Если заказ был оплачен бонусными баллами"", ""Если использовался промокод"", ""Что делать""]",Изменение и отмена заказа > Когда можно отменить заказ? > Отмена затруднена или невозможна,Изменение и отмена заказа > Можно ли восстановить отменённый заказ? > Что делать,"# Изменение и отмена заказа ## Covered sections - Когда можно отменить заказ? - Что происходит с деньгами при отмене? - Можно ли восстановить отменённый заказ? ## Covered subsections - Отмена затруднена или невозможна - Если заказ уже отправлен - Если заказ был оплачен онлайн - Если заказ был оплачен наложенным платежом - Если заказ был оплачен бонусными баллами - Если использовался промокод - Что делать - Статус «Передан в доставку» — заказ уже у транспортной компании - Статус «В пути» — отменить нельзя, только вернуть после получения Вы можете: - Отказаться от получения (заказ вернётся на склад) - Получить заказ и оформить возврат по стандартной процедуре --- - Деньги возвращаются на ту же карту или счёт - Срок возврата: до **10 рабочих дней** - Иногда банк обрабатывает возврат быстрее — в течение 1–3 дней - Деньги не были списаны, возврат не требуется - Бонусы возвращаются на счёт автоматически - Срок возврата бонусов: до 3 рабочих дней - Промокод не восстанавливается после отмены заказа - Это указано в правилах использования промокодов --- Нет, отменённый заказ восстановить нельзя. - Оформите новый заказ с теми же товарами - Если товар был последним на складе, он может быть уже недоступен",306,68
stg5_v2_chunk_00070,order_support,rag_raw,order_changes_and_cancellation.md,ml\data\kb_stage5\raw\order_changes_and_cancellation.md,Изменение и отмена заказа,"[""Что происходит с деньгами при отмене?"", ""Можно ли восстановить отменённый заказ?"", ""Можно ли восстановить отменённый заказ?"", ""Можно ли восстановить отменённый заказ?"", ""Частичная отмена заказа"", ""Частичная отмена заказа"", ""Частичная отмена заказа"", ""FAQ""]","[""Если использовался промокод"", ""Что делать"", ""Важно"", ""До отправки"", ""После отправки"", ""Можно ли изменить заказ после оформления?""]",Изменение и отмена заказа > Что происходит с деньгами при отмене? > Если использовался промокод,Изменение и отмена заказа > FAQ > Можно ли изменить заказ после оформления?,"# Изменение и отмена заказа ## Covered sections - Что происходит с деньгами при отмене? - Можно ли восстановить отменённый заказ? - Частичная отмена заказа - FAQ ## Covered subsections - Если использовался промокод - Что делать - Важно - До отправки - После отправки - Можно ли изменить заказ после оформления? - Промокод не восстанавливается после отмены заказа - Это указано в правилах использования промокодов --- Нет, отменённый заказ восстановить нельзя. - Оформите новый заказ с теми же товарами - Если товар был последним на складе, он может быть уже недоступен - Промокод, использованный в отменённом заказе, не восстанавливается - Бонусные баллы вернутся автоматически и будут доступны для нового заказа --- Если вы хотите отменить только часть товаров в заказе: - Обратитесь в поддержку с номером заказа - Укажите, какие именно товары нужно убрать - Мы скорректируем заказ и пересчитаем сумму - Разница будет возвращена на карту в течение 10 рабочих дней - Частичная отмена невозможна - Получите заказ полностью - Оформите возврат ненужных товаров через стандартную процедуру --- Да, до момента передачи заказа на сборку. Изменить можно состав, количество, адрес, способ доставки и оплаты. Для этого воспользуйтесь личным кабинетом или поддержкой.",306,69
stg5_v2_chunk_00071,order_support,rag_raw,order_changes_and_cancellation.md,ml\data\kb_stage5\raw\order_changes_and_cancellation.md,Изменение и отмена заказа,"[""Частичная отмена заказа"", ""FAQ"", ""FAQ"", ""FAQ"", ""FAQ"", ""FAQ"", ""FAQ""]","[""После отправки"", ""Можно ли изменить заказ после оформления?"", ""Как отменить заказ?"", ""Можно ли отменить заказ, если он уже отправлен?"", ""Когда вернут деньги за отменённый заказ?"", ""Можно ли поменять адрес доставки?"", ""Можно ли добавить товар в заказ?""]",Изменение и отмена заказа > Частичная отмена заказа > После отправки,Изменение и отмена заказа > FAQ > Можно ли добавить товар в заказ?,"# Изменение и отмена заказа ## Covered sections - Частичная отмена заказа - FAQ ## Covered subsections - После отправки - Можно ли изменить заказ после оформления? - Как отменить заказ? - Можно ли отменить заказ, если он уже отправлен? - Когда вернут деньги за отменённый заказ? - Можно ли поменять адрес доставки? - Можно ли добавить товар в заказ? - Частичная отмена невозможна - Получите заказ полностью - Оформите возврат ненужных товаров через стандартную процедуру --- Да, до момента передачи заказа на сборку. Изменить можно состав, количество, адрес, способ доставки и оплаты. Для этого воспользуйтесь личным кабинетом или поддержкой. В личном кабинете откройте «Мои заказы», выберите нужный и нажмите «Отменить заказ». Или обратитесь в поддержку. Нет, отменить отправленный заказ нельзя. Вы можете отказаться от получения или оформить возврат после доставки. При онлайн-оплате — до 10 рабочих дней. Бонусные баллы — до 3 рабочих дней. При наложенном платеже возврат не требуется. До отправки — да, через личный кабинет или поддержку. После отправки — только через поддержку и транспортную компанию, возможна доплата. До отправки — да, через поддержку. После отправки — нет, нужно оформить новый заказ.",300,70
stg5_v2_chunk_00072,order_support,rag_raw,order_changes_and_cancellation.md,ml\data\kb_stage5\raw\order_changes_and_cancellation.md,Изменение и отмена заказа,"[""FAQ"", ""FAQ"", ""FAQ"", ""FAQ"", ""FAQ"", ""FAQ""]","[""Можно ли поменять адрес доставки?"", ""Можно ли добавить товар в заказ?"", ""Можно ли изменить способ оплаты?"", ""Вернётся ли промокод при отмене заказа?"", ""Можно ли отменить только часть заказа?"", ""Можно ли восстановить отменённый заказ?""]",Изменение и отмена заказа > FAQ > Можно ли поменять адрес доставки?,Изменение и отмена заказа > FAQ > Можно ли восстановить отменённый заказ?,"# Изменение и отмена заказа ## Covered sections - FAQ ## Covered subsections - Можно ли поменять адрес доставки? - Можно ли добавить товар в заказ? - Можно ли изменить способ оплаты? - Вернётся ли промокод при отмене заказа? - Можно ли отменить только часть заказа? - Можно ли восстановить отменённый заказ? До отправки — да, через личный кабинет или поддержку. После отправки — только через поддержку и транспортную компанию, возможна доплата. До отправки — да, через поддержку. После отправки — нет, нужно оформить новый заказ. До оплаты — да. После оплаты — нет, нужно отменить заказ и оформить новый. Нет, использованный промокод не восстанавливается после отмены. До отправки — да, через поддержку. После отправки — нет, нужно получить весь заказ и вернуть ненужные товары. Нет, но можно оформить новый заказ с теми же товарами, если они есть в наличии.",217,71
stg5_v2_chunk_00073,catalog_product,rag_raw,product_availability.md,ml\data\kb_stage5\raw\product_availability.md,Информация о товарах и наличии,"[""Краткий ответ"", ""Как узнать, есть ли товар в наличии?"", ""Как узнать, есть ли товар в наличии?"", ""Как узнать, есть ли товар в наличии?"", ""Товара нет в наличии — что делать?""]","[""На сайте"", ""В мобильном приложении"", ""Через поддержку""]",Информация о товарах и наличии > Краткий ответ,Информация о товарах и наличии > Товара нет в наличии — что делать?,"# Информация о товарах и наличии ## Covered sections - Краткий ответ - Как узнать, есть ли товар в наличии? - Товара нет в наличии — что делать? ## Covered subsections - На сайте - В мобильном приложении - Через поддержку Проверить наличие товара можно на странице товара на сайте или в мобильном приложении. Если товара нет в наличии, можно подписаться на уведомление о поступлении. Информация о характеристиках, размерах, цветах и комплектации указана в карточке товара. Если нужна дополнительная информация, обратитесь в службу поддержки. --- 1. Откройте страницу нужного товара 2. Статус наличия отображается рядом с кнопкой «В корзину»: - **«В наличии»** — товар доступен для заказа - **«Мало на складе»** — осталось менее 5 штук - **«Нет в наличии»** — товар временно отсутствует - **«Предзаказ»** — товар можно заказать заранее, доставка после поступления Статус наличия отображается так же, как на сайте — на странице товара. Если статус на сайте непонятен или вы хотите уточнить наличие конкретной модификации: - Напишите в чат на сайте - Отправьте email на support@example-shop.ru - Позвоните: 8-800-123-45-67 --- Если нужный товар временно отсутствует:",286,72
stg5_v2_chunk_00074,catalog_product,rag_raw,product_availability.md,ml\data\kb_stage5\raw\product_availability.md,Информация о товарах и наличии,"[""Как узнать, есть ли товар в наличии?"", ""Товара нет в наличии — что делать?"", ""Товара нет в наличии — что делать?"", ""Товара нет в наличии — что делать?"", ""Товара нет в наличии — что делать?"", ""Будет ли пополнение товара?"", ""Будет ли пополнение товара?""]","[""Через поддержку"", ""Подписаться на уведомление"", ""Проверить аналоги"", ""Уточнить сроки поступления"", ""Как узнать"", ""Важно""]","Информация о товарах и наличии > Как узнать, есть ли товар в наличии? > Через поддержку",Информация о товарах и наличии > Будет ли пополнение товара? > Важно,"# Информация о товарах и наличии ## Covered sections - Как узнать, есть ли товар в наличии? - Товара нет в наличии — что делать? - Будет ли пополнение товара? ## Covered subsections - Через поддержку - Подписаться на уведомление - Проверить аналоги - Уточнить сроки поступления - Как узнать - Важно Если статус на сайте непонятен или вы хотите уточнить наличие конкретной модификации: - Напишите в чат на сайте - Отправьте email на support@example-shop.ru - Позвоните: 8-800-123-45-67 --- Если нужный товар временно отсутствует: 1. Откройте страницу товара 2. Нажмите кнопку «Сообщить о поступлении» 3. Укажите email или номер телефона 4. Когда товар появится на складе, вы получите уведомление - На странице товара в блоке «Похожие товары» могут быть аналогичные модели в наличии - Используйте фильтры каталога для поиска альтернатив - Обратитесь в поддержку с названием или артикулом товара - Мы сообщим ориентировочные сроки следующей поставки, если информация доступна --- - Точные сроки пополнения зависят от поставщика и не всегда известны заранее - Обратитесь в поддержку — мы проверим статус поставки - Подпишитесь на уведомление о поступлении на странице товара - Некоторые товары производятся ограниченными партиями и могут не появиться снова - Сезонные товары могут появиться только в определённое время года - Товары, снятые с производства, не пополняются ---",317,73
stg5_v2_chunk_00075,catalog_product,rag_raw,product_availability.md,ml\data\kb_stage5\raw\product_availability.md,Информация о товарах и наличии,"[""Будет ли пополнение товара?"", ""Будет ли пополнение товара?"", ""Какие размеры доступны?"", ""Какие размеры доступны?"", ""Какие размеры доступны?""]","[""Как узнать"", ""Важно"", ""Где посмотреть размеры"", ""Размерная сетка"", ""Если нужного размера нет""]",Информация о товарах и наличии > Будет ли пополнение товара? > Как узнать,Информация о товарах и наличии > Какие размеры доступны? > Если нужного размера нет,"# Информация о товарах и наличии ## Covered sections - Будет ли пополнение товара? - Какие размеры доступны? ## Covered subsections - Как узнать - Важно - Где посмотреть размеры - Размерная сетка - Если нужного размера нет - Точные сроки пополнения зависят от поставщика и не всегда известны заранее - Обратитесь в поддержку — мы проверим статус поставки - Подпишитесь на уведомление о поступлении на странице товара - Некоторые товары производятся ограниченными партиями и могут не появиться снова - Сезонные товары могут появиться только в определённое время года - Товары, снятые с производства, не пополняются --- - На странице товара в разделе «Размеры» или в выпадающем списке при добавлении в корзину - Доступные размеры отмечены как активные, недоступные — как серые или зачёркнутые - Для одежды и обуви на странице товара есть кнопка «Таблица размеров» - Таблица содержит соответствие российских, европейских и международных размеров - Указаны замеры в сантиметрах для каждого размера - Подпишитесь на уведомление о поступлении нужного размера - Проверьте похожие модели — возможно, ваш размер есть в аналогичном товаре - Обратитесь в поддержку для уточнения сроков пополнения",277,74
stg5_v2_chunk_00076,catalog_product,rag_raw,product_availability.md,ml\data\kb_stage5\raw\product_availability.md,Информация о товарах и наличии,"[""Какие размеры доступны?"", ""Какие размеры доступны?"", ""Какие размеры доступны?"", ""Какие цвета доступны?"", ""Какие цвета доступны?""]","[""Размерная сетка"", ""Если нужного размера нет"", ""Как правильно выбрать размер"", ""Где посмотреть"", ""Если нужного цвета нет""]",Информация о товарах и наличии > Какие размеры доступны? > Размерная сетка,Информация о товарах и наличии > Какие цвета доступны? > Если нужного цвета нет,"# Информация о товарах и наличии ## Covered sections - Какие размеры доступны? - Какие цвета доступны? ## Covered subsections - Размерная сетка - Если нужного размера нет - Как правильно выбрать размер - Где посмотреть - Если нужного цвета нет - Для одежды и обуви на странице товара есть кнопка «Таблица размеров» - Таблица содержит соответствие российских, европейских и международных размеров - Указаны замеры в сантиметрах для каждого размера - Подпишитесь на уведомление о поступлении нужного размера - Проверьте похожие модели — возможно, ваш размер есть в аналогичном товаре - Обратитесь в поддержку для уточнения сроков пополнения 1. Измерьте свои параметры (обхват груди, талии, бёдер, длину стопы) 2. Сравните с таблицей размеров на странице товара 3. Если сомневаетесь — выбирайте больший размер 4. Помните, что товар можно обменять на другой размер в течение установленного срока --- - На странице товара доступные цвета отображаются в виде цветных кружков или плашек - Нажмите на цвет, чтобы увидеть фотографии товара в этом цвете - Если цвет неактивен (серый), значит он временно отсутствует - Подпишитесь на уведомление о поступлении - Проверьте похожие модели - Обратитесь в поддержку",278,75
stg5_v2_chunk_00077,catalog_product,rag_raw,product_availability.md,ml\data\kb_stage5\raw\product_availability.md,Информация о товарах и наличии,"[""Какие цвета доступны?"", ""Какие цвета доступны?"", ""Какие цвета доступны?"", ""Где посмотреть характеристики товара?"", ""Где посмотреть характеристики товара?""]","[""Где посмотреть"", ""Если нужного цвета нет"", ""Важно про отображение цветов"", ""На странице товара"", ""Если информации недостаточно""]",Информация о товарах и наличии > Какие цвета доступны? > Где посмотреть,Информация о товарах и наличии > Где посмотреть характеристики товара? > Если информации недостаточно,"# Информация о товарах и наличии ## Covered sections - Какие цвета доступны? - Где посмотреть характеристики товара? ## Covered subsections - Где посмотреть - Если нужного цвета нет - Важно про отображение цветов - На странице товара - Если информации недостаточно - На странице товара доступные цвета отображаются в виде цветных кружков или плашек - Нажмите на цвет, чтобы увидеть фотографии товара в этом цвете - Если цвет неактивен (серый), значит он временно отсутствует - Подпишитесь на уведомление о поступлении - Проверьте похожие модели - Обратитесь в поддержку - Реальный цвет товара может незначительно отличаться от изображения на экране - Это зависит от настроек монитора и освещения при съёмке - Если точный оттенок важен, обратитесь в поддержку для уточнения --- Характеристики указаны в нескольких местах: #### Блок «Описание» - Общее описание товара - Основные преимущества - Особенности модели #### Блок «Характеристики» - Таблица с техническими параметрами - Материал, вес, габариты - Для электроники: экран, процессор, память, батарея и т.д. #### Блок «Комплектация» - Что входит в комплект поставки - Наличие аксессуаров, кабелей, документации - Обратитесь в поддержку с вопросом о конкретном параметре - Мы уточним информацию у поставщика ---",298,76
stg5_v2_chunk_00078,catalog_product,rag_raw,product_availability.md,ml\data\kb_stage5\raw\product_availability.md,Информация о товарах и наличии,"[""Где посмотреть характеристики товара?"", ""Где посмотреть характеристики товара?"", ""Можно ли предзаказать товар?"", ""Можно ли предзаказать товар?"", ""Можно ли предзаказать товар?""]","[""На странице товара"", ""Если информации недостаточно"", ""Что такое предзаказ"", ""Как оформить предзаказ"", ""Условия предзаказа""]",Информация о товарах и наличии > Где посмотреть характеристики товара? > На странице товара,Информация о товарах и наличии > Можно ли предзаказать товар? > Условия предзаказа,"# Информация о товарах и наличии ## Covered sections - Где посмотреть характеристики товара? - Можно ли предзаказать товар? ## Covered subsections - На странице товара - Если информации недостаточно - Что такое предзаказ - Как оформить предзаказ - Условия предзаказа Характеристики указаны в нескольких местах: #### Блок «Описание» - Общее описание товара - Основные преимущества - Особенности модели #### Блок «Характеристики» - Таблица с техническими параметрами - Материал, вес, габариты - Для электроники: экран, процессор, память, батарея и т.д. #### Блок «Комплектация» - Что входит в комплект поставки - Наличие аксессуаров, кабелей, документации - Обратитесь в поддержку с вопросом о конкретном параметре - Мы уточним информацию у поставщика --- Предзаказ — это возможность зарезервировать товар до его поступления на склад. 1. На странице товара нажмите «Предзаказ» (вместо «В корзину») 2. Оформите заказ как обычно 3. Оплата списывается сразу или при поступлении — зависит от условий - Ориентировочная дата поступления указана на странице товара - Дата может измениться — мы уведомим вас по email - Предзаказ можно отменить до момента отправки - При отмене оплаченного предзаказа деньги возвращаются в течение 10 рабочих дней",299,77
stg5_v2_chunk_00079,catalog_product,rag_raw,product_availability.md,ml\data\kb_stage5\raw\product_availability.md,Информация о товарах и наличии,"[""Можно ли предзаказать товар?"", ""Можно ли предзаказать товар?"", ""Как сравнить товары?"", ""Как сравнить товары?"", ""Как сравнить товары?"", ""Отзывы и рейтинг товара""]","[""Условия предзаказа"", ""Важно"", ""На сайте"", ""В мобильном приложении"", ""Ограничения"", ""Где посмотреть отзывы""]",Информация о товарах и наличии > Можно ли предзаказать товар? > Условия предзаказа,Информация о товарах и наличии > Отзывы и рейтинг товара > Где посмотреть отзывы,# Информация о товарах и наличии ## Covered sections - Можно ли предзаказать товар? - Как сравнить товары? - Отзывы и рейтинг товара ## Covered subsections - Условия предзаказа - Важно - На сайте - В мобильном приложении - Ограничения - Где посмотреть отзывы - Ориентировочная дата поступления указана на странице товара - Дата может измениться — мы уведомим вас по email - Предзаказ можно отменить до момента отправки - При отмене оплаченного предзаказа деньги возвращаются в течение 10 рабочих дней - Не все товары доступны для предзаказа - Предзаказ не гарантирует конкретную дату поступления - При задержке поставщика мы свяжемся с вами и предложим варианты --- 1. Откройте страницу интересующего товара 2. Нажмите иконку «Сравнить» (обычно значок весов) 3. Добавьте другие товары для сравнения аналогичным способом 4. Перейдите в раздел «Сравнение» (ссылка появится в верхней части сайта) 5. Таблица сравнения покажет все характеристики рядом Функция сравнения доступна аналогично — через иконку на странице товара. - Можно сравнивать до 4 товаров одновременно - Сравнение доступно для товаров одной категории --- - На странице товара в блоке «Отзывы» - Средний рейтинг отображается рядом с названием товара (звёзды от 1 до 5),301,78
stg5_v2_chunk_00080,catalog_product,rag_raw,product_availability.md,ml\data\kb_stage5\raw\product_availability.md,Информация о товарах и наличии,"[""Как сравнить товары?"", ""Как сравнить товары?"", ""Отзывы и рейтинг товара"", ""Отзывы и рейтинг товара"", ""Отзывы и рейтинг товара"", ""FAQ"", ""FAQ"", ""FAQ""]","[""В мобильном приложении"", ""Ограничения"", ""Где посмотреть отзывы"", ""Как оставить отзыв"", ""Важно"", ""Есть ли товар в наличии?"", ""Когда появится товар, которого нет в наличии?"", ""Какие размеры есть?""]",Информация о товарах и наличии > Как сравнить товары? > В мобильном приложении,Информация о товарах и наличии > FAQ > Какие размеры есть?,"# Информация о товарах и наличии ## Covered sections - Как сравнить товары? - Отзывы и рейтинг товара - FAQ ## Covered subsections - В мобильном приложении - Ограничения - Где посмотреть отзывы - Как оставить отзыв - Важно - Есть ли товар в наличии? - Когда появится товар, которого нет в наличии? - Какие размеры есть? Функция сравнения доступна аналогично — через иконку на странице товара. - Можно сравнивать до 4 товаров одновременно - Сравнение доступно для товаров одной категории --- - На странице товара в блоке «Отзывы» - Средний рейтинг отображается рядом с названием товара (звёзды от 1 до 5) 1. Войдите в личный кабинет 2. Перейдите в «Мои заказы» 3. Найдите заказ с нужным товаром 4. Нажмите «Оставить отзыв» 5. Поставьте оценку и напишите комментарий 6. При желании прикрепите фото - Отзыв можно оставить только на товар, который вы купили - Отзывы проходят модерацию перед публикацией (до 24 часов) - Мы не удаляем негативные отзывы, если они не нарушают правила --- Статус наличия указан на странице товара. Если написано «В наличии» — товар доступен для заказа. Подпишитесь на уведомление о поступлении на странице товара или обратитесь в поддержку для уточнения сроков. Доступные размеры показаны на странице товара. Используйте таблицу размеров для правильного выбора.",314,79
stg5_v2_chunk_00081,catalog_product,rag_raw,product_availability.md,ml\data\kb_stage5\raw\product_availability.md,Информация о товарах и наличии,"[""FAQ"", ""FAQ"", ""FAQ"", ""FAQ"", ""FAQ"", ""FAQ"", ""FAQ"", ""FAQ""]","[""Есть ли товар в наличии?"", ""Когда появится товар, которого нет в наличии?"", ""Какие размеры есть?"", ""Какие цвета есть?"", ""Где посмотреть характеристики?"", ""Можно ли предзаказать товар?"", ""Как сравнить два товара?"", ""Реальный цвет может отличаться от фото?""]",Информация о товарах и наличии > FAQ > Есть ли товар в наличии?,Информация о товарах и наличии > FAQ > Реальный цвет может отличаться от фото?,"# Информация о товарах и наличии ## Covered sections - FAQ ## Covered subsections - Есть ли товар в наличии? - Когда появится товар, которого нет в наличии? - Какие размеры есть? - Какие цвета есть? - Где посмотреть характеристики? - Можно ли предзаказать товар? - Как сравнить два товара? - Реальный цвет может отличаться от фото? Статус наличия указан на странице товара. Если написано «В наличии» — товар доступен для заказа. Подпишитесь на уведомление о поступлении на странице товара или обратитесь в поддержку для уточнения сроков. Доступные размеры показаны на странице товара. Используйте таблицу размеров для правильного выбора. Доступные цвета показаны на странице товара в виде цветных плашек. Неактивные цвета временно отсутствуют. На странице товара в блоках «Описание», «Характеристики» и «Комплектация». Да, если на странице товара есть кнопка «Предзаказ». Предзаказ можно отменить до отправки. Нажмите иконку «Сравнить» на странице каждого товара. Затем перейдите в раздел «Сравнение» для просмотра таблицы характеристик. Да, реальный оттенок может незначительно отличаться из-за настроек экрана. Для уточнения обратитесь в поддержку.",283,80
