text,category
Я хотел бы сообщить о чертовой проблеме с доставкой. могу ли я это сделать?,delivery
"Хочу отправить отзыв о вашем бренде, как я могу это сделать",other
"Кто-то взломал мой профиль, могу ли я сбросить свой пароль?",account
"Я хочу знать о статусе моего возмещения, как я могу найти дополнительную информацию?",payment_refund
Помоги мне проверить наличие этого чертового товара,product_info
Мне хотелось бы узнать о твоих чертовых часах работы. как мне найти дополнительную информацию?,general_info
"Хочу зарегистрироваться, мне нужна помощь",account
"Мне нужно открыть учетную запись пользователя, не могли бы вы мне помочь?",account
"Я получаю сообщение об ошибке в приложении на своем компьютере, как мне сообщить об этом",technical_issue
"Мне нужно вернуть заказ онлайн, помогите мне.",return_exchange
"Я разместил онлайн-заказ, хочу его отменить",order_status
"Мне нужно поговорить со службой поддержки, чтобы это сделать",general_info
"Я хочу воспользоваться твоим чертовым мобильным приложением, где это сделать?",technical_issue
"Я не знаю, что делать, чтобы возбудить иск потребителя",other
Как мне позвонить в службу поддержки клиентов?,general_info
Мне нужна помощь в поиске счета,payment_refund
деньги списали а заказ не оформился,payment_refund
"Я купил товар, но выбрал неправильный цвет, как я могу обновить свой онлайн-заказ?",order_status
"Я хочу отменить товар, как мне это сделать?",order_status
"Мне нужно просмотреть историю покупок, мне нужна помощь",account
"Я бы хотел использовать твое приложение, мне нужна помощь",technical_issue
ваша почта,general_info
Еще один стандартный аккаунт,account
Могу ли я подать рекламацию клиента?,other
"Я хочу знать о самых дорогих магазинах, где мне найти дополнительную информацию?",general_info
"Я хотел бы использовать ваше приложение, как мне это сделать?",technical_issue
будет ли скидка на этот товар,product_info
"Что мне нужно сделать, чтобы проверить комиссию за досрочный выход?",order_status
Мой босс прислал мне новые письма сегодня?,general_info
Я больше не пользуюсь про-аккаунтом и пытаюсь его удалить,account
Мне нужно отредактировать свою чертову учетную запись пользователя,account
Поддерживает попытку редактирования адреса,delivery
Проблема со сбросом ключа доступа,account
"Нужна помощь, чтобы уведомить о проблеме с регистрацией",account
"Я не использую свою премиум-учетную запись, мне нужна помощь, чтобы закрыть ее",account
"Я хочу использовать ваше приложение, не могли бы вы мне помочь?",technical_issue
"Мне нужна информация о чертовом статусе моей замены, где я могу ее найти?",order_status
Я хочу указать адрес доставки,delivery
"Я не могу заставить приложение работать на своем компьютере, мне нужно сообщить об ошибке",technical_issue
ужасный сервис,other
Какова ставка изменения между долларом сша и jpy,payment_refund
Я хочу подать иск против вашего бизнеса,other
"Я не знаю, что сделать, чтобы оставить мнение",product_info
Помогите мне восстановить мой пропуск,account
"Я хочу найти магазины рядом со мной, помогите мне",general_info
Что такое обменный курс доллара,payment_refund
"Я купил товар, но он мне не нужен, мне нужно отменить заказ",order_status
"Я не доволен вашей работой, как мне предъявить претензию?",other
"Товары, которые я заказал, неверны. не могли бы вы помочь мне сообщить о них?",return_exchange
"Я хотел бы обменять товар в магазине, могу ли я получить помощь?",return_exchange
как сменить пароль,account
"Можешь мне помочь, используя стандартный профиль?",account
"Я хотел бы вернуть товар онлайн, как я могу это сделать?",return_exchange
"Мне нужно найти то, что я купил, мне нужна помощь в просмотре истории моих покупок.",account
"Хочу удалить товар из корзины, могу ли я это сделать",product_info
"Хочу отправить электронное письмо в службу поддержки клиентов, могу ли я это сделать",general_info
Как мне отправить электронное письмо в службу поддержки клиентов?,general_info
"Я хочу обменять в магазине товар, купленный онлайн, как мне это сделать?",return_exchange
"Я разместил онлайн-заказ, помогите мне его отменить",order_status
"Мне нужно удалить свой аккаунт, где это сделать",account
Я пытаюсь найти информацию об изменении адреса,delivery
"Скажи мне, какова география в этом регионе.",general_info
работаете в выходные?,general_info
"Я хотел бы закрыть свою чертову учетную запись пользователя, как я могу это сделать?",account
"Мне нужна информация о продукте, где я могу ее найти?",product_info
что с моим заказом,order_status
"Я ищу информацию о чертовых распродажах, мне нужна помощь",promo_loyalty
Какая цена?,payment_refund
"Не могли бы вы помочь мне обменять некоторые товары, которые я купил?",return_exchange
Мне нужно найти заказ bqqfysqj,order_status
Можете ли вы помочь мне найти ближайший ко мне магазин?,general_info
"Я хотел бы узнать о ближайших к черту магазинах, не могли бы вы найти какую-нибудь информацию?",general_info
Я хотел бы увидеть статус моего возврата. вы мне поможете?,payment_refund
"Мой заказ не завершен, я хотел бы сообщить о неполной доставке",delivery
оператор,other
Дэн прислал мне какие-нибудь письма?,general_info
нет в наличии когда будет,product_info
"Мне нужна информация о чертовых зимних распродажах, где ее найти?",promo_loyalty
Нужно поговорить с чертовым оператором,other
"Мне нужно изменить мою личную информацию, помогите мне",account
Как предъявить чертову претензию клиенту к вашему бизнесу?,other
"Мне нужно вернуть деньги, помогите мне.",return_exchange
"Где я могу увидеть, когда мой товар прибудет?",delivery
"Я хотел бы отправить отзывы о продуктах, где я могу это сделать",other
"Я получаю сообщение об ошибке в приложении на своем планшете, помогите мне сообщить об этом",technical_issue
"Я хотел бы найти магазины поблизости, мне нужна помощь",general_info
"Мне нужна информация о товаре в магазине, где я могу ее получить?",return_exchange
"Мне нужно проверить часы работы твоего чертового магазина, ты мне поможешь?",general_info
Мне нужно указать дополнительный адрес доставки.,delivery
"Мне нужно поговорить со службой поддержки, могу ли я получить помощь?",general_info
Обновить покупку113542617735902,order_status
"Я хотел бы совершить гребаные платежи, могу ли я получить помощь?",payment_refund
"Я крайне недоволен тем, что ваши услуги помогают подать иск.",other
"Что мне нужно сделать, чтобы восстановить пин-код моей учетной записи пользователя",account
"Нужно поговорить с кем-нибудь, где это сделать",other
"Я хочу подать чертову жалобу, как я могу это сделать?",other
Я ожидаю возмещения в размере 10 долларов сша.,payment_refund
Помогите мне добавить несколько товаров в заказ usi3d4j7,order_status
Мне нужна помощь в восстановлении пароля моей учетной записи,account
Вы дадите мне информацию о следующих продажах?,promo_loyalty
Обновить премиум-аккаунт,account
Какие последние новости на фондовом рынке?,product_info
"Я бы хотел использовать твое приложение, как мне это сделать?",technical_issue
"Можешь мне помочь узнать, когда прибудет мой товар?",delivery
"Мне не нравится то, что я купил, как я мог это увидеть",return_exchange
"Я хотел бы проверить время доставки, помогите мне.",delivery
:: найти обменный курс для нас к фунту,payment_refund
"Я хотел бы вернуть товар, как это сделать?",return_exchange
"Я не знаю, как говорить с агентом-человеком",other
"Хочу отправить идеи, куда это сделать?",other
Как подать жалобу клиента,other
"Я хочу удалить товары из катра, как это сделать",product_info
Можете ли вы помочь мне потребовать возмещения денег?,payment_refund
"Мне нужно получить счет от джона, мне нужна помощь",payment_refund
"Я не могу заставить сайт работать на своем планшете, мне нужно сообщить об ошибке",technical_issue
"Нужно сообщить о проблемах с доставкой моего заказа, где это сделать",delivery
"Мне нужно отправить отзыв об услуге, как это сделать?",product_info
Как я могу найти информацию о весенних распродажах,promo_loyalty
"Мне нужно поговорить с человеком, как мне это сделать?",other
"Мне нужна информация о зимних распродажах, как я могу ее получить?",promo_loyalty
Куда сообщать об ошибках с регистрацией?,account
Каков рост стоимости акций за последнюю неделю дисней?,product_info
Перейти на платиновый аккаунт,account
Мне нужно отменить онлайн-заказ,order_status
"Мне нужно проверить, какие способы доставки у меня есть.",delivery
Не могли бы вы дать мне информацию о продажах,promo_loyalty
Не могли бы вы помочь мне вернуть товар онлайн?,return_exchange
"Я ищу информацию о следующих чертовых распродажах, ты мне поможешь?",promo_loyalty
ошибка на сайте,technical_issue
"Я хочу вернуть заказы онлайн, где мне это сделать?",return_exchange
"Я не знаю, что делать, чтобы указать новый адрес доставки.",delivery
Где я могу посмотреть наличие товара?,product_info
где мой заказ,order_status
есть ли этот товар,product_info
Как мне подать чертову потребительскую претензию?,other
"Мобильное приложение не работает на моем mac, как мне сообщить о проблеме",technical_issue
"Как я могу вернуть товар, купленный онлайн, в магазине?",return_exchange
"Мне нужна помощь, чтобы обновить мой адрес",delivery
Мне нужна информация о вашей политике возврата,return_exchange
Можно ли поговорить со службой поддержки клиентов,general_info
"У меня есть отзыв, вы поможете мне его отправить?",other
"Я хотел бы использовать ваше приложение, могу ли я получить помощь?",technical_issue
"Я хотел бы узнать больше о чертовых зимних распродажах, ты найдешь какую-нибудь информацию",promo_loyalty
Что такое ядерная триада?,general_info
"Мне нужна информация об этих чертовых зимних распродажах, где ее можно найти?",promo_loyalty
"Я не доволен вашей работой, подам жалобу на потребителя.",other
"Я хотел бы позвонить в службу поддержки клиентов, как я могу это сделать?",general_info
"Мне нужна помощь, чтобы быстро просмотреть счет № 37777.",payment_refund
"У меня есть комментарий о твоем бренде, мне нужна помощь, чтобы отправить его",other
"Мне не нужна моя учетная запись, можно отменить ее",account
Помоги мне найти магазины рядом со мной,general_info
Я пытаюсь связаться с чертовой службой поддержки клиентов.,general_info
Я пытаюсь поговорить с агентом,other
"Где я могу проверить, когда прибудет моя посылка",delivery
Можешь мне помочь добавить товары в корзину?,product_info
"Я не знаю, как подать жалобу клиента",other
"Я хочу найти магазин, где я могу это сделать?",general_info
"Хочу нам твое мобильное приложение, где я могу это сделать",technical_issue
"Что мне нужно сделать, чтобы использовать учетную запись platinum",account
"Мне нужно удалить товары из корзины, могу ли я получить помощь?",product_info
Мне нужна помощь в создании платиновой учетной записи,account
Мне не нужно изменить мой онлайн-заказ перед его отправкой. где я могу это сделать?,order_status
"Мобильное приложение не работает на моем mac, мне нужна помощь, чтобы сообщить об этой чертовой ошибке",technical_issue
"Я запросил обмен, но не получил его. можете ли вы помочь мне отследить статус моего замененного товара?",order_status
"Продукт, который я получил, был поврежден, мне нужна помощь, чтобы сообщить об этом",return_exchange
где взять промокод,promo_loyalty
"Я хочу вернуть чертову вещь, купленную в интернет-магазине, мне нужна помощь",return_exchange
можно вернуть?,return_exchange
"Мне нужна информация о часах работы вашего магазина, мне нужна помощь.",general_info
"Я хотел бы узнать больше о чертовых распродажах, не могли бы вы найти какую-нибудь информацию?",promo_loyalty
Где я могу получить информацию о чертовой распродаже?,promo_loyalty
спасибо,other
Покажите мне цену на фейсбук.,product_info
Что такое [число] евро в долл. сша?,payment_refund
Как скачать твое приложение?,technical_issue
Как написать отзыв?,product_info
Как мне проверить чертову историю покупок,account
Я ищу информацию о чертовой распродаже. могу ли я получить помощь?,promo_loyalty
"Мне нужно отменить товар, где мне это сделать?",order_status
"Мне нужно найти ближайший магазин, как это сделать?",general_info
Можешь помочь мне узнать час работы твоего магазина,general_info
"Я хотел бы узнать больше о чертовых продажах psring, дай мне немного информации",promo_loyalty
Где патегония?,general_info
Мне нужна помощь в отправке отзыва о продукте,other
Стоимостная цена gss energy ( &lt; &lt; энергетика &gt; &gt; ),product_info
скидка по промокоду,promo_loyalty
"Мне хотелось бы узнать о чертовой дате доставки, как я могу получить дополнительную информацию?",delivery
Сколько песо я могу получить за доллар прямо сейчас?,payment_refund
"Я отправил часть товаров обратно, но не получил замену, как отследить статус обмена?",order_status
"Я не могу заставить приложение работать на своем планшете, как мне сообщить об ошибке?",technical_issue
"Приложение не работает на моем компьютере, помогите мне сообщить о проблеме",technical_issue
"Я хотел бы посмотреть, где находится мой заказ, как мне его сделать?",order_status
Мне нужна помощь с добавлением чертовых товаров в корзину.,product_info
Мне нужно приобрести продукт,order_status
"Приложение не работает на моем устройстве, как мне повторить проблему?",technical_issue
верните деньги,payment_refund
"Я ищу информацию о следующих распродажах, могу ли я получить помощь?",promo_loyalty
Мне нужно сообщить об ошибках в продукте. как я могу это сделать?,product_info
Показать значение гуга для носка,product_info
"Мобильное приложение не работает на моем мобильном телефоне, я хочу сообщить о чертовой проблеме",technical_issue
Какой у вас номер телефона службы поддержки клиентов?,general_info
Как мне увидеть твою чертову политику возврата?,return_exchange
"Я ищу информацию о следующих распродажах, где я могу ее найти?",promo_loyalty
Мне нужна помощь в извлечении чертовых товаров из корзины,product_info
"Я бы хотел отменить онлайн-заказ, ты мне поможешь?",order_status
Можно ли получить возмещение моих денег,payment_refund
"Приложение не работает на моем мобильном телефоне, помогите мне сообщить об ошибке",technical_issue
"Я не знаю, как мне подать иск",other
Заказанная мной посылка была раздавлена. не могли бы вы помочь мне сообщить об этом?,return_exchange
У меня техническая проблема с приложением. помогите мне не сообщить об этом.,technical_issue
"Я ищу информацию о весенних распродажах, не могли бы вы мне помочь?",promo_loyalty
"Моя дебетовая карта была отклонена, мне нужна помощь, чтобы сообщить о проблеме с оплатой",payment_refund
Помогите мне оставить отзыв о вашей продукции,product_info
"Я ищу информацию о продукте, как я могу ее найти?",product_info
"Я хотел бы сделать переводы, помогите мне",payment_refund
Время поезда до места с длинным расстоянием,delivery
Где я мог бы получить информацию о чертовых распродажах?,promo_loyalty
Пытаюсь найти информацию о чертовых весенних распродажах,promo_loyalty
"Кто-то взломал мой пароль, можно ли его восстановить?",account
"Мне нужно поискать то, что я купил, помогите мне посмотреть мою чертову историю покупок.",account
"Я не знаю, что мне нужно сделать, чтобы уведомить о проблеме с оплатой",payment_refund
"Хочу посмотреть, как скоро мне ожидать заказ, как это сделать?",delivery
Я не могу заставить сайт работать на своем компьютере. не могли бы вы помочь мне сообщить о чертовой проблеме?,technical_issue
"Мне нужна помощь, чтобы проверить, как скоро я смогу ожидать свою покупку",delivery
"Помогите мне узнать, в какие часы я могу связаться со службой поддержки клиентов",general_info
Где я могу что-то заработать?,order_status
"Я купил товар, но выбрал неправильный размер, мне нужно изменить заказ",order_status
"Хотелось бы узнать о стоимости рассылки, где можно получить дополнительную информацию?",delivery
Где я могу проверить штраф за отмену,order_status
Помощь в проверке чертовых штрафов за досрочный выход,order_status
"Я тебя не понимаю, помоги мне поговорить с кем-нибудь",other
Возместить 10 долларов,payment_refund
"Можете ли вы помочь мне проверить, как скоро я могу ожидать посылку?",delivery
Как мне использовать приложение ru,technical_issue
товар сломался,return_exchange
"Я хочу отправить товар обратно, как мне это сделать?",return_exchange
Помогите оставить блин отзыв о товарах ру,product_info
"Мне нужна информация о продажах, как я могу ее получить",promo_loyalty
списали два раза,payment_refund
Почему я не могу указать действительный дополнительный адрес доставки,delivery
"Веб-сайт не работает на моем компьютере, помогите мне сообщить о проблеме",technical_issue
вылетает при оплате,technical_issue
Можно ли отправить отзыв о продукте?,other
Я хотел бы получить информацию о продажах netx,promo_loyalty
"Мне нужно добавить товары в корзину, как мне это сделать?",product_info
Когда начнутся следующие продажи,promo_loyalty
Текущие ставки на предпоследние периоды,payment_refund
Помогите получить мой счет №37777,payment_refund
Есть ли способ оставить отзыв о вашей компании?,product_info
"Я не могу заставить приложение работать на своем компьютере, мне нужно сообщить о чертовой проблеме",technical_issue
"Мобильное приложение не работает на моем mac, мне нужна помощь, чтобы сообщить о проблеме",technical_issue
где находится офис,general_info
Куда отправить заказ обратно?,return_exchange
Мобильное приложение не работает на моем устройстве. помогите мне сообщить о проблеме.,technical_issue
"Я получил продукт не той модели, мне нужна помощь, чтобы сообщить об этом",return_exchange
"Я хотел бы отследить свою посылку, где я могу это сделать?",order_status
Мне нужна помощь в загрузке счета № 12588.,payment_refund
доставляете в мой город?,delivery
"Мне нужна помощь, чтобы отправить предложения по продуктам",other
"Я ищу информацию о зимних распродажах, где я могу ее получить?",promo_loyalty
"Мне нужна информация о чертовых зимних распродажах, как я могу ее получить?",promo_loyalty
чёрная пятница,promo_loyalty
"Мне хотелось бы узнать больше о следующих распродажах, найти некоторую информацию",promo_loyalty
Я хочу увидеть вашу гарантию возврата денег. как я могу это сделать?,payment_refund
Заказ на обновление 8gxbriev,order_status
:: проверка валют,payment_refund
Я хочу увидеть расчетное время моего заказа. не могли бы вы мне помочь?,order_status
Скажи мне поезда из калифорнии в нью-джерси после 11 вечера.,delivery
"Мне нужно закрыть свой профиль, как это сделать?",account
"Мне нужно узнать, как скоро я смогу ожидать статью",delivery
Мне нужна помощь в составлении рекламации клиента,other
"Я бы хотел воспользоваться твоим чертовым приложением, оно мне поможет",technical_issue
"Я хотел бы вернуть товар, купленный в интернете, в магазине, где я могу это сделать",return_exchange
"Хочу проверить время доставки моей покупки, мне нужна помощь",delivery
"Я ищу информацию о ближайших распродажах, не могли бы вы мне помочь?",promo_loyalty
Можешь рассказать мне больше о чертовых распродажах?,promo_loyalty
"Мне нужна помощь, чтобы вытащить вещи из корзины.",product_info
"Я хотел бы поговорить с чертовой службой поддержки клиентов, где мне это сделать?",general_info
"Мне нужна помощь, чтобы проверить, какие у меня есть способы доставки",delivery
"Хочу узнать о твоих чертовых способах оплаты, как мне найти дополнительную информацию",payment_refund
Хочу помочь получить пароль моего prl-файла,account
"Я хотел бы увидеть наличие этого чертового предмета, не могли бы вы мне помочь?",product_info
"Продукт, который я заказал, работает неправильно, могу ли я сообщить о проблеме с продуктом",product_info
"Мне нужно запросить возмещение, где я могу это сделать",return_exchange
Искать магазины рядом со мной,general_info
"Я пытаюсь найти чертову компенсацию, помогите мне.",return_exchange
не приходит код,account
Что за время путешествий отсюда до далласа поездом?,delivery
Можете ли вы помочь мне восстановить pin-код моей учетной записи?,account
Мне нужна помощь с отправкой чертовых жалоб на продукт,other
"Этот товар, который я получил, неправильный, можете ли вы помочь мне сообщить об этом?",return_exchange
"Я хотел бы оставить комментарий о продукте, могу ли я получить помощь?",other
"Я бы хотел поговорить с кем-нибудь, где я мог бы это сделать",other
"Я хотел бы проверить статус моей замены, могу ли я получить некоторую помощь?",order_status
"Мне нужно произвести оплату, вы можете мне помочь?",payment_refund
"Я не знаю, как оставить отзыв об услуге",product_info
"Мне нужно посмотреть наличие какого-то товара в сети, где я могу это сделать?",product_info
"Мне нужна информация о зимних распродажах, как ее найти?",promo_loyalty
Долл. сша - фунт стерлингов,payment_refund
"Я не знаю, что мне нужно сделать, чтобы найти счет-фактуру № 85632.",payment_refund
Могу ли я подать рекламацию клиента против вашей компании,other
Дайте мне информацию о чертовых распродажах,promo_loyalty
"Есть адрес, где можно оставить отзыв?",product_info
Могу ли я вернуть некоторые вещи в магазине,return_exchange
Мне нужна помощь в проверке способов оплаты,payment_refund
промокод не работает,promo_loyalty
"Мне нужно отправить отзыв о продукте, помогите мне",other
"Я купил товар, но выбрал не ту модель. мне нужно обновить онлайн-заказ.",order_status
Подать счет №37777,payment_refund
"Что мне нужно сделать, чтобы получить компенсацию своих денег",payment_refund
"Я хочу узнать о вашей чертовой политике возмещения расходов, где я могу найти дополнительную информацию?",payment_refund
Нужна помощь в отправке отзыва об услуге,product_info
"Мне нужно поискать магазины рядом со мной, мне нужна помощь",general_info
верните мне деньги,payment_refund
"Один из продуктов неправильный, можно ли об этом сообщить?",return_exchange
"Я хочу предложить предложения по улучшению продукта, где я могу это сделать?",other
дайте чек,payment_refund
Мне нужна помощь в добавлении товаров в корзину,product_info
Где ближайший магазин?,general_info
Как посмотреть статус заказа 6ukqr40m,order_status
Сколько у сша [валюта_источник: доллары] в 100 евро?,payment_refund
"Помогите мне узнать, в какие часы доступна служба поддержки клиентов",general_info
"Я хочу узнать больше о следующих гребаных распродажах, найти некоторую информацию.",promo_loyalty
Мне нужно обменять товар,return_exchange
Как исправить проблемы с онлайн оплатой,payment_refund
"Я хотел бы открыть счет, где это сделать.",account
Как я могу увидеть вашу политику поворота?,return_exchange
"Мне нужно проверить твои гребаные часы покупок, ты можешь мне помочь?",general_info
"Что мне нужно сделать, чтобы отменить покупку k20x0tb0?",order_status
дай промокод,promo_loyalty
"Моя поставка неполная, можете ли вы помочь мне сообщить о неполной поставке?",delivery
"Я ищу информацию о чертовых зимних распродажах, могу ли я получить помощь?",promo_loyalty
Я хочу предъявить претензию клиенту,other
Стандартная учетная запись clsoe,account
"Я хочу узнать больше о продукте, дайте мне некоторую информацию",product_info
"Я указал неправильный товар, мне нужна помощь, чтобы сообщить об этом",return_exchange
"Я хотел бы поговорить с оператором, как это сделать?",other
Составить электронную почту на новый адрес,general_info
Когда дейви крокетт выжил и умер?,general_info
"Я ищу информацию о распродажах, где я могу ее получить?",promo_loyalty
Проверьте доступные варианты доставки,delivery
"Что мне нужно сделать, чтобы отменить покупку paolfjt6?",order_status
"Хочу добавить товары в корзину, как мне это сделать?",product_info
Некоторые предметы сломаны. можете ли вы помочь мне сообщить о них?,return_exchange
Как я могу отследить свой замененный товар?,order_status
оплата при получении,payment_refund
забыл пароль,account
есть в наличии?,product_info
"Я бы хотел отредактировать свой профиль, мог бы мне помочь",account
Я ищу информацию о весенних распродажах.,promo_loyalty
"Мне нужно сделать платеж, где я могу это сделать?",payment_refund
"Мне нужно вернуть чертову вещь онлайн, ты можешь мне помочь?",return_exchange
Я ищу информацию о статусе моего возмещения. не могли бы вы мне помочь?,payment_refund
Зарегистрироваться,account
"Я ищу возврат денег, помогите мне.",return_exchange
Обновить покупку00123842,order_status
"Я не знаю, что мне нужно сделать, чтобы поговорить со службой поддержки клиентов.",general_info
жалоба,other
"Я бы хотел найти свою чертову посылку, может мне помочь.",order_status
"Хочу изменить свой заказ, прежде чем отправить его, как это сделать",order_status
"Я ищу информацию о чертовых зимних распродажах, могу ли я получить какую-нибудь помощь?",promo_loyalty
"Я бы хотел воспользоваться твоим чертовым мобильным приложением, могу ли я получить помощь?",technical_issue
"Я хотел бы найти магазин, мне нужна помощь.",general_info
можно отменить заказ?,order_status
"Я не могу сделать перевод, как мне сообщить о проблеме с оплатой?",payment_refund
"Мне нужно получить возмещение, мне нужна помощь",return_exchange
"Я бы хотел сменить свою чертову учетную запись, где мне это сделать?",account
что лучше выбрать,product_info
Возникла проблема с отправкой дополнительного адреса доставки.,delivery
Я бы хотел использовать ваше мобильное приложение,technical_issue
"Я ищу информацию о чертовых продуктах, могу ли я получить помощь?",product_info
"Мне бы хотелось получить информацию о чертовых весенних распродажах, как мне ее найти?",promo_loyalty
"Где мне узнать, в какое время я могу позвонить в службу поддержки клиентов",general_info
"Приложение не работает на моем компьютере, мне нужно сообщить о проблеме",technical_issue
"Я хотел бы послать идеи по улучшению продукта, могу ли я получить помощь?",other
"Что это за поезд времени, приходящий из сакраменто?",delivery
"Если у меня есть 5 долларов, сколько это стоит в aud?",payment_refund
Куда я могу сообщить о проблемах с онлайн-платежами,payment_refund
"Я не знаю, что мне нужно сделать, чтобы сообщить о проблемах с платежами",payment_refund
Не могли бы вы помочь мне сообщить о чертовски неправильном продукте?,return_exchange
Есть ли у вас раздел для отправки отзывов об услуге?,product_info
Я пытаюсь поговорить с кем-нибудь,other
Не могу уведомить об ошибках при регистрации,account
висит загрузка,technical_issue
не работает фильтр,technical_issue
"Мне нужна помощь, разговариваю с кем-то",other
Посмотреть наличие товара онлайн,product_info
не тот товар прислали,return_exchange
У меня предмет не того размера.,return_exchange
"Хочу поговорить со службой поддержки, можете ли вы мне помочь?",general_info
Мне нужна помощь в восстановлении пароля моей учетной записи usrr,account
Я хотел бы увидеть доступность этого чертового продукта в интернете.,product_info
ваш сайт лагает,technical_issue
Можешь ли ты дать мне информацию о продажах,promo_loyalty
"Мне нужно обменять товары, как я могу это сделать?",return_exchange
"Я хочу воспользоваться твоим чертовым приложением, черт возьми.",technical_issue
"Я потерял счета от джона, пришлите их мне по почте.",payment_refund
Можете ли вы помочь мне подать гребаную рекламацию от клиента?,other
"Я купил товар, но он мне не нужен, как я могу отменить этот заказ?",order_status
Мне нужна информация об открытии счетов titanium,account
"Я хотел бы поговорить с чертовым агентом-человеком, помогите мне.",other
"Мне нужно найти магазин рядом со мной, помоги мне",general_info
"Мне нужно обменять купленные мной заказы, как это сделать?",return_exchange
"Я не знаю, что мне нужно сделать, чтобы подать жалобу клиента.",other
"Я не знаю, что мне нужно сделать, чтобы поговорить с кем-то",other
У меня возникли проблемы с отправкой другого адреса доставки,delivery
помогите,other
У меня есть почта?,general_info
"У меня есть комментарий о вашем бренде, как я могу его отправить?",other
