text,category
Во сколько поезд покидает филадельфию?,delivery
Как подать жалобу клиента,other
"Я бы хотел отправить заказ обратно, как мне это сделать?",return_exchange
"Как проверить, в какое время я могу связаться со службой поддержки клиентов?",general_info
"Я хотел бы проверить, где находится моя доставка, не могли бы вы мне помочь?",order_status
Я хочу узнать больше о распродаже salex,promo_loyalty
Можете ли вы помочь мне найти ближайший ко мне магазин?,general_info
"Я хотел бы увидеть ваши варианты оплаты, где мне это сделать",payment_refund
"Хочу предложить идею по улучшению продукта, как я могу это сделать",other
"Я не знаю, как отменить заказ b8k5f7lb",order_status
"Я хотел бы вернуть товар, купленный онлайн, в магазин. можете ли вы мне помочь?",return_exchange
"Я купил товар, но он мне не нравится, могу ли я его вернуть?",return_exchange
Могу ли я отправить отзыв об услуге?,product_info
"Хочу указать дополнительный адрес доставки, как это сделать?",delivery
Поговорить со службой поддержки клиентов,general_info
"Мне нужно найти магазин поблизости, как мне это сделать?",general_info
Мне нужна помощь в восстановлении пароля моей учетной записи,account
"Я хотел бы поговорить с чертовой службой поддержки клиентов, мне нужна помощь.",general_info
Приложение не работает на моем mac. не могли бы вы помочь мне сообщить о проблеме?,technical_issue
Я не вижу твоей политики возврата денег,payment_refund
"Хочу добавить товары в корзину, как мне это сделать?",product_info
Мне нужно изменить данные моего аккаунта. не могли бы вы мне помочь?,account
Где я могу посмотреть наличие товара?,product_info
У меня возникла проблема с редактированием адреса доставки.,delivery
Есть ли адрес для отправки отзывов о вашей продукции?,product_info
Как я могу вернуть некоторые товары вне срока возврата?,return_exchange
"Приложение не работает на моем телефоне, я должен сообщить об этой чертовой проблеме",technical_issue
"Что мне нужно сделать, чтобы отменить покупку k20x0tb0?",order_status
"Я хочу подать чертову жалобу, как я могу это сделать?",other
"Я бы хотел использовать твое приложение, как мне это сделать?",technical_issue
"Приложение не работает на моем компьютере, помогите мне сообщить о проблеме",technical_issue
"Мне нужно отслеживать свой замененный продукт, могу ли я получить помощь?",order_status
"Один из чертовых товаров, которые я получил, неправильный, помогите мне сообщить об этом",return_exchange
"Мне нужна информация о чертовом продюсере, как мне ее найти?",product_info
Можно ли использовать ваше мобильное приложение,technical_issue
Можно ли вернуть некоторые вещи в магазин?,return_exchange
"Кто-то взломал мой профиль, не могли бы вы помочь мне восстановить мой пароль?",account
"Я хочу обменять товар в магазине, вы мне поможете?",return_exchange
Можете ли вы помочь мне обменять товар в магазине?,return_exchange
Как поживает ibm?,product_info
Помогите мне увидеть статус моей подписки на рассылку новостей,account
"Я бы хотел открыть счет, могу ли я получить помощь",account
Я больше не могу оплатить покупку vuzvuj46,order_status
"Моего пользователя украли, могу ли я восстановить свой пароль?",account
"Мне нужна помощь, чтобы позвонить в службу поддержки клиентов",general_info
"Я хочу представить идею продукта, мне нужна помощь",other
Как мне вернуть товар онлайн,return_exchange
Мой босс прислал мне новые письма сегодня?,general_info
"Я хочу поговорить с чертовой службой поддержки, как я могу это сделать?",general_info
"Сайт не работает на моем мобильном телефоне, могу ли я сообщить о проблеме",technical_issue
"Я ищу информацию о статусе моего возмещения, где я могу его получить",payment_refund
"Мне нужно отправить отзыв, могу ли я получить помощь?",other
Можно ли использовать твое мобильное приложение?,technical_issue
"Я сделал заказ и не получил счет, мне нужна помощь с его получением",payment_refund
"Продукт, который я получил, был поврежден, мне нужна помощь, чтобы сообщить об этом",return_exchange
Вы дадите мне информацию о продуктах?,product_info
Мобильное приложение не работает на моем планшете. можете ли вы помочь мне сообщить о проблеме?,technical_issue
"Мне нужно обменять товары, как я могу это сделать?",return_exchange
Где ближайший магазин?,general_info
"Я хочу решить проблемы с оплатой, могу ли я получить помощь?",payment_refund
"Я хотел бы вернуть товар, который я купил в магазине онлайн",return_exchange
Не могли бы вы помочь мне сообщить о чертовски неправильном продукте?,return_exchange
"Мне нужно обменять купленные мной заказы, как это сделать?",return_exchange
"Хочу узнать о твоих чертовых способах оплаты, как мне найти дополнительную информацию",payment_refund
Даст мне информацию о следующих продажах,promo_loyalty
"Я бы хотел использовать твое приложение, где это сделать",technical_issue
Показывает мне текущий статус покупки 29ufre3k,order_status
Можно ли редактировать покупку zpgtkjn2?,order_status
Я не получил все купленные товары. куда мне сообщить о неполном заказе?,delivery
Можно ли подать жалобу,other
"Мне нужна информация о чертовых продуктах, как я могу ее получить?",product_info
"Можно ли узнать, когда придет моя посылка?",delivery
"Я хотел бы поговорить с агентством, могу ли я получить помощь?",other
Помогите мне связаться с кем-нибудь,other
У меня возникла проблема с оплатой кредитной картой,payment_refund
Я хочу увидеть вашу гарантию возврата денег. как я могу это сделать?,payment_refund
"Приложение не работает на моем устройстве, мне нужно сообщить об ошибке",technical_issue
"Я хотел бы вернуть товар, купленный в интернете, в магазине, где это сделать",return_exchange
Не могли бы вы помочь мне добавить товар в корзину?,product_info
"Скажи мне, какова география в этом регионе.",general_info
"Мне нужно проверить время доставки моей покупки, могу ли я получить помощь",delivery
"Мне нужно вернуть в магазин товар, который я купил в интернете. вы мне поможете?",return_exchange
Можете ли вы помочь мне отказаться от подписки на вашу корпоративную рассылку?,account
"Мне нужно сообщить о чертовой неполной доставке, помогите мне",delivery
Помогите мне оставить отзыв о вашей продукции,product_info
Мне нужна помощь в сообщении о проблеме с оплатой,payment_refund
"Я ищу информацию о следующих распродажах, как мне ее найти?",promo_loyalty
"Я не знаю, как я могу получить денежную компенсацию",payment_refund
Мне нужна помощь в проверке часов работы вашего магазина.,general_info
"Я ищу информацию о весенних распродажах, как мне ее найти?",promo_loyalty
"Я хотел бы оставить комментарий о продукте, могу ли я получить помощь?",other
"В моей доставке поврежденный товар, не могли бы вы помочь мне сообщить об этом?",return_exchange
"Кто-то взломал мой пароль, как мне его сбросить?",account
"Нужна помощь, чтобы запросить возврат моих денег",payment_refund
"Помощь в проверке, когда придет моя статья",delivery
"Мне нужно изменить свой онлайн-заказ, прежде чем отправлять его, где мне это сделать",order_status
"Я бы хотел удалить вещи из корзины, как мне это сделать?",product_info
"Где я могу увидеть, когда придет моя посылка?",delivery
"Я хотел бы найти магазины рядом со мной, могу ли я получить помощь?",general_info
"Мне нужно обменять купленный товар, как это сделать?",return_exchange
Сколько времени на поезд из нью-йорка в покипси?,delivery
"Мне нужна информация о зимних распродажах, где я могу ее получить?",promo_loyalty
"У меня есть комментарий о твоем бренде, я бы хотел его отправить.",other
Где заказать статью?,order_status
Можно ли создать учетную запись пользователя,account
"Моя посылка не укомплектована, как я могу сообщить об отсутствующем товаре?",delivery
"Мне нужно отправить отзыв, чтобы сделать это",other
"Как я могу увидеть, какие варианты доставки доступны?",delivery
"Я хочу проверить стоимость рассылки, могу ли я это сделать?",delivery
Есть ли подъезжающий поезд из лондона в париж и во сколько?,delivery
Я хотел бы получить информацию о получении ключа доступа,account
"Хочу узнать больше о чертовых распродажах, не могли бы вы дать мне некоторую информацию?",promo_loyalty
"Я не знаю, как мне сообщить о чертовых проблемах с платежами",payment_refund
"Мне бы хотелось поискать в чертовом магазине, как я мог это сделать",general_info
"Я хотел бы узнать больше об этом чертовом продукте, не могли бы вы дать мне некоторую информацию?",product_info
Мне нужна информация об открытии счетов titanium,account
Я хотел бы проверить ваши правила возврата. не могли бы вы мне помочь?,return_exchange
"Мне не нужен мой профиль, ох, можно я его закрою",account
"Сайт не работает на моем компьютере, можно ли сообщить об этой проблеме?",technical_issue
"Мне нужно поговорить со службой поддержки, могу ли я получить помощь?",general_info
Я хотел бы предложить идею по улучшению продукта,other
У меня есть новое письмо?,general_info
"Я не знаю, как отменить покупку jmfuyl0o",order_status
Можешь ли ты помочь мне вернуть товар онлайн?,return_exchange
"Хочу оставить отзыв, ты мне поможешь?",other
Какова ставка между песо и иеной?,payment_refund
"Мне нужно обменять некоторые товары, могу ли я получить помощь?",return_exchange
"Хочу увидеть чертову стоимость пересылки, где я могу это сделать",delivery
"Мне нужна помощь, чтобы отправить обратно товар",return_exchange
Можете ли вы помочь мне составить список разрешенных способов оплаты?,payment_refund
Я должен сообщить о проблемах с оплатой,payment_refund
Можешь помочь мне поговорить со службой поддержки клиентов?,general_info
Я должен подать иск,other
У меня вопрос по поводу удаления моего премиум-аккаунта,account
"Я бы хотел использовать твое приложение, мне нужна помощь",technical_issue
Каков обменный курс между сша и мексикой?,payment_refund
Я хочу подать иск против вашего бизнеса,other
"Мне нужно удалить свой аккаунт, где это сделать",account
Ищу информацию о сроках доставки,delivery
"Я хочу использовать ваше мобильное приложение, как это сделать?",technical_issue
Могу ли я предложить чертовски продукт?,other
"Мне нужна помощь, чтобы загрузить мой счет № 37777.",payment_refund
"Где проверить, когда придет мой товар?",delivery
"Сайт не работает на моем телефоне, как сообщить о проблеме",technical_issue
Искать магазины рядом со мной,general_info
"Хочу поговорить со службой поддержки, можете ли вы мне помочь?",general_info
"Я хотел бы использовать ваше мобильное приложение, могу ли я получить помощь?",technical_issue
"Мне нужна информация о чертовых весенних распродажах, как я могу ее найти?",promo_loyalty
"Напиши саре, если она сегодня свободна на завтрак.",general_info
"Мне нужно воспользоваться твоим чертовым мобильным приложением, как мне это сделать?",technical_issue
Какие последние новости на фондовом рынке?,product_info
Можете ли вы помочь мне составить претензию клиента?,other
"Мне нужна помощь, чтобы поговорить с живым агентом",other
"Мне нужна помощь, чтобы оставить отзыв о ваших услугах",product_info
"Хочу воспользоваться твоим чертовым приложением, ты мне поможешь?",technical_issue
"Приложение не работает на моем компьютере, помогите мне сообщить о чертовой проблеме",technical_issue
"Мне нужно найти ближайший магазин, как это сделать?",general_info
Редактирование платинового аккаунта,account
"Посмотри, что это слово значит.",general_info
"Некоторые товары повреждены, сообщите об этом",return_exchange
"Хочу узнать, в какое время я смогу связаться со службой поддержки",general_info
"Я хочу знать о самых дорогих магазинах, где мне найти дополнительную информацию?",general_info
"Я бы хотел убрать долбанные продукты из корзины, помогите мне.",product_info
"Я хотел бы запросить возврат средств, могу ли я получить некоторую помощь?",return_exchange
"Я хотел бы оставить комментарий о продукте, где я могу это сделать",other
Я не могу оплатить заказ 1cmfs82g,order_status
"Я бы хотел поговорить с кем-нибудь, черт возьми, мне нужна помощь",other
Я пытаюсь перейти на платиновый аккаунт,account
Как обменять товар в магазине?,return_exchange
Где я могу изменить адрес доставки?,delivery
Информация о продажах,promo_loyalty
"Есть ли поезда, отправляющиеся из нью-йорка в 8 вечера?",delivery
"Мобильное приложение не работает на моем mac, мне нужна помощь, чтобы сообщить об этой чертовой ошибке",technical_issue
"Я хотел бы поговорить с чертовой службой поддержки клиентов, где мне это сделать?",general_info
Как я мог получить информацию о чертовых распродажах,promo_loyalty
Подача потребительского иска против вашего бизнеса,other
"Мне нужно проверить часы работы твоего чертового магазина, могу ли я чем-нибудь помочь?",general_info
"Мне нужно увидеть чертову стоимость доставки, где мне это сделать?",delivery
Один из купленных мною предметов был чертовски раздавлен. вы поможете мне сообщить об этом?,return_exchange
"Я ищу информацию о следующих распродажах, может мне помочь.",promo_loyalty
Помогите сообщить о проблеме с регистрацией,account
"Я хотел бы отменить онлайн-заказ, можете ли вы мне помочь?",order_status
Помогите поговорить со службой поддержки клиентов,general_info
"Я хотел бы открыть счет, где я могу это сделать?",account
"Мне нужен аккаунт, ты поможешь мне его открыть?",account
"Хочу отправить электронное письмо в службу поддержки клиентов, как мне это сделать?",general_info
"Мне нужно проверить наличие товара, как мне это сделать?",product_info
"Мне нужно отправить чертову жалобу на ваш бренд, где это сделать?",other
"Я ищу информацию о будущих распродажах, где я могу ее найти?",promo_loyalty
Статус заказа 41t2ol87,order_status
Какова текущая цена акций...,product_info
"Я бы хотел найти магазины, как мне это сделать?",general_info
"Я хотел бы сообщить о чертовой технической проблеме, могу ли я получить помощь?",technical_issue
Показать все поезда и время ни,delivery
"Мне нужна помощь, чтобы отменить продукт",order_status
Куда отправить заказ обратно?,return_exchange
"Мне нужно найти то, что я купил, мне нужна помощь в просмотре истории моих покупок.",account
"У меня ошибка в моей гребаной учетной записи, ты поможешь мне ее изменить?",account
Можно ли отменить заказ?,order_status
"Мобильное приложение не работает на моем mac, как мне сообщить о проблеме",technical_issue
"Мне нужно обменять товар, который я купил в магазине ni store, как мне это сделать",return_exchange
"Мне нужно отменить товар, как мне это сделать?",order_status
Сколько времени на поезд...,delivery
"Мне нужно удалить учетную запись mjy, где я могу это сделать?",account
"Мне нужно узнать, в какое время я могу связаться со службой поддержки клиентов",general_info
Помощь в заказе статьи,order_status
"Я заказал чертову вещь и не получил счет, помогите мне ее скачать",payment_refund
"Я не знаю, как мне восстановить ключ доступа к моему профилю.",account
"Мне нужно проверить, в какие часы доступна поддержка клиентов",general_info
"Звоню, чтобы написать отзыв о товаре",product_info
"Не могли бы вы помочь мне обменять некоторые товары, которые я купил?",return_exchange
Как мне отправить электронное письмо в службу поддержки клиентов?,general_info
Можете ли вы помочь мне подать претензию клиента?,other
"Мне нужно сообщить о проблеме на сайте, как я могу это сделать?",technical_issue
"Я бы хотел найти свою чертову посылку, может мне помочь.",order_status
"Хочу узнать больше о весенних распродажах, могу найти некоторую информацию",promo_loyalty
"Мне нужна информация о чертовых распродажах, как мне ее найти?",promo_loyalty
"Хочу оставить отзыв о ваших услугах, помогите мне",product_info
Куда мне снова подать жалобу клиента на вашу компанию?,other
Дэн прислал мне какие-нибудь письма?,general_info
Как я могу увидеть историю заказов?,account
"Мне нужно удалить свой аккаунт, где это сделать?",account
"Я хотел бы узнать о вашей чертовой политике возврата, где я могу получить дополнительную информацию",return_exchange
"Я хочу воспользоваться твоим чертовым мобильным приложением, как мне это сделать?",technical_issue
"Я хотел бы получить информацию о зимних распродажах, где я могу ее получить?",promo_loyalty
"Нужно удалить товар из корзины, где я могу это сделать",product_info
"Сири, какой американский доллар в японском йене?",payment_refund
"Мне нужно посмотреть, сколько времени потребуется, чтобы доставить мою посылку",delivery
"Я не могу заставить сайт работать, нет моего мобильного телефона, не могли бы вы помочь мне сообщить о проблеме?",technical_issue
"Мне нужно вернуть товар онлайн, как я могу это сделать?",return_exchange
"Я купил товар, но выбрал не ту модель. мне нужно обновить онлайн-заказ.",order_status
Ответь на письмо кристи и скажи спасибо большое.,general_info
За сколько продаётся hp?,product_info
Как мне подать претензию?,other
Помоги мне проверить наличие чертового товара,product_info
"Покажи мне, как поехать в бостон через сиэтл.",delivery
Я хочу связаться с агентом,other
"Мне нужно отправить отзыв о продукте, могу ли я получить помощь?",other
"Мне нужно увидеть стоимость пересылки, как мне это сделать",delivery
"Мне нужно посмотреть, в каких случаях я могу потребовать вернуть свои деньги",payment_refund
"Какова цена акций ""сенсекса"" сейчас?",product_info
"Я хочу узнать больше о следующих гребаных распродажах, найти некоторую информацию.",promo_loyalty
Сколько [валюта_источник: доллары] в фунте?,payment_refund
Проверь почту за последние 12 часов,general_info
"Мне нужна информация о следующих распродажах, как я могу ее получить?",promo_loyalty
Как я могу оставить комментарий о товаре?,other
Нужна помощь в отправке отзыва об услуге,product_info
"Я бы хотел расплатиться чертовой картой, как мне это сделать?",payment_refund
"Хочу проверить время доставки моей покупки, мне нужна помощь",delivery
"География, пожалуйста?",general_info
Помоги мне отследить мою чертову доставку,order_status
Сведения об товарно-материальных запасах,product_info
"Опыт с тобой был плохим, помогите мне подать жалобу",other
"Один из заказанных мной товаров был чертовски поврежден во время отправки, мог бы сообщить об этом",return_exchange
"Могу ли я отменить заказ, если он уже отправлен?",order_status
"Один из продуктов, которые я купил, был чертовски раздавлен, можно ли сообщить об этом?",return_exchange
Я хотел бы получить информацию о продажах netx,promo_loyalty
"Я получаю сообщение об ошибке в приложении на своем компьютере, как мне сообщить об этом",technical_issue
"Мне нужно проверить твою чертову политику возврата, как я могу это сделать",return_exchange
"Продукт, который я получил, не работает должным образом, как я могу сообщить об ошибке продукта?",product_info
Какова ставка изменения между долларом сша и jpy,payment_refund
Могу ли я купить через ваш сайт?,technical_issue
"Я хочу повторить проблему с продуктом, как это сделать?",product_info
"Мне нужна информация о зимних распродажах, где я могу ее получить",promo_loyalty
"Я хотел бы узнать больше о чертовых распродажах, не могли бы вы найти какую-нибудь информацию?",promo_loyalty
Нужна помощь в подаче потребительского иска против вашей организации,other
"Мне нужна информация о чертовых магазинах поблизости, где я могу ее получить",general_info
"Мне нужно увидеть текущий статус заказа m9553wys, помогите мне.",order_status
"Мне нужна информация о зимних распродажах, как ее найти?",promo_loyalty
"Я хочу добавить галстуки в корзину, ты мне поможешь?",product_info
"Хочу подтвердить наличие товара в магазине, могу ли я получить помощь",product_info
"Я хочу обменять купленные мной товары, могу ли я получить помощь?",return_exchange
"Я купил товар, но выбрал не ту модель, хочу изменить свой заказ",order_status
Сколько песо я могу получить за доллар прямо сейчас?,payment_refund
Как подать претензию клиента против вашей организации,other
"Сайт не работает, я хотел бы сообщить о проблеме",technical_issue
"Я купил товар, но он мне не нужен, мне нужно отменить заказ",order_status
"Мне нужно потребовать возврат средств, как это сделать",return_exchange
"Нужно проверить наличие чертовых товаров в интернете, как я могу это сделать",product_info
"Мне нужна помощь, чтобы найти ближайший магазин",general_info
"Мне нужна информация о продажах, как я могу ее найти?",promo_loyalty
"У меня есть жалоба, помогите мне ее подать",other
"Я хочу узнать о чертовом продукте, где мне найти дополнительную информацию?",product_info
"Я хочу обменять эти заказы, которые я купил, где мне это сделать?",return_exchange
"Мне нужно вернуть товар, купленный онлайн, в магазин, где мне это сделать?",return_exchange
"Я хочу зарегистрироваться, мне нужна помощь",account
"Мне нужна информация о чертовых весенних распродажах, как мне ее найти",promo_loyalty
"Я вас не понимаю, мне нужна помощь, чтобы поговорить с агентом-человеком.",other
Я хочу отправить обратно чертову вещь. не могли бы вы мне помочь?,return_exchange
"Я не знаю, как изменить предмет покупки 2v5qznx0",order_status
Как я могу найти информацию о восстановлении ключа,account
Мне нужно увидеть чертову дату доставки моей покупки. могу ли я это сделать?,delivery
Проблема с вводом моего нового адреса доставки,delivery
Покажите мне цену на фейсбук.,product_info
Я хочу поговорить со службой поддержки клиентов,general_info
Могу ли я связаться со службой поддержки клиентов,general_info
"Мне нужна учетная запись, мне нужна помощь в ее создании",account
"Я не знаю, что мне нужно сделать, чтобы сбросить мою учетную запись пользователя ppwd",account
Помогите подать жалобу потребителя на вашу компанию,other
"Мне нужна информация о чертовых весенних распродажах, как мне ее найти?",promo_loyalty
Обновить покупку113542617735902,order_status
"Мне хотелось бы узнать больше о следующих распродажах, найти некоторую информацию",promo_loyalty
"Мне нужно проверить твои гребаные часы покупок, ты можешь мне помочь?",general_info
"Мне нужно проверить наличие товара, ты мне поможешь?",product_info
"Мне нужна помощь, чтобы изменить адрес доставки",delivery
"Нужно просмотреть мою историю покупок, вы мне поможете",account
"Как проверить, в какое время я могу позвонить в службу поддержки?",general_info
Могу ли я использовать твое приложение,technical_issue
"Мне нужна помощь, чтобы найти магазины рядом со мной",general_info
"Мне нужна информация о вашей политике возврата средств, где я могу ее получить",payment_refund
Я не могу добавить некоторые продукты для покупки mjuf2i2h,order_status
"Мне нужно поговорить с чертовым кое-кем, ты можешь мне помочь?",other
"Я бы хотел использовать ваше мобильное приложение, помогите мне.",technical_issue
Я хочу увидеть стоимость рассылки,delivery
"Мне нужно отследить свою чертову доставку, мне нужна помощь",order_status
"Я бы хотел поговорить с кем-нибудь, мне нужна помощь",other
"Мне нужна помощь, чтобы запросить возврат средств",return_exchange
Я хочу подписаться на рассылку новостей вашей компании,account
Я хочу указать адрес доставки,delivery
Как мне подать чертову потребительскую претензию?,other
Как я преобразую [валюта_источник: доллары] в песо,payment_refund
"Я хочу возмещение, ты поможешь мне его запросить?",return_exchange
Сколько стоит 1 евро в рупиях.,payment_refund
"У меня комментарий к товару, помоги мне его отправить",other
"Я хочу подтвердить наличие товара в магазине, мне нужна помощь",product_info
"Нужно найти мою посылку, как я могу это сделать",order_status
Мне нужна информация о чертовых распродажах,promo_loyalty
"Я звоню, чтобы узнать, как скоро мне ожидать посылку.",delivery
"Хочу изменить свой онлайн-заказ перед использованием, могу ли я это сделать",order_status
"Я хотел бы проверить наличие этого чертового предмета, вы можете мне помочь?",product_info
"Я хотел бы отправить жалобы на продукт, не могли бы мне помочь",other
Где я могу оставить отзыв об услуге?,product_info
"Мне нужно проверить, где находится моя посылка, где я могу это сделать?",order_status
"Я хочу добавить товары в корзину, где я могу это сделать?",product_info
"Мне нужно с кем-нибудь поговорить, как мне это сделать?",other
Я хотел бы получить счет,payment_refund
У меня проблемы с отправкой дополнительного адреса доставки,delivery
"Мне нужно сообщить о проблеме с приложением, где это сделать?",technical_issue
"Я хочу возмещение, вы поможете мне его запросить?",return_exchange
"Мне нужно поговорить с чертовым человеком, где мне это сделать?",other
"Я хочу вернуть товар, купленный онлайн, в магазин, как мне это сделать?",return_exchange
Можно ли заказать из дели?,delivery
Уведомлять об ошибках при регистрации,account
"Хочу поговорить с человеком, могу ли я получить помощь",other
"Я хочу вернуть деньги, помогите мне запросить это",return_exchange
Приложение не работает на моем мобильном телефоне. не могли бы вы помочь мне сообщить об ошибке?,technical_issue
Я пытаюсь подать жалобу от клиента,other
"Мне не нужен мой профиль, помоги мне закрыть его.",account
"Отправь письмо моему брату и скажи, что годовщина свадьбы",general_info
Показать значение гуга для носка,product_info
Я ищу информацию о весенних распродажах.,promo_loyalty
Посмотреть наличие товара онлайн,product_info
Мне нужна помощь с добавлением чертовых товаров в корзину.,product_info
"Я хотел бы оставить отзыв о продукте, мне нужна помощь",other
Помощь в предъявлении претензии клиенту против вашей организации,other
"Я хочу удалить товар из корзины, не могли бы вы мне помочь?",product_info
"Мне нужно проверить часы работы твоего чертового магазина, ты мне поможешь?",general_info
"Я не знаю, как говорить с агентом-человеком",other
"Я получил продукт не той модели, мне нужна помощь, чтобы сообщить об этом",return_exchange
"Я хотел бы узнать больше о продажах iwnter, дам мне некоторую информацию.",promo_loyalty
"Я хотел бы открыть учетную запись пользователя, как мне это сделать?",account
"Мне нужно найти свою чертову посылку, где ее взять?",order_status
Что такое обменный курс доллара,payment_refund
Мобильное приложение не работает на моем планшете. не могли бы вы помочь мне сообщить о проблеме?,technical_issue
"Я хотел бы отправить комментарий о вашем бренде, где это сделать",other
"Я хочу узнать о продукте, как я могу получить дополнительную информацию?",product_info
"Я хочу узнать больше о чертовых зимних распродажах, найти информацию",promo_loyalty
"Я не знаю, что делать, чтобы увидеть плату за отмену бронирования.",order_status
Мой заказ потерян. можете ли вы помочь мне сообщить о проблеме с доставкой?,delivery
"Я заказал чертову вещь и не получил счет, можешь ли ты мне помочь с ее получением?",payment_refund
"Мне нужно отменить товар, где мне это сделать?",order_status
У меня возникли проблемы с отправкой другого адреса доставки,delivery
Можешь мне помочь добавить товары в корзину?,product_info
"Я не знаю, что мне нужно сделать, чтобы получить счет №12588.",payment_refund
Помогите мне увидеть плату за досрочный выход,order_status
"Мне нужно поговорить с чертовым кем-нибудь, помоги мне.",other
"Мне нужно проверить наличие товара в магазине, не могли бы вы мне помочь?",product_info
Какая почта службы поддержки клиентов,general_info
Можешь дать мне информацию о чертовых весенних распродажах?,promo_loyalty
Нужна помощь с просьбой вернуть деньги,payment_refund
"Я купил товар, но выбрал не ту модель. я хотел бы изменить свой онлайн-заказ.",order_status
"Я хочу вернуть товары онлайн, мне нужна помощь",return_exchange
"Можете ли вы помочь мне проверить, как скоро я могу ожидать посылку?",delivery
"Я хотел бы узнать больше о чертовых зимних распродажах, ты найдешь какую-нибудь информацию",promo_loyalty
